iteration,resource_cost,waiting_time,feasible
100,638.0,8.0,{}
100,556.0,18.0,{}
100,588.0,16.0,0
100,568.0,15.0,{}
100,542.0,10.0,{}
100,592.0,5.0,{}
100,625.0,6.0,0
100,689.0,0.0,0
100,606.0,17.0,{}
100,611.0,7.0,0
100,616.0,15.0,0
100,592.0,27.0,0
100,614.0,7.0,{}
100,588.0,12.0,{}
100,606.0,1.0,0
100,633.0,16.0,0
100,587.0,24.0,0
100,598.0,3.0,{}
100,584.0,18.0,0
100,630.0,9.0,0
