iteration,resource_cost,waiting_time,feasible
100,482.0,60.0,0
100,482.0,95.0,0
100,482.0,89.0,0
100,482.0,131.0,0
100,482.0,98.0,0
100,482.0,92.0,0
100,484.0,50.0,0
100,482.0,65.0,0
100,480.0,135.0,0
100,480.0,106.0,0
100,482.0,59.0,0
100,484.0,68.0,0
100,482.0,123.0,0
100,482.0,108.0,0
100,482.0,120.0,0
100,482.0,110.0,0
100,480.0,148.0,0
100,480.0,106.0,0
100,480.0,105.0,0
100,480.0,104.0,0
