iteration,resource_cost,waiting_time,feasible
100,612.0,99.0,{}
100,603.0,81.0,{}
100,662.0,54.0,0
100,526.0,102.0,{}
100,600.0,102.0,"{'precedence193204': (False, 1.0)}"
100,608.0,83.0,{}
100,586.0,119.0,{}
100,568.0,118.0,{}
100,588.0,71.0,{}
100,600.0,80.0,{}
100,576.0,75.0,{}
100,578.0,135.0,{}
100,564.0,45.0,{}
100,614.0,66.0,{}
100,602.0,62.0,{}
100,612.0,99.0,{}
100,638.0,127.0,0
100,598.0,95.0,{}
100,612.0,110.0,{}
100,582.0,101.0,{}
