iteration,resource_cost,waiting_time,feasible
100,828.0,96.0,0
100,814.0,53.0,0
100,874.0,66.0,"{'precedence2758': (False, 1.0)}"
100,908.0,65.0,0
100,845.0,68.0,0
100,868.0,141.0,0
100,763.0,81.0,0
100,862.0,103.0,0
100,897.0,83.0,0
100,968.0,63.0,0
100,822.0,72.0,0
100,817.0,86.0,0
100,803.0,77.0,0
100,921.0,78.0,0
100,827.0,96.0,0
100,798.0,45.0,0
100,864.0,49.0,0
100,845.0,75.0,0
100,855.0,82.0,0
100,828.0,89.0,0
