iteration,resource_cost,waiting_time,feasible
100,484.0,14.0,0
100,486.0,3.0,0
100,488.0,0.0,0
100,482.0,16.0,0
100,482.0,24.0,0
100,484.0,12.0,0
100,486.0,6.0,0
100,490.0,7.0,0
100,490.0,3.0,0
100,484.0,4.0,0
100,488.0,10.0,0
100,486.0,14.0,0
100,484.0,16.0,0
100,482.0,19.0,0
100,486.0,13.0,0
100,484.0,18.0,0
100,484.0,15.0,0
100,486.0,12.0,0
100,484.0,11.0,0
100,486.0,11.0,0
