iteration,resource_cost,waiting_time,feasible
100,574.0,12.0,0
100,625.0,1.0,{}
100,572.0,15.0,0
100,582.0,11.0,{}
100,624.0,6.0,0
100,608.0,2.0,{}
100,596.0,3.0,0
100,580.0,3.0,{}
100,572.0,12.0,0
100,649.0,0.0,0
100,598.0,12.0,0
100,666.0,0.0,0
100,608.0,7.0,0
100,606.0,7.0,{}
100,625.0,4.0,0
100,592.0,9.0,0
100,536.0,11.0,{}
100,632.0,0.0,0
100,606.0,0.0,0
100,578.0,13.0,0
