iteration,resource_cost,waiting_time,feasible
100,810.0,16.0,0
100,810.0,7.0,0
100,849.0,6.0,{}
100,847.0,17.0,{}
100,834.0,11.0,0
100,958.0,4.0,0
100,837.0,29.0,0
100,809.0,17.0,0
100,851.0,15.0,0
100,919.0,16.0,0
100,938.0,3.0,0
100,893.0,10.0,0
100,928.0,6.0,0
100,807.0,1.0,{}
100,899.0,10.0,0
100,959.0,0.0,0
100,866.0,4.0,0
100,924.0,0.0,0
100,879.0,5.0,{}
100,991.0,7.0,0
