iteration,resource_cost,waiting_time,feasible
100,762.0,1.0,0
100,950.0,0.0,0
100,895.0,0.0,0
100,862.0,0.0,0
100,925.0,0.0,0
100,868.0,0.0,0
100,880.0,0.0,0
100,882.0,2.0,0
100,868.0,0.0,0
100,887.0,0.0,0
100,795.0,3.0,0
100,891.0,0.0,0
100,784.0,0.0,0
100,874.0,2.0,0
100,959.0,0.0,0
100,861.0,0.0,0
100,865.0,0.0,0
100,924.0,0.0,0
100,848.0,0.0,0
100,889.0,0.0,0
