trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,782.0019991506542,False,-2.0463630789890885e-12,0.0,0.0,427.0,355.00199915065264,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1368.6850491943587,False,1.3642420526593924e-12,0.0,382.939276542929,427.0,558.7457726514318,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1060.371168611142,False,-2.2737367544323206e-12,0.0,203.67259049368,427.0,429.69857811746795,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1116.5988671858104,False,3.637978807091713e-12,0.0,205.53761321855924,427.0,484.06125396724985,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1334.4863565441665,False,3.410605131648481e-12,0.0,531.8479864837122,427.0,375.6383700604521,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,1028.8876237562527,False,1.1368683772161603e-12,0.0,161.3071862464465,427.0,440.58043750981255,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1493.0640094459777,False,1.8189894035458565e-12,0.0,628.7411599767695,427.0,437.3228494692023,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,884.68929777638,False,2.0463630789890885e-12,0.0,280.3691084341839,427.0,177.32018934220014,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1334.7048071156314,False,0.0,0.0,511.2782913355006,427.0,396.4265157801322,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1029.04254580222,False,-2.0463630789890885e-12,0.0,216.32111331062652,427.0,385.72143249159467,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,990.4331486469964,False,1.8189894035458565e-12,0.0,174.01322267488376,427.0,389.41992597211294,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1368.1348013567367,False,4.547473508864641e-13,0.0,374.41701545131525,427.0,566.7177859054194,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1312.9716635562836,False,-9.094947017729282e-13,0.0,334.63773602490545,427.0,551.3339275313841,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
13,540,901.0990251859839,False,-2.2737367544323206e-13,0.0,242.7201037633154,427.0,231.3789214226672,748.3183905944412,240.1046838776553,242.7201037633154,15.425261428177814
14,540,1093.2109148073232,False,-2.9558577807620168e-12,0.0,207.33814814721796,427.0,458.8727666601078,868.256296470099,206.34336907285194,207.33814814721796,13.496257842944347
