trial,energy,sort_ans
0,765.8655446438061,"[['x', '4', '0'], ['x', '8', '1'], ['x', '13', '2'], ['x', '15', '3'], ['x', '19', '4'], ['x', '26', '5'], ['x', '13', '6'], ['x', '18', '7'], ['x', '19', '8'], ['x', '18', '9'], ['x', '19', '10'], ['x', '23', '11'], ['x', '1', '12'], ['x', '3', '13'], ['x', '8', '14'], ['x', '7', '15'], ['x', '11', '16'], ['x', '14', '17']]"
1,1160.7817117272607,"[['x', '18', '0'], ['x', '26', '1'], ['x', '28', '2'], ['x', '15', '3'], ['x', '5', '4'], ['x', '8', '5'], ['x', '1', '6'], ['x', '8', '7'], ['x', '9', '8'], ['x', '0', '9'], ['x', '4', '10'], ['x', '14', '11'], ['x', '10', '12'], ['x', '12', '13'], ['x', '17', '14'], ['x', '10', '15'], ['x', '16', '16'], ['x', '23', '17']]"
2,1175.9004610294432,"[['x', '4', '0'], ['x', '10', '1'], ['x', '14', '2'], ['x', '6', '3'], ['x', '16', '4'], ['x', '18', '5'], ['x', '12', '6'], ['x', '14', '7'], ['x', '25', '8'], ['x', '13', '9'], ['x', '18', '10'], ['x', '20', '11'], ['x', '17', '12'], ['x', '13', '13'], ['x', '17', '14'], ['x', '19', '15'], ['x', '11', '16'], ['x', '14', '17']]"
3,1286.020306074348,"[['x', '21', '0'], ['x', '26', '1'], ['x', '28', '2'], ['x', '19', '3'], ['x', '4', '4'], ['x', '27', '5'], ['x', '15', '6'], ['x', '18', '7'], ['x', '23', '8'], ['x', '11', '9'], ['x', '20', '10'], ['x', '21', '11'], ['x', '6', '12'], ['x', '16', '13'], ['x', '20', '14'], ['x', '10', '15'], ['x', '19', '16'], ['x', '24', '17']]"
4,1155.6109422296686,"[['x', '8', '0'], ['x', '9', '1'], ['x', '11', '2'], ['x', '9', '3'], ['x', '12', '4'], ['x', '14', '5'], ['x', '22', '6'], ['x', '15', '7'], ['x', '21', '8'], ['x', '12', '9'], ['x', '9', '10'], ['x', '10', '11'], ['x', '1', '12'], ['x', '4', '13'], ['x', '8', '14'], ['x', '10', '15'], ['x', '16', '16'], ['x', '20', '17']]"
5,1002.9711274321471,"[['x', '13', '0'], ['x', '15', '1'], ['x', '20', '2'], ['x', '9', '3'], ['x', '12', '4'], ['x', '28', '5'], ['x', '12', '6'], ['x', '21', '7'], ['x', '24', '8'], ['x', '27', '9'], ['x', '17', '10'], ['x', '20', '11'], ['x', '1', '12'], ['x', '10', '13'], ['x', '22', '14'], ['x', '19', '15'], ['x', '25', '16'], ['x', '28', '17']]"
6,1154.8889489928006,"[['x', '12', '0'], ['x', '13', '1'], ['x', '14', '2'], ['x', '18', '3'], ['x', '20', '4'], ['x', '29', '5'], ['x', '10', '6'], ['x', '14', '7'], ['x', '24', '8'], ['x', '3', '9'], ['x', '8', '10'], ['x', '13', '11'], ['x', '8', '12'], ['x', '10', '13'], ['x', '18', '14'], ['x', '18', '15'], ['x', '24', '16'], ['x', '19', '17']]"
7,742.2358921639079,"[['x', '6', '0'], ['x', '7', '1'], ['x', '11', '2'], ['x', '7', '3'], ['x', '10', '4'], ['x', '18', '5'], ['x', '4', '6'], ['x', '6', '7'], ['x', '14', '8'], ['x', '5', '9'], ['x', '7', '10'], ['x', '9', '11'], ['x', '13', '12'], ['x', '19', '13'], ['x', '26', '14'], ['x', '13', '15'], ['x', '22', '16'], ['x', '26', '17']]"
8,1284.620151111656,"[['x', '9', '0'], ['x', '14', '1'], ['x', '22', '2'], ['x', '5', '3'], ['x', '12', '4'], ['x', '15', '5'], ['x', '13', '6'], ['x', '26', '7'], ['x', '28', '8'], ['x', '4', '9'], ['x', '9', '10'], ['x', '12', '11'], ['x', '18', '12'], ['x', '5', '13'], ['x', '9', '14'], ['x', '16', '15'], ['x', '22', '16'], ['x', '29', '17']]"
9,1263.7313463743503,"[['x', '25', '0'], ['x', '28', '1'], ['x', '29', '2'], ['x', '0', '3'], ['x', '6', '4'], ['x', '20', '5'], ['x', '18', '6'], ['x', '20', '7'], ['x', '21', '8'], ['x', '13', '9'], ['x', '4', '10'], ['x', '6', '11'], ['x', '5', '12'], ['x', '7', '13'], ['x', '12', '14'], ['x', '22', '15'], ['x', '23', '16'], ['x', '28', '17']]"
10,972.7322429209908,"[['x', '9', '0'], ['x', '13', '1'], ['x', '16', '2'], ['x', '17', '3'], ['x', '23', '4'], ['x', '19', '5'], ['x', '1', '6'], ['x', '8', '7'], ['x', '11', '8'], ['x', '15', '9'], ['x', '19', '10'], ['x', '20', '11'], ['x', '2', '12'], ['x', '4', '13'], ['x', '9', '14'], ['x', '15', '15'], ['x', '20', '16'], ['x', '23', '17']]"
11,1280.9474496789808,"[['x', '6', '0'], ['x', '13', '1'], ['x', '16', '2'], ['x', '19', '3'], ['x', '22', '4'], ['x', '12', '5'], ['x', '11', '6'], ['x', '19', '7'], ['x', '20', '8'], ['x', '27', '9'], ['x', '3', '10'], ['x', '8', '11'], ['x', '2', '12'], ['x', '4', '13'], ['x', '15', '14'], ['x', '13', '15'], ['x', '24', '16'], ['x', '27', '17']]"
12,1214.519176497106,"[['x', '11', '0'], ['x', '13', '1'], ['x', '14', '2'], ['x', '12', '3'], ['x', '7', '4'], ['x', '12', '5'], ['x', '12', '6'], ['x', '20', '7'], ['x', '27', '8'], ['x', '16', '9'], ['x', '17', '10'], ['x', '19', '11'], ['x', '1', '12'], ['x', '3', '13'], ['x', '8', '14'], ['x', '17', '15'], ['x', '17', '16'], ['x', '25', '17']]"
13,1070.7769008959403,"[['x', '0', '0'], ['x', '4', '1'], ['x', '5', '2'], ['x', '24', '3'], ['x', '26', '4'], ['x', '28', '5'], ['x', '19', '6'], ['x', '24', '7'], ['x', '29', '8'], ['x', '14', '9'], ['x', '22', '10'], ['x', '24', '11'], ['x', '22', '12'], ['x', '2', '13'], ['x', '7', '14'], ['x', '3', '15'], ['x', '12', '16'], ['x', '17', '17']]"
14,958.2483363778811,"[['x', '0', '0'], ['x', '1', '1'], ['x', '6', '2'], ['x', '1', '3'], ['x', '7', '4'], ['x', '10', '5'], ['x', '5', '6'], ['x', '13', '7'], ['x', '15', '8'], ['x', '24', '9'], ['x', '5', '10'], ['x', '7', '11'], ['x', '9', '12'], ['x', '14', '13'], ['x', '18', '14'], ['x', '10', '15'], ['x', '16', '16'], ['x', '21', '17']]"
15,1075.137819865442,"[['x', '16', '0'], ['x', '13', '1'], ['x', '18', '2'], ['x', '6', '3'], ['x', '17', '4'], ['x', '21', '5'], ['x', '12', '6'], ['x', '14', '7'], ['x', '15', '8'], ['x', '21', '9'], ['x', '23', '10'], ['x', '5', '11'], ['x', '12', '12'], ['x', '17', '13'], ['x', '24', '14'], ['x', '2', '15'], ['x', '10', '16'], ['x', '20', '17']]"
16,768.9001314726738,"[['x', '19', '0'], ['x', '24', '1'], ['x', '29', '2'], ['x', '6', '3'], ['x', '17', '4'], ['x', '28', '5'], ['x', '20', '6'], ['x', '23', '7'], ['x', '25', '8'], ['x', '18', '9'], ['x', '21', '10'], ['x', '29', '11'], ['x', '0', '12'], ['x', '4', '13'], ['x', '8', '14'], ['x', '5', '15'], ['x', '9', '16'], ['x', '14', '17']]"
17,804.3030692864722,"[['x', '3', '0'], ['x', '7', '1'], ['x', '15', '2'], ['x', '20', '3'], ['x', '24', '4'], ['x', '27', '5'], ['x', '9', '6'], ['x', '17', '7'], ['x', '21', '8'], ['x', '14', '9'], ['x', '21', '10'], ['x', '23', '11'], ['x', '9', '12'], ['x', '16', '13'], ['x', '25', '14'], ['x', '11', '15'], ['x', '4', '16'], ['x', '7', '17']]"
18,1037.990266560446,"[['x', '7', '0'], ['x', '8', '1'], ['x', '9', '2'], ['x', '16', '3'], ['x', '18', '4'], ['x', '28', '5'], ['x', '4', '6'], ['x', '20', '7'], ['x', '22', '8'], ['x', '1', '9'], ['x', '6', '10'], ['x', '11', '11'], ['x', '12', '12'], ['x', '15', '13'], ['x', '19', '14'], ['x', '21', '15'], ['x', '25', '16'], ['x', '29', '17']]"
19,1382.428869703459,"[['x', '19', '0'], ['x', '20', '1'], ['x', '10', '2'], ['x', '7', '3'], ['x', '10', '4'], ['x', '14', '5'], ['x', '20', '6'], ['x', '4', '7'], ['x', '6', '8'], ['x', '25', '9'], ['x', '25', '10'], ['x', '26', '11'], ['x', '17', '12'], ['x', '19', '13'], ['x', '27', '14'], ['x', '2', '15'], ['x', '6', '16'], ['x', '9', '17']]"
20,1289.6974539388066,"[['x', '10', '0'], ['x', '16', '1'], ['x', '20', '2'], ['x', '6', '3'], ['x', '8', '4'], ['x', '10', '5'], ['x', '7', '6'], ['x', '4', '7'], ['x', '5', '8'], ['x', '15', '9'], ['x', '23', '10'], ['x', '25', '11'], ['x', '2', '12'], ['x', '10', '13'], ['x', '18', '14'], ['x', '10', '15'], ['x', '18', '16'], ['x', '21', '17']]"
21,626.4016550957458,"[['x', '9', '0'], ['x', '11', '1'], ['x', '14', '2'], ['x', '2', '3'], ['x', '16', '4'], ['x', '24', '5'], ['x', '18', '6'], ['x', '25', '7'], ['x', '29', '8'], ['x', '23', '9'], ['x', '28', '10'], ['x', '29', '11'], ['x', '4', '12'], ['x', '11', '13'], ['x', '25', '14'], ['x', '9', '15'], ['x', '13', '16'], ['x', '16', '17']]"
22,1060.3618093523091,"[['x', '1', '0'], ['x', '15', '1'], ['x', '19', '2'], ['x', '9', '3'], ['x', '16', '4'], ['x', '18', '5'], ['x', '23', '6'], ['x', '27', '7'], ['x', '28', '8'], ['x', '7', '9'], ['x', '13', '10'], ['x', '9', '11'], ['x', '18', '12'], ['x', '20', '13'], ['x', '24', '14'], ['x', '15', '15'], ['x', '23', '16'], ['x', '27', '17']]"
23,1249.8681897173046,"[['x', '15', '0'], ['x', '20', '1'], ['x', '24', '2'], ['x', '18', '3'], ['x', '23', '4'], ['x', '27', '5'], ['x', '9', '6'], ['x', '15', '7'], ['x', '18', '8'], ['x', '1', '9'], ['x', '3', '10'], ['x', '4', '11'], ['x', '26', '12'], 13, ['x', '5', '14'], ['x', '3', '15'], ['x', '7', '16'], ['x', '10', '17'], 18, 19, 20, 21]"
24,1268.6707467829547,"[['x', '21', '0'], ['x', '23', '1'], ['x', '26', '2'], ['x', '8', '3'], ['x', '10', '4'], ['x', '17', '5'], ['x', '8', '6'], ['x', '13', '7'], ['x', '14', '8'], ['x', '10', '9'], ['x', '12', '10'], ['x', '20', '11'], ['x', '4', '12'], ['x', '6', '13'], ['x', '12', '14'], ['x', '3', '15'], 16, ['x', '6', '17'], 18, 19, 20, 21, 22, 23]"
25,822.9230533479567,"[['x', '5', '0'], ['x', '18', '1'], ['x', '27', '2'], ['x', '3', '3'], ['x', '2', '4'], ['x', '8', '5'], ['x', '12', '6'], ['x', '19', '7'], ['x', '23', '8'], ['x', '8', '9'], ['x', '12', '10'], ['x', '16', '11'], ['x', '12', '12'], ['x', '14', '13'], ['x', '26', '14'], ['x', '5', '15'], ['x', '10', '16'], ['x', '21', '17']]"
26,1143.407371094665,"[['x', '21', '0'], ['x', '23', '1'], ['x', '25', '2'], ['x', '19', '3'], ['x', '27', '4'], ['x', '29', '5'], ['x', '21', '6'], ['x', '25', '7'], ['x', '4', '8'], ['x', '2', '9'], ['x', '8', '10'], ['x', '11', '11'], ['x', '11', '12'], ['x', '13', '13'], ['x', '17', '14'], ['x', '1', '15'], ['x', '5', '16'], ['x', '13', '17']]"
27,923.4568373678994,"[['x', '11', '0'], ['x', '16', '1'], ['x', '21', '2'], ['x', '13', '3'], ['x', '17', '4'], ['x', '24', '5'], ['x', '7', '6'], ['x', '14', '7'], ['x', '18', '8'], ['x', '17', '9'], ['x', '24', '10'], ['x', '28', '11'], ['x', '0', '12'], ['x', '8', '13'], ['x', '14', '14'], ['x', '9', '15'], ['x', '19', '16'], ['x', '23', '17']]"
28,1431.5433024169743,"[['x', '16', '0'], ['x', '17', '1'], ['x', '24', '2'], ['x', '0', '3'], ['x', '2', '4'], ['x', '4', '5'], ['x', '9', '6'], ['x', '18', '7'], ['x', '21', '8'], ['x', '17', '9'], ['x', '21', '10'], ['x', '23', '11'], ['x', '14', '12'], ['x', '13', '13'], ['x', '20', '14'], ['x', '21', '15'], ['x', '25', '16'], ['x', '11', '17']]"
29,1200.905270056266,"[['x', '22', '0'], ['x', '24', '1'], ['x', '28', '2'], ['x', '3', '3'], ['x', '5', '4'], ['x', '8', '5'], ['x', '8', '6'], ['x', '13', '7'], ['x', '17', '8'], ['x', '2', '9'], ['x', '5', '10'], ['x', '6', '11'], ['x', '15', '12'], ['x', '17', '13'], ['x', '22', '14'], ['x', '29', '15'], 16, ['x', '3', '17'], 18, 19, 20, 21, 22, 23]"
30,1158.5945876466722,"[['x', '3', '0'], ['x', '4', '1'], ['x', '7', '2'], ['x', '15', '3'], ['x', '20', '4'], ['x', '24', '5'], ['x', '20', '6'], ['x', '22', '7'], ['x', '17', '8'], ['x', '8', '9'], ['x', '9', '10'], ['x', '10', '11'], ['x', '6', '12'], ['x', '10', '13'], ['x', '12', '14'], ['x', '8', '15'], ['x', '15', '16'], ['x', '20', '17']]"
