trial,energy,sort_ans
0,1606.0441558737657,"[['x', '10', '0'], ['x', '13', '1'], ['x', '14', '2'], ['x', '13', '3'], ['x', '20', '4'], ['x', '27', '5'], ['x', '18', '6'], ['x', '3', '7'], ['x', '7', '8'], ['x', '1', '9'], ['x', '5', '10'], ['x', '10', '11'], ['x', '4', '12'], ['x', '9', '13'], ['x', '15', '14'], ['x', '8', '15'], 16, ['x', '6', '17'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]"
1,1425.9503418246786,"[['x', '5', '0'], ['x', '10', '1'], ['x', '11', '2'], ['x', '19', '3'], ['x', '24', '4'], ['x', '17', '5'], ['x', '21', '6'], ['x', '14', '7'], ['x', '19', '8'], ['x', '10', '9'], ['x', '11', '10'], ['x', '18', '11'], ['x', '13', '12'], ['x', '18', '13'], ['x', '17', '14'], ['x', '19', '15'], ['x', '16', '16'], ['x', '23', '17']]"
2,1278.0616713642412,"[['x', '19', '0'], ['x', '8', '1'], ['x', '14', '2'], ['x', '13', '3'], ['x', '24', '4'], ['x', '28', '5'], ['x', '21', '6'], ['x', '2', '7'], ['x', '8', '8'], ['x', '5', '9'], ['x', '10', '10'], ['x', '25', '11'], ['x', '9', '12'], ['x', '17', '13'], ['x', '19', '14'], ['x', '7', '15'], ['x', '11', '16'], ['x', '18', '17']]"
3,1204.121166912555,"[['x', '11', '0'], ['x', '19', '1'], ['x', '21', '2'], ['x', '5', '3'], ['x', '13', '4'], ['x', '19', '5'], ['x', '16', '6'], ['x', '20', '7'], ['x', '24', '8'], ['x', '0', '9'], ['x', '4', '10'], ['x', '5', '11'], ['x', '15', '12'], ['x', '8', '13'], ['x', '16', '14'], ['x', '17', '15'], ['x', '22', '16'], ['x', '9', '17']]"
4,1853.8359298263258,"[['x', '2', '0'], ['x', '14', '1'], ['x', '16', '2'], ['x', '10', '3'], ['x', '16', '4'], ['x', '20', '5'], ['x', '1', '6'], ['x', '10', '7'], ['x', '13', '8'], ['x', '16', '9'], ['x', '8', '10'], ['x', '10', '11'], ['x', '6', '12'], ['x', '6', '13'], ['x', '16', '14'], ['x', '15', '15'], ['x', '21', '16'], ['x', '26', '17']]"
5,1199.0030183045073,"[['x', '14', '0'], ['x', '11', '1'], ['x', '16', '2'], ['x', '1', '3'], ['x', '5', '4'], ['x', '14', '5'], ['x', '17', '6'], ['x', '24', '7'], ['x', '18', '8'], ['x', '20', '9'], ['x', '1', '10'], ['x', '6', '11'], ['x', '5', '12'], ['x', '14', '13'], ['x', '18', '14'], ['x', '11', '15'], ['x', '16', '16'], ['x', '27', '17']]"
6,1335.0750505058568,"[['x', '3', '0'], ['x', '8', '1'], ['x', '9', '2'], ['x', '17', '3'], ['x', '24', '4'], ['x', '24', '5'], ['x', '8', '6'], ['x', '9', '7'], ['x', '11', '8'], ['x', '13', '9'], ['x', '15', '10'], ['x', '14', '11'], ['x', '9', '12'], ['x', '16', '13'], ['x', '20', '14'], ['x', '1', '15'], ['x', '17', '16'], ['x', '28', '17']]"
7,1383.709676401435,"[['x', '5', '0'], ['x', '12', '1'], ['x', '16', '2'], ['x', '0', '3'], ['x', '4', '4'], ['x', '12', '5'], ['x', '0', '6'], ['x', '2', '7'], ['x', '5', '8'], ['x', '19', '9'], ['x', '22', '10'], ['x', '26', '11'], ['x', '8', '12'], ['x', '13', '13'], ['x', '16', '14'], ['x', '26', '15'], 16, ['x', '8', '17'], 18, 19, 20, 21]"
8,1440.482051947518,"[['x', '19', '0'], ['x', '12', '1'], ['x', '28', '2'], ['x', '14', '3'], ['x', '22', '4'], ['x', '26', '5'], ['x', '5', '6'], ['x', '6', '7'], ['x', '14', '8'], ['x', '11', '9'], ['x', '20', '10'], ['x', '21', '11'], ['x', '3', '12'], ['x', '7', '13'], ['x', '9', '14'], ['x', '10', '15'], ['x', '13', '16'], ['x', '11', '17']]"
9,1695.111204910385,"[['x', '25', '0'], ['x', '27', '1'], ['x', '23', '2'], ['x', '15', '3'], ['x', '22', '4'], ['x', '26', '5'], ['x', '16', '6'], ['x', '18', '7'], ['x', '20', '8'], ['x', '10', '9'], ['x', '15', '10'], ['x', '7', '11'], ['x', '20', '12'], ['x', '26', '13'], ['x', '28', '14'], ['x', '29', '15'], 16, ['x', '8', '17'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
