trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,862.6842716848932,False,-2.9558577807620168e-12,0.0,0.0,427.0,435.6842716848919,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1280.7818011401068,False,-4.547473508864641e-13,0.0,574.4089148143935,427.0,279.37288632571585,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1142.846724251176,False,-2.2737367544323206e-12,0.0,407.34518098736,427.0,308.5015432638232,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1043.9896790907223,False,3.637978807091713e-12,0.0,205.53761321855924,427.0,411.4520658721624,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1133.5790518135582,False,3.410605131648481e-12,152.06526743860235,0.0,427.0,554.5137843749529,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,887.8356862214569,False,1.1368683772161603e-12,0.0,322.614372492893,427.0,138.22131372856865,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1347.2897262895785,False,1.8189894035458565e-12,0.0,628.7411599767695,427.0,291.54856631280154,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,943.7960275571131,False,2.0463630789890885e-12,0.0,280.3691084341839,427.0,236.4269191229335,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1328.6675417538936,False,0.0,0.0,255.6391456677503,427.0,646.0283960861415,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1029.04254580222,False,-2.9558577807620168e-12,0.0,216.32111331062652,427.0,385.7214324915946,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,901.9286200169718,False,1.8189894035458565e-12,0.0,174.01322267488376,427.0,300.91539734208726,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1235.6563529306222,False,-1.3642420526593924e-12,0.0,561.6255231769728,427.0,247.03082975364435,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1342.4570496858905,False,-9.094947017729282e-13,0.0,501.95660403735815,427.0,413.50044564853795,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
13,540,1039.926378039585,False,-1.1368683772161603e-12,0.0,242.7201037633154,427.0,370.20627427626755,748.3183905944412,240.1046838776553,242.7201037633154,15.425261428177814
14,540,1160.6922040220452,False,-2.9558577807620168e-12,0.0,207.33814814721796,427.0,526.3540558748296,868.256296470099,206.34336907285194,207.33814814721796,13.496257842944347
15,540,1182.0972381991778,False,1.8189894035458565e-12,0.0,376.62545024903005,427.0,378.47178795014156,1447.3383111551238,206.63031160905268,188.31272512451503,8.227647564133513
16,540,952.3587386043528,False,-2.0463630789890885e-12,0.0,0.0,427.0,525.358738604355,733.7188089277331,296.04892237532056,214.55703024486436,8.339027596894525
17,540,842.8299143069489,False,1.5916157281026244e-12,0.0,162.65350417238432,427.0,253.17641013456034,906.5758814831337,151.06612403200725,162.65350417238432,5.503835002925225
