trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,1675.4804812791826,False,-2.0463630789890885e-12,0.0,646.9774825532015,496.0,532.502998725979,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1387.8032041283986,False,1.3642420526593924e-12,190.88889079239624,191.4696382714645,496.0,509.4446750645407,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1421.1870571801992,False,-2.2737367544323206e-12,0.0,407.34518098736,496.0,517.841876192846,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1088.7866163923609,False,3.637978807091713e-12,0.0,205.53761321855924,496.0,387.2490031737999,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1468.503045055415,False,3.410605131648481e-12,152.06526743860235,265.9239932418561,496.0,554.513784374953,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,1086.41816784199,False,-2.5011104298755527e-12,0.0,322.614372492893,496.0,267.8037953491018,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1352.4836227870546,False,1.8189894035458565e-12,0.0,419.1607733178463,496.0,437.32284946920237,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,1498.9652845520468,False,816.8361221688715,0.0,0.0,426.0,256.12916238317797,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1661.348006009459,False,0.0,343.13004735436937,0.0,496.0,822.2179586550892,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1703.3639024302902,False,718.7921056740865,0.0,216.32111331062652,456.0,312.2506834455766,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,1499.505390078526,False,550.8758643355516,0.0,174.01322267488376,456.0,318.6163030680924,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1291.8225485604744,False,4.547473508864641e-13,0.0,374.41701545131525,496.0,421.405533109158,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1519.7044254628345,False,-9.094947017729282e-13,0.0,669.2754720498109,496.0,354.4289534130326,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
