trial,energy,sort_ans
0,830.4113626711987,"[['x', '18', '0'], ['x', '23', '1'], ['x', '26', '2'], ['x', '16', '3'], ['x', '18', '4'], ['x', '25', '5'], ['x', '6', '6'], ['x', '10', '7'], ['x', '12', '8'], ['x', '4', '9'], ['x', '6', '10'], ['x', '10', '11'], ['x', '8', '12'], ['x', '10', '13'], ['x', '16', '14'], ['x', '4', '15'], ['x', '11', '16'], ['x', '16', '17']]"
1,1215.817561390253,"[['x', '9', '0'], ['x', '12', '1'], ['x', '28', '2'], ['x', '0', '3'], ['x', '3', '4'], ['x', '12', '5'], ['x', '4', '6'], ['x', '9', '7'], ['x', '19', '8'], ['x', '12', '9'], ['x', '14', '10'], ['x', '15', '11'], ['x', '6', '12'], ['x', '8', '13'], ['x', '17', '14'], ['x', '14', '15'], ['x', '19', '16'], ['x', '26', '17']]"
2,1330.1512326613556,"[['x', '15', '0'], ['x', '17', '1'], ['x', '24', '2'], ['x', '9', '3'], ['x', '15', '4'], ['x', '19', '5'], ['x', '4', '6'], ['x', '17', '7'], ['x', '20', '8'], ['x', '23', '9'], ['x', '21', '10'], ['x', '9', '11'], ['x', '2', '12'], ['x', '7', '13'], ['x', '23', '14'], ['x', '2', '15'], ['x', '6', '16'], ['x', '13', '17']]"
3,1083.0674188528938,"[['x', '21', '0'], ['x', '24', '1'], ['x', '27', '2'], ['x', '6', '3'], ['x', '8', '4'], ['x', '11', '5'], ['x', '2', '6'], ['x', '4', '7'], ['x', '6', '8'], ['x', '16', '9'], ['x', '21', '10'], ['x', '23', '11'], ['x', '10', '12'], ['x', '2', '13'], ['x', '10', '14'], ['x', '4', '15'], ['x', '9', '16'], ['x', '12', '17']]"
4,1106.7265743951066,"[['x', '4', '0'], ['x', '6', '1'], ['x', '9', '2'], ['x', '3', '3'], ['x', '8', '4'], ['x', '13', '5'], ['x', '10', '6'], ['x', '17', '7'], ['x', '18', '8'], ['x', '14', '9'], ['x', '22', '10'], ['x', '23', '11'], ['x', '20', '12'], ['x', '23', '13'], ['x', '29', '14'], ['x', '7', '15'], ['x', '25', '16'], ['x', '28', '17']]"
5,884.8581017258784,"[['x', '6', '0'], ['x', '13', '1'], ['x', '15', '2'], ['x', '6', '3'], ['x', '8', '4'], ['x', '21', '5'], ['x', '13', '6'], ['x', '17', '7'], ['x', '23', '8'], ['x', '0', '9'], ['x', '11', '10'], ['x', '17', '11'], ['x', '4', '12'], ['x', '9', '13'], ['x', '22', '14'], ['x', '19', '15'], ['x', '23', '16'], ['x', '27', '17']]"
6,1315.8779079329215,"[['x', '11', '0'], ['x', '11', '1'], ['x', '12', '2'], ['x', '7', '3'], ['x', '10', '4'], ['x', '24', '5'], ['x', '23', '6'], ['x', '24', '7'], ['x', '26', '8'], ['x', '0', '9'], ['x', '3', '10'], ['x', '4', '11'], ['x', '3', '12'], ['x', '5', '13'], ['x', '22', '14'], ['x', '21', '15'], ['x', '5', '16'], ['x', '8', '17']]"
7,1008.2161761772077,"[['x', '8', '0'], ['x', '14', '1'], ['x', '23', '2'], ['x', '12', '3'], ['x', '23', '4'], ['x', '27', '5'], ['x', '4', '6'], ['x', '16', '7'], ['x', '20', '8'], ['x', '8', '9'], ['x', '18', '10'], ['x', '23', '11'], ['x', '21', '12'], ['x', '24', '13'], ['x', '29', '14'], ['x', '11', '15'], ['x', '20', '16'], ['x', '25', '17']]"
8,1349.3872706630464,"[['x', '23', '0'], ['x', '25', '1'], ['x', '23', '2'], ['x', '5', '3'], ['x', '20', '4'], ['x', '20', '5'], ['x', '21', '6'], ['x', '23', '7'], ['x', '25', '8'], ['x', '0', '9'], ['x', '4', '10'], ['x', '5', '11'], ['x', '13', '12'], ['x', '17', '13'], ['x', '22', '14'], ['x', '10', '15'], ['x', '14', '16'], ['x', '24', '17']]"
9,1135.157535543818,"[['x', '22', '0'], ['x', '26', '1'], ['x', '29', '2'], ['x', '15', '3'], ['x', '7', '4'], ['x', '12', '5'], ['x', '4', '6'], ['x', '5', '7'], ['x', '6', '8'], ['x', '18', '9'], ['x', '6', '10'], ['x', '9', '11'], ['x', '12', '12'], ['x', '17', '13'], ['x', '22', '14'], ['x', '16', '15'], ['x', '20', '16'], ['x', '25', '17']]"
10,1196.8523481887223,"[['x', '19', '0'], ['x', '8', '1'], ['x', '11', '2'], ['x', '16', '3'], ['x', '18', '4'], ['x', '21', '5'], ['x', '15', '6'], ['x', '12', '7'], ['x', '14', '8'], ['x', '9', '9'], ['x', '14', '10'], ['x', '19', '11'], ['x', '22', '12'], ['x', '11', '13'], ['x', '17', '14'], ['x', '3', '15'], ['x', '7', '16'], ['x', '10', '17']]"
11,1237.3537738400992,"[['x', '10', '0'], ['x', '13', '1'], ['x', '17', '2'], ['x', '7', '3'], ['x', '13', '4'], ['x', '19', '5'], ['x', '24', '6'], ['x', '25', '7'], ['x', '20', '8'], ['x', '9', '9'], ['x', '6', '10'], ['x', '7', '11'], ['x', '16', '12'], ['x', '23', '13'], ['x', '29', '14'], ['x', '3', '15'], ['x', '15', '16'], ['x', '21', '17']]"
12,1352.352658379954,"[['x', '1', '0'], ['x', '5', '1'], ['x', '9', '2'], ['x', '17', '3'], ['x', '7', '4'], ['x', '12', '5'], ['x', '13', '6'], ['x', '2', '7'], ['x', '5', '8'], ['x', '6', '9'], ['x', '10', '10'], ['x', '12', '11'], ['x', '21', '12'], ['x', '23', '13'], ['x', '28', '14'], ['x', '6', '15'], ['x', '21', '16'], ['x', '28', '17']]"
