trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,1409.0602185917323,False,-2.0463630789890885e-12,0.0,456.88423064024744,481.0,471.17598795147876,869.2143530465371,226.44142430840284,228.44211532012372,10.470577510032863
1,540,1491.0782932167222,False,1.5916157281026244e-12,179.31297504112817,429.6335354229574,481.0,401.1317827526326,858.4888652284138,179.31297504112817,214.8167677114787,10.55609954612191
2,540,1661.171612352653,False,895.162752115655,0.0,0.0,411.0,355.0088602369982,895.1627521156553,221.99004282533116,285.03132631080155,16.136766374409007
3,540,1589.7313043599243,False,707.3921018451069,0.0,0.0,411.0,471.33920251481646,707.3921018451058,202.13130927757962,225.17823728177783,13.862917721024012
4,540,1492.4370319049704,False,-9.094947017729282e-13,0.0,646.7787376648723,481.0,364.65829424010093,763.5183555092549,171.28981126153928,215.59291255495745,12.155276474670032
5,540,1362.7498794328949,False,-2.5011104298755527e-12,175.461488135381,277.765847697107,481.0,428.52254360041275,848.9422039846825,175.461488135381,277.765847697107,14.77663943449699
6,540,1112.1933842192357,False,3.410605131648481e-12,234.31311964015566,0.0,481.0,396.88026457907523,920.1998946972293,234.31311964015566,237.14350400602248,9.229773594862214
7,540,1501.0760166163636,False,686.0024479101435,0.0,0.0,411.0,404.0735687062204,686.0024479101414,219.63620277731766,242.42816040880746,16.162942748248817
8,540,1318.5219184457346,False,731.022445181171,0.0,0.0,411.0,176.49947326455913,731.022445181171,181.67810213717377,255.8599015917316,5.0428420932731175
9,540,1685.5604449748716,False,-2.2737367544323206e-13,211.41651260625082,258.6130077196374,481.0,734.5309246489796,915.3387484072471,211.41651260625082,258.6130077196374,18.36327311622449
10,540,1264.9635318852452,False,9.094947017729282e-13,0.0,291.9106645976452,481.0,492.05286728759205,948.2816884893482,176.67522258087854,291.9106645976452,11.715544459228383
11,540,1578.2768218960791,False,799.1481508901869,0.0,0.0,411.0,368.1286710058976,799.1481508901862,229.46687698423483,294.1706497815421,17.529936714566553
12,540,1530.0163167151622,False,861.9625429568509,0.0,0.0,411.0,257.0537737583119,861.962542956848,235.7330475401682,289.4539160571078,8.292057218010061
13,540,1505.7906340677018,False,710.9248467593525,0.0,0.0,411.0,383.8657873083548,710.9248467593525,198.39028479466725,272.30419865760314,17.44844487765249
