trial,energy,sort_ans
0,1440.2485405158495,"[['x', '5', '0'], ['x', '11', '1'], ['x', '13', '2'], ['x', '21', '3'], ['x', '25', '4'], ['x', '29', '5'], ['x', '0', '6'], ['x', '11', '7'], ['x', '13', '8'], ['x', '7', '9'], ['x', '8', '10'], ['x', '9', '11'], ['x', '8', '12'], ['x', '13', '13'], ['x', '20', '14'], ['x', '8', '15'], 16, ['x', '3', '17'], 18, 19, 20, 21, 22]"
1,1431.9502971182592,"[['x', '6', '0'], ['x', '8', '1'], ['x', '15', '2'], ['x', '6', '3'], ['x', '11', '4'], ['x', '18', '5'], ['x', '17', '6'], ['x', '26', '7'], ['x', '7', '8'], ['x', '9', '9'], ['x', '2', '10'], ['x', '3', '11'], ['x', '13', '12'], ['x', '17', '13'], ['x', '22', '14'], ['x', '18', '15'], ['x', '2', '16'], ['x', '11', '17']]"
2,1316.3581044100538,"[['x', '15', '0'], ['x', '13', '1'], ['x', '19', '2'], ['x', '15', '3'], ['x', '6', '4'], ['x', '12', '5'], ['x', '10', '6'], ['x', '12', '7'], ['x', '8', '8'], ['x', '18', '9'], ['x', '20', '10'], ['x', '25', '11'], ['x', '19', '12'], ['x', '23', '13'], ['x', '28', '14'], ['x', '10', '15'], ['x', '14', '16'], ['x', '25', '17']]"
3,1234.0049925825333,"[['x', '0', '0'], ['x', '5', '1'], ['x', '8', '2'], ['x', '16', '3'], ['x', '25', '4'], ['x', '29', '5'], ['x', '3', '6'], ['x', '5', '7'], ['x', '15', '8'], ['x', '23', '9'], ['x', '25', '10'], ['x', '26', '11'], ['x', '8', '12'], ['x', '18', '13'], ['x', '11', '14'], ['x', '1', '15'], ['x', '11', '16'], ['x', '27', '17']]"
4,1692.118478219818,"[['x', '2', '0'], ['x', '4', '1'], ['x', '17', '2'], ['x', '19', '3'], ['x', '19', '4'], ['x', '23', '5'], ['x', '7', '6'], ['x', '10', '7'], ['x', '29', '8'], ['x', '24', '9'], ['x', '28', '10'], ['x', '29', '11'], ['x', '0', '12'], ['x', '4', '13'], ['x', '8', '14'], ['x', '8', '15'], ['x', '11', '16'], ['x', '19', '17']]"
5,1135.4205366839742,"[['x', '21', '0'], ['x', '6', '1'], ['x', '7', '2'], ['x', '4', '3'], ['x', '6', '4'], ['x', '11', '5'], ['x', '14', '6'], ['x', '15', '7'], ['x', '25', '8'], ['x', '13', '9'], ['x', '15', '10'], ['x', '21', '11'], ['x', '7', '12'], ['x', '11', '13'], ['x', '16', '14'], ['x', '13', '15'], ['x', '17', '16'], ['x', '21', '17']]"
6,1375.3952818283979,"[['x', '1', '0'], ['x', '10', '1'], ['x', '12', '2'], ['x', '5', '3'], ['x', '7', '4'], ['x', '15', '5'], ['x', '15', '6'], ['x', '19', '7'], ['x', '27', '8'], ['x', '5', '9'], ['x', '15', '10'], ['x', '18', '11'], ['x', '6', '12'], ['x', '14', '13'], ['x', '21', '14'], ['x', '3', '15'], ['x', '5', '16'], ['x', '13', '17']]"
7,1686.136595524369,"[['x', '2', '0'], ['x', '13', '1'], ['x', '23', '2'], ['x', '0', '3'], ['x', '8', '4'], ['x', '12', '5'], ['x', '0', '6'], ['x', '2', '7'], ['x', '9', '8'], ['x', '6', '9'], ['x', '9', '10'], ['x', '19', '11'], ['x', '7', '12'], ['x', '14', '13'], ['x', '20', '14'], ['x', '3', '15'], 16, ['x', '6', '17'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
8,1658.7400731855269,"[['x', '6', '0'], ['x', '9', '1'], ['x', '10', '2'], ['x', '9', '3'], ['x', '12', '4'], ['x', '19', '5'], ['x', '10', '6'], ['x', '13', '7'], ['x', '22', '8'], ['x', '16', '9'], ['x', '21', '10'], ['x', '19', '11'], ['x', '5', '12'], ['x', '5', '13'], ['x', '10', '14'], ['x', '14', '15'], ['x', '17', '16'], ['x', '26', '17']]"
9,1754.3758303873765,"[['x', '10', '0'], ['x', '12', '1'], ['x', '7', '2'], ['x', '11', '3'], ['x', '13', '4'], ['x', '17', '5'], ['x', '12', '6'], ['x', '17', '7'], ['x', '18', '8'], ['x', '21', '9'], ['x', '22', '10'], ['x', '23', '11'], ['x', '29', '12'], 13, ['x', '6', '14'], ['x', '15', '15'], ['x', '20', '16'], ['x', '29', '17'], 18, 19, 20, 21, 22, 23]"
