trial,energy,sort_ans
0,1675.4804812791826,"[['x', '18', '0'], ['x', '21', '1'], ['x', '26', '2'], ['x', '13', '3'], ['x', '17', '4'], ['x', '21', '5'], ['x', '6', '6'], ['x', '8', '7'], ['x', '7', '8'], ['x', '17', '9'], ['x', '11', '10'], ['x', '19', '11'], ['x', '6', '12'], ['x', '24', '13'], ['x', '6', '14'], ['x', '4', '15'], ['x', '10', '16'], ['x', '18', '17']]"
1,1387.8032041283986,"[['x', '19', '0'], ['x', '23', '1'], ['x', '3', '2'], ['x', '0', '3'], ['x', '6', '4'], ['x', '13', '5'], ['x', '2', '6'], ['x', '4', '7'], ['x', '19', '8'], ['x', '17', '9'], ['x', '22', '10'], ['x', '23', '11'], ['x', '16', '12'], ['x', '18', '13'], ['x', '22', '14'], ['x', '8', '15'], ['x', '11', '16'], ['x', '24', '17']]"
2,1421.1870571801992,"[['x', '22', '0'], ['x', '10', '1'], ['x', '20', '2'], ['x', '2', '3'], ['x', '12', '4'], ['x', '11', '5'], ['x', '7', '6'], ['x', '10', '7'], ['x', '20', '8'], ['x', '13', '9'], ['x', '19', '10'], ['x', '29', '11'], ['x', '13', '12'], ['x', '16', '13'], ['x', '23', '14'], ['x', '1', '15'], ['x', '3', '16'], ['x', '15', '17']]"
3,1088.7866163923609,"[['x', '9', '0'], ['x', '12', '1'], ['x', '18', '2'], ['x', '5', '3'], ['x', '9', '4'], ['x', '28', '5'], ['x', '12', '6'], ['x', '16', '7'], ['x', '19', '8'], ['x', '19', '9'], ['x', '20', '10'], ['x', '13', '11'], ['x', '0', '12'], ['x', '4', '13'], ['x', '13', '14'], ['x', '19', '15'], ['x', '21', '16'], ['x', '29', '17']]"
4,1468.503045055415,"[['x', '15', '0'], ['x', '21', '1'], ['x', '23', '2'], ['x', '18', '3'], ['x', '22', '4'], ['x', '29', '5'], ['x', '13', '6'], ['x', '20', '7'], ['x', '12', '8'], ['x', '6', '9'], ['x', '9', '10'], ['x', '12', '11'], ['x', '6', '12'], ['x', '15', '13'], ['x', '20', '14'], ['x', '9', '15'], ['x', '11', '16'], ['x', '24', '17']]"
5,1086.41816784199,"[['x', '19', '0'], ['x', '7', '1'], ['x', '15', '2'], ['x', '9', '3'], ['x', '13', '4'], ['x', '18', '5'], ['x', '13', '6'], ['x', '20', '7'], ['x', '19', '8'], ['x', '4', '9'], ['x', '12', '10'], ['x', '21', '11'], ['x', '20', '12'], ['x', '22', '13'], ['x', '28', '14'], ['x', '4', '15'], ['x', '6', '16'], ['x', '14', '17']]"
6,1352.4836227870546,"[['x', '17', '0'], ['x', '24', '1'], ['x', '26', '2'], ['x', '10', '3'], ['x', '16', '4'], ['x', '20', '5'], ['x', '19', '6'], ['x', '25', '7'], ['x', '27', '8'], ['x', '7', '9'], ['x', '10', '10'], ['x', '12', '11'], ['x', '14', '12'], ['x', '11', '13'], ['x', '15', '14'], ['x', '12', '15'], ['x', '3', '16'], ['x', '22', '17']]"
7,1498.9652845520468,"[['x', '16', '0'], ['x', '24', '1'], ['x', '25', '2'], ['x', '4', '3'], ['x', '11', '4'], ['x', '17', '5'], ['x', '18', '6'], ['x', '21', '7'], ['x', '26', '8'], ['x', '8', '9'], ['x', '9', '10'], ['x', '14', '11'], ['x', '9', '12'], ['x', '16', '13'], ['x', '22', '14'], ['x', '4', '15'], 16, ['x', '8', '17'], 18, 19, 20, 21, 22]"
8,1661.348006009459,"[['x', '16', '0'], ['x', '24', '1'], ['x', '26', '2'], ['x', '10', '3'], ['x', '14', '4'], ['x', '22', '5'], ['x', '5', '6'], ['x', '9', '7'], ['x', '15', '8'], ['x', '1', '9'], ['x', '8', '10'], ['x', '18', '11'], ['x', '0', '12'], ['x', '15', '13'], ['x', '23', '14'], ['x', '3', '15'], ['x', '5', '16'], ['x', '19', '17']]"
9,1703.3639024302902,"[['x', '19', '0'], ['x', '21', '1'], ['x', '23', '2'], ['x', '1', '3'], ['x', '5', '4'], ['x', '15', '5'], ['x', '11', '6'], ['x', '17', '7'], ['x', '25', '8'], ['x', '15', '9'], ['x', '16', '10'], ['x', '17', '11'], ['x', '29', '12'], 13, ['x', '3', '14'], ['x', '19', '15'], ['x', '21', '16'], ['x', '10', '17'], 18, 19, 20, 21, 22, 23]"
