trial,energy,sort_ans
0,1409.0602185917323,"[['x', '16', '0'], ['x', '20', '1'], ['x', '26', '2'], ['x', '24', '3'], ['x', '27', '4'], ['x', '16', '5'], ['x', '7', '6'], ['x', '17', '7'], ['x', '21', '8'], ['x', '0', '9'], ['x', '24', '10'], ['x', '26', '11'], ['x', '21', '12'], ['x', '25', '13'], ['x', '25', '14'], ['x', '1', '15'], ['x', '8', '16'], ['x', '15', '17']]"
1,1491.0782932167222,"[['x', '23', '0'], ['x', '25', '1'], ['x', '9', '2'], ['x', '9', '3'], ['x', '14', '4'], ['x', '29', '5'], ['x', '9', '6'], ['x', '17', '7'], ['x', '21', '8'], ['x', '12', '9'], ['x', '1', '10'], ['x', '5', '11'], ['x', '12', '12'], ['x', '24', '13'], ['x', '29', '14'], ['x', '5', '15'], ['x', '9', '16'], ['x', '18', '17']]"
2,1661.171612352653,"[['x', '11', '0'], ['x', '16', '1'], ['x', '17', '2'], ['x', '0', '3'], ['x', '7', '4'], ['x', '12', '5'], ['x', '13', '6'], ['x', '17', '7'], ['x', '26', '8'], ['x', '18', '9'], ['x', '20', '10'], ['x', '21', '11'], ['x', '2', '12'], ['x', '7', '13'], ['x', '11', '14'], ['x', '29', '15'], 16, ['x', '9', '17'], 18, 19, 20, 21, 22, 23, 24, 25, 26]"
3,1589.7313043599243,"[['x', '1', '0'], ['x', '8', '1'], ['x', '12', '2'], ['x', '13', '3'], ['x', '16', '4'], ['x', '27', '5'], ['x', '11', '6'], ['x', '13', '7'], ['x', '18', '8'], ['x', '0', '9'], ['x', '2', '10'], ['x', '3', '11'], ['x', '5', '12'], ['x', '16', '13'], ['x', '25', '14'], ['x', '29', '15'], 16, ['x', '9', '17'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
4,1492.4370319049704,"[['x', '14', '0'], ['x', '24', '1'], ['x', '26', '2'], ['x', '7', '3'], ['x', '3', '4'], ['x', '6', '5'], ['x', '23', '6'], ['x', '25', '7'], ['x', '7', '8'], ['x', '4', '9'], ['x', '5', '10'], ['x', '16', '11'], ['x', '8', '12'], ['x', '12', '13'], ['x', '24', '14'], ['x', '16', '15'], ['x', '4', '16'], ['x', '13', '17']]"
5,1362.7498794328949,"[['x', '9', '0'], ['x', '14', '1'], ['x', '23', '2'], ['x', '6', '3'], ['x', '10', '4'], ['x', '17', '5'], ['x', '0', '6'], ['x', '2', '7'], ['x', '9', '8'], ['x', '18', '9'], ['x', '5', '10'], ['x', '6', '11'], ['x', '5', '12'], ['x', '9', '13'], ['x', '18', '14'], ['x', '12', '15'], ['x', '17', '16'], ['x', '24', '17']]"
6,1112.1933842192357,"[['x', '13', '0'], ['x', '23', '1'], ['x', '26', '2'], ['x', '9', '3'], ['x', '11', '4'], ['x', '14', '5'], ['x', '1', '6'], ['x', '8', '7'], ['x', '18', '8'], ['x', '3', '9'], ['x', '6', '10'], ['x', '9', '11'], ['x', '12', '12'], ['x', '24', '13'], ['x', '28', '14'], ['x', '3', '15'], ['x', '14', '16'], ['x', '21', '17']]"
7,1501.0760166163636,"[['x', '21', '0'], ['x', '23', '1'], ['x', '25', '2'], ['x', '11', '3'], ['x', '18', '4'], ['x', '20', '5'], ['x', '19', '6'], ['x', '25', '7'], ['x', '27', '8'], ['x', '2', '9'], ['x', '4', '10'], ['x', '7', '11'], ['x', '2', '12'], ['x', '16', '13'], ['x', '22', '14'], ['x', '24', '15'], 16, ['x', '8', '17'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
8,1318.5219184457346,"[['x', '12', '0'], ['x', '14', '1'], ['x', '15', '2'], ['x', '0', '3'], ['x', '4', '4'], ['x', '6', '5'], ['x', '1', '6'], ['x', '6', '7'], ['x', '19', '8'], ['x', '11', '9'], ['x', '20', '10'], ['x', '23', '11'], ['x', '8', '12'], ['x', '18', '13'], ['x', '25', '14'], ['x', '29', '15'], 16, ['x', '9', '17'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
9,1685.5604449748716,"[['x', '2', '0'], ['x', '4', '1'], ['x', '10', '2'], ['x', '11', '3'], ['x', '17', '4'], ['x', '17', '5'], ['x', '12', '6'], ['x', '16', '7'], ['x', '18', '8'], ['x', '10', '9'], ['x', '11', '10'], ['x', '29', '11'], ['x', '15', '12'], ['x', '20', '13'], ['x', '29', '14'], ['x', '6', '15'], ['x', '10', '16'], ['x', '23', '17']]"
