trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,830.4113626711987,False,-2.0463630789890885e-12,0.0,0.0,427.0,403.4113626711962,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1215.817561390253,False,-4.547473508864641e-13,0.0,0.0,427.0,788.8175613902566,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1330.1512326613556,False,-2.2737367544323206e-12,0.0,407.34518098736,427.0,495.8060516740015,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1083.0674188528938,False,3.637978807091713e-12,256.90530404743504,205.53761321855924,427.0,193.62450158689995,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1106.7265743951066,False,3.410605131648481e-12,0.0,0.0,427.0,679.7265743951036,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,884.8581017258784,False,1.1368683772161603e-12,0.0,0.0,427.0,457.85810172588367,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1315.8779079329215,False,1.8189894035458565e-12,0.0,419.1607733178463,427.0,469.7171346150692,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,1008.2161761772077,False,-1.5916157281026244e-12,0.0,0.0,427.0,581.2161761772115,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1349.3872706630464,False,0.0,0.0,511.2782913355006,427.0,411.10897932754455,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1135.157535543818,False,-2.0463630789890885e-12,0.0,432.64222662125303,427.0,275.5153089225676,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,1196.8523481887223,False,1.8189894035458565e-12,0.0,522.0396680246513,427.0,247.81268016407188,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1237.3537738400992,False,-1.3642420526593924e-12,0.0,374.41701545131525,427.0,435.93675838878414,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1352.352658379954,False,-9.094947017729282e-13,0.0,334.63773602490545,427.0,590.7149223550543,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
13,540,1055.3516394677627,False,1.5916157281026244e-12,0.0,242.7201037633154,427.0,385.63153570444535,748.3183905944412,240.1046838776553,242.7201037633154,15.425261428177814
14,540,993.8428294036603,False,-2.9558577807620168e-12,0.0,0.0,427.0,566.8428294036626,868.256296470099,206.34336907285194,207.33814814721796,13.496257842944347
15,540,1156.491126656223,False,1.8189894035458565e-12,0.0,564.938175373545,427.0,164.55295128267028,1447.3383111551238,206.63031160905268,188.31272512451503,8.227647564133513
16,540,1008.4742445082211,False,-2.0463630789890885e-12,0.0,214.55703024486436,427.0,366.91721426335914,733.7188089277331,296.04892237532056,214.55703024486436,8.339027596894525
17,540,773.741605184292,False,1.5916157281026244e-12,0.0,0.0,427.0,346.7416051842891,906.5758814831337,151.06612403200725,162.65350417238432,5.503835002925225
18,540,1453.616450971852,False,528.6856106611581,0.0,0.0,388.0,536.930840310691,528.6856106611581,203.94510305220481,297.13584738911015,18.514856562437622
19,540,914.333465215791,False,3.410605131648481e-13,0.0,283.0141635783509,427.0,204.31930163744354,501.8369448989802,171.8114622822473,283.0141635783509,5.675536156595654
20,540,1430.605158843995,False,-1.3642420526593924e-12,0.0,0.0,427.0,1003.6051588439948,1390.54648084638,190.91271826023532,215.4431403074967,18.585280719333234
21,540,1241.7017219673035,False,2.2737367544323206e-12,0.0,410.33633950508374,427.0,404.3653824622153,1470.453298658675,278.3701582932673,205.16816975254187,11.553296641777578
22,540,1075.7933392006562,False,-3.183231456205249e-12,0.0,322.17675625301547,427.0,326.61658294763316,1248.0903395303665,292.6014966346685,161.08837812650773,10.536018804762358
23,540,1016.7439972741631,False,-5.9117155615240335e-12,0.0,249.9221096318326,427.0,339.8218876423225,1468.9547884108265,295.51934617244535,249.9221096318326,7.3874323400504895
24,540,967.4101752279657,False,-1.1368683772161603e-12,0.0,150.35495519063844,427.0,390.0552200373312,814.613161976045,167.1338809347609,150.35495519063844,13.930543572761827
25,540,735.73830418752,True,0.0,0.0,0.0,427.0,308.7383041875164,549.5147193435264,226.9670980727677,222.83580299490453,9.648072005859888
26,540,693.2487058101178,False,2.2737367544323206e-13,0.0,0.0,427.0,266.2487058101184,585.2812237227996,220.96487214540602,236.2237958963725,4.512689928985058
27,540,869.2630951457759,False,2.2737367544323206e-13,0.0,0.0,427.0,442.26309514577645,566.9643367931925,230.2087456572702,208.669975830099,11.638502503836222
28,540,768.0376963914168,False,-1.8189894035458565e-12,0.0,0.0,427.0,341.0376963914188,572.1633340784299,258.443251381015,203.77460257064658,8.317992594912655
29,540,966.0198046160403,False,4.547473508864641e-13,0.0,0.0,427.0,539.0198046160368,615.8556618175521,169.29467816165072,242.96117092442526,12.535344293396205
30,540,1276.262498080836,False,-3.637978807091713e-12,192.16713037273965,288.5717083518096,427.0,368.52365935628427,1276.950765489973,192.16713037273965,288.5717083518096,8.011383899049658
31,540,948.0941324661653,False,-1.3642420526593924e-12,0.0,0.0,427.0,521.0941324661708,1227.7240408313985,222.74294361078694,281.65981741486365,16.809488144070023
32,540,804.1172015006123,False,-1.5916157281026244e-12,0.0,0.0,427.0,377.1172015006119,529.0120920233384,219.1649978945533,245.65569263450067,10.774777185731766
33,540,778.5152758333788,False,3.865352482534945e-12,0.0,0.0,427.0,351.51527583338174,958.930582286964,217.4069579887762,227.7403910488089,6.060608204023824
34,540,613.4733291269404,False,1.8189894035458565e-12,0.0,0.0,427.0,186.4733291269394,537.2480839910988,286.4227294129714,266.8596976535852,8.879682339378068
35,540,722.5898468366886,False,-6.821210263296962e-13,0.0,0.0,427.0,295.58984683668325,705.2169070994759,210.13278911083424,219.91913242676546,9.237182713646352
36,540,850.0047859282586,False,-3.410605131648481e-13,0.0,0.0,427.0,423.0047859282548,502.4251736251221,170.41664698380475,211.0945515914555,7.690996107786451
37,540,1275.4827521907464,False,3.637978807091713e-12,0.0,360.7082324551692,427.0,487.7745197355744,1194.130135911652,298.5815464671658,180.3541162275846,18.760558451368247
38,540,1074.8836563548866,False,-1.5916157281026244e-12,0.0,406.60581370666273,427.0,241.27784264822432,528.4867669263957,232.37744343137814,203.30290685333136,10.967174665828379
39,540,1092.1557842267175,False,-3.183231456205249e-12,0.0,295.6580584343353,427.0,369.4977257923864,1008.6070984797166,284.82026359363823,295.6580584343353,8.211060573164144
40,540,601.6663826726835,True,0.0,0.0,0.0,427.0,174.66638267268831,1145.6548286476882,251.1328974232249,264.9737843954741,4.062008899364844
41,540,582.503343409433,False,-3.183231456205249e-12,0.0,0.0,427.0,155.50334340943186,1035.3073143811632,240.26664888333255,277.39897502466715,3.239652987696497
42,540,899.984673997049,False,4.547473508864641e-13,0.0,241.60688732159997,427.0,231.37778667544586,1298.6404106788152,235.08543045943773,241.60688732159997,4.20686884864447
43,540,919.597026465297,False,0.0,0.0,291.2462885129965,427.0,201.35073795228865,1340.320692956544,245.3624843441247,291.2462885129965,4.794065189340206
44,540,1162.8390393735099,False,-3.183231456205249e-12,258.0162635596023,0.0,427.0,477.8227758139079,1095.1875809811352,258.0162635596023,257.61464325038486,9.751485220691999
45,540,949.84869419795,False,0.0,0.0,256.9867644960834,427.0,265.86192970187295,1151.8787249652078,284.55901937468957,256.9867644960834,5.016262824563641
46,540,845.2218640936007,False,-1.3642420526593924e-12,0.0,254.35472246801623,427.0,163.86714162558224,1153.737060719967,242.49203174275496,254.35472246801623,3.277342832511645
47,540,577.4578369450137,False,-1.3642420526593924e-12,0.0,0.0,427.0,150.4578369450141,1032.110954501213,273.30376373499274,253.44304207905324,2.061066259520741
48,540,841.4921585758821,False,-3.865352482534945e-12,0.0,225.04486889033237,427.0,189.44728968554733,981.7478004972133,152.0418917725345,225.04486889033237,9.021299508835586
49,540,788.2903690196908,False,-1.3642420526593924e-12,0.0,0.0,427.0,361.29036901969124,1099.8763731882634,261.72988051341326,155.79183642875904,4.692082714541444
50,540,976.8601646777897,False,5.684341886080801e-13,0.0,355.08607092332755,427.0,194.77409375446214,503.1195353764407,274.52141891583966,177.54303546166378,17.706735795860194
51,540,868.2990780715336,False,0.0,0.0,261.5395782811821,427.0,179.7594997903526,1279.3477492178317,253.8089167090783,261.5395782811821,3.6685612202112776
52,540,910.6658610692357,False,9.094947017729282e-13,0.0,268.772643596978,427.0,214.89321747224903,1086.494097490745,249.86727838721137,268.772643596978,7.410110947318932
53,540,1230.0933084149747,False,2.7284841053187847e-12,0.0,321.9612923449282,427.0,481.13201607004214,915.9076130865697,260.24719268527963,160.9806461724641,15.520387615162651
54,540,901.0741807906034,False,0.0,0.0,295.69831670303495,427.0,178.37586408756786,614.6250330913608,288.75795871632585,295.69831670303495,3.567517281751357
55,540,897.4829673286586,False,-1.3642420526593924e-12,0.0,284.06237641429306,427.0,186.4205909143666,1158.6554296721722,277.56387753497614,284.06237641429306,3.2141481192132177
56,540,954.1766495816373,False,-1.8189894035458565e-12,0.0,230.36079258117377,427.0,296.81585700047003,1389.0703746328827,157.41445008980202,230.36079258117377,5.600299188688114
