trial,energy,sort_ans
0,2744.3600000000006,"[['x', '3', '0', '0'], ['x', '19', '1', '3'], ['x', '22', '2', '5'], ['x', '8', '3', '1'], ['x', '18', '4', '2'], ['x', '29', '5', '4'], ['x', '15', '6', '1'], ['x', '18', '7', '3'], ['x', '29', '8', '5'], ['x', '7', '9', '1'], ['x', '12', '10', '3'], ['x', '27', '11', '5'], ['x', '9', '12', '1'], 13, ['x', '3', '14', '4'], ['x', '29', '15', '1'], 16, ['x', '2', '17', '5'], ['x', '11', '18', '0'], ['x', '17', '19', '2'], ['x', '21', '20', '4'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]"
1,4748.278437546478,"[['x', '14', '0', '1'], ['x', '20', '1', '3'], ['x', '22', '2', '5'], ['x', '6', '3', '1'], ['x', '11', '4', '2'], ['x', '12', '5', '5'], ['x', '27', '6', '0'], 7, ['x', '3', '8', '5'], ['x', '20', '9', '1'], 10, ['x', '29', '11', '4'], ['x', '7', '12', '1'], ['x', '12', '13', '2'], ['x', '28', '14', '5'], ['x', '29', '15', '1'], 16, ['x', '8', '17', '4'], ['x', '0', '18', '1'], ['x', '3', '19', '3'], ['x', '24', '20', '4'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
2,5706.8626714742695,"[['x', '29', '0', '1'], 1, ['x', '3', '2', '5'], ['x', '8', '3', '1'], 4, ['x', '3', '5', '4'], ['x', '9', '6', '0'], ['x', '18', '7', '3'], ['x', '23', '8', '5'], ['x', '13', '9', '1'], ['x', '2', '10', '2'], ['x', '3', '11', '5'], ['x', '3', '12', '1'], ['x', '15', '13', '3'], ['x', '27', '14', '5'], ['x', '28', '15', '0'], 16, ['x', '8', '17', '4'], ['x', '6', '18', '1'], ['x', '16', '19', '2'], ['x', '29', '20', '5'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69]"
3,4390.009128320868,"[['x', '3', '0', '1'], ['x', '19', '1', '2'], ['x', '27', '2', '5'], ['x', '7', '3', '1'], ['x', '8', '4', '2'], ['x', '14', '5', '5'], ['x', '6', '6', '1'], ['x', '17', '7', '2'], ['x', '5', '8', '5'], ['x', '3', '9', '0'], 10, ['x', '3', '11', '5'], ['x', '1', '12', '1'], ['x', '20', '13', '3'], ['x', '23', '14', '4'], ['x', '8', '15', '0'], 16, ['x', '3', '17', '4'], ['x', '11', '18', '1'], ['x', '13', '19', '2'], ['x', '27', '20', '4'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]"
4,3845.5516241239893,"[['x', '12', '0', '1'], ['x', '15', '1', '3'], ['x', '17', '2', '5'], ['x', '2', '3', '1'], ['x', '7', '4', '3'], ['x', '25', '5', '5'], ['x', '9', '6', '1'], ['x', '22', '7', '3'], ['x', '23', '8', '5'], ['x', '0', '9', '0'], ['x', '4', '10', '2'], ['x', '28', '11', '4'], ['x', '29', '12', '1'], 13, ['x', '3', '14', '5'], ['x', '5', '15', '0'], ['x', '17', '16', '2'], ['x', '29', '17', '5'], ['x', '0', '18', '1'], ['x', '11', '19', '2'], ['x', '27', '20', '5'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61]"
5,3135.813688943832,"[['x', '15', '0', '0'], ['x', '20', '1', '3'], ['x', '22', '2', '5'], ['x', '27', '3', '1'], 4, ['x', '3', '5', '4'], ['x', '1', '6', '0'], ['x', '22', '7', '3'], ['x', '23', '8', '5'], ['x', '29', '9', '1'], 10, ['x', '3', '11', '5'], ['x', '7', '12', '1'], ['x', '19', '13', '2'], ['x', '28', '14', '4'], ['x', '6', '15', '1'], ['x', '7', '16', '2'], ['x', '14', '17', '5'], ['x', '2', '18', '1'], ['x', '10', '19', '2'], ['x', '27', '20', '4'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68]"
6,2760.6457998944898,"[['x', '4', '0', '1'], ['x', '17', '1', '2'], ['x', '25', '2', '5'], ['x', '11', '3', '1'], ['x', '20', '4', '2'], ['x', '22', '5', '4'], ['x', '28', '6', '1'], 7, ['x', '6', '8', '5'], ['x', '2', '9', '0'], ['x', '3', '10', '2'], ['x', '26', '11', '5'], ['x', '4', '12', '0'], ['x', '10', '13', '2'], ['x', '14', '14', '5'], ['x', '3', '15', '1'], ['x', '5', '16', '2'], ['x', '18', '17', '5'], ['x', '7', '18', '1'], ['x', '21', '19', '2'], ['x', '28', '20', '4'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55]"
7,2297.692918340519,"[['x', '0', '0', '0'], ['x', '3', '1', '2'], ['x', '17', '2', '5'], ['x', '3', '3', '0'], ['x', '6', '4', '3'], ['x', '25', '5', '5'], ['x', '9', '6', '1'], ['x', '17', '7', '3'], ['x', '19', '8', '5'], ['x', '4', '9', '0'], ['x', '9', '10', '2'], ['x', '22', '11', '5'], ['x', '29', '12', '1'], 13, ['x', '9', '14', '4'], ['x', '3', '15', '1'], ['x', '4', '16', '2'], ['x', '7', '17', '4'], ['x', '5', '18', '0'], ['x', '21', '19', '2'], ['x', '27', '20', '4'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51]"
8,3897.1565280521827,"[['x', '14', '0', '1'], ['x', '22', '1', '3'], ['x', '23', '2', '5'], ['x', '27', '3', '0'], 4, ['x', '3', '5', '4'], ['x', '26', '6', '0'], 7, ['x', '5', '8', '5'], ['x', '2', '9', '0'], ['x', '3', '10', '2'], ['x', '24', '11', '4'], ['x', '3', '12', '0'], ['x', '9', '13', '2'], ['x', '28', '14', '5'], ['x', '16', '15', '1'], ['x', '18', '16', '2'], ['x', '27', '17', '5'], ['x', '10', '18', '0'], ['x', '14', '19', '2'], ['x', '25', '20', '5'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]"
9,4049.0429558813175,"[['x', '7', '0', '0'], ['x', '8', '1', '2'], ['x', '24', '2', '5'], ['x', '27', '3', '1'], 4, ['x', '3', '5', '4'], ['x', '19', '6', '1'], 7, ['x', '6', '8', '5'], ['x', '29', '9', '1'], 10, ['x', '1', '11', '5'], ['x', '8', '12', '0'], ['x', '18', '13', '3'], ['x', '26', '14', '4'], ['x', '7', '15', '1'], ['x', '12', '16', '2'], ['x', '29', '17', '5'], ['x', '10', '18', '1'], ['x', '19', '19', '2'], ['x', '27', '20', '4'], 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68]"
