trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,1116.5015938117012,False,-2.9558577807620168e-12,0.0,431.3183217021343,427.0,258.18327210956556,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1390.853500466088,False,-4.547473508864641e-13,0.0,191.4696382714645,427.0,772.3838621946262,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1247.3581044100574,False,-2.2737367544323206e-12,0.0,611.01777148104,427.0,209.34033292902288,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1068.1927417890838,False,3.637978807091713e-12,0.0,205.53761321855924,427.0,435.65512857052494,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1214.051822983809,False,3.410605131648481e-12,0.0,0.0,427.0,787.0518229838042,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,982.8628394098469,False,1.1368683772161603e-12,0.0,322.614372492893,427.0,233.2484669169596,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1460.6697243001108,False,1.8189894035458565e-12,0.0,628.7411599767695,427.0,404.9285643233355,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,761.9381354241523,False,2.0463630789890885e-12,0.0,0.0,427.0,334.9381354241558,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1412.137784146602,False,0.0,171.56502367718468,255.6391456677503,427.0,557.9336148016675,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1010.6748585407149,False,-2.9558577807620168e-12,0.0,216.32111331062652,427.0,367.35374523009017,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,866.5268085649604,False,1.8189894035458565e-12,0.0,174.01322267488376,427.0,265.51358589007697,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1222.822548560478,False,4.547473508864641e-13,0.0,374.41701545131525,427.0,421.40553310915806,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1460.7007541331914,False,-9.094947017729282e-13,0.0,167.31886801245273,427.0,866.3818861207463,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
13,540,1132.477946608651,False,1.5916157281026244e-12,0.0,242.7201037633154,427.0,462.7578428453344,748.3183905944412,240.1046838776553,242.7201037633154,15.425261428177814
14,540,1155.7979235189923,False,-2.9558577807620168e-12,0.0,0.0,427.0,728.7979235189948,868.256296470099,206.34336907285194,207.33814814721796,13.496257842944347
15,540,1099.8207625578434,False,5.4569682106375694e-12,0.0,376.62545024903005,427.0,296.1953123088065,1447.3383111551238,206.63031160905268,188.31272512451503,8.227647564133513
16,540,810.5952694571461,False,-2.0463630789890885e-12,0.0,0.0,427.0,383.5952694571482,733.7188089277331,296.04892237532056,214.55703024486436,8.339027596894525
17,540,702.1917501462649,False,1.5916157281026244e-12,0.0,0.0,427.0,275.1917501462612,906.5758814831337,151.06612403200725,162.65350417238432,5.503835002925225
18,540,963.9308403106952,True,0.0,0.0,0.0,427.0,536.930840310691,528.6856106611581,203.94510305220481,297.13584738911015,18.514856562437622
19,540,1241.1949610678912,False,582.6052331954573,0.0,0.0,388.0,270.5897278724359,582.6052331954567,200.51259191344428,273.37800192241383,16.911857992027244
20,540,892.3014476757035,False,9.094947017729282e-13,0.0,0.0,427.0,465.30144767569936,701.5754550961597,235.1205523367019,281.07064434417794,19.387560319820807
21,540,638.8642585392317,False,3.865352482534945e-12,0.0,0.0,427.0,211.86425853923475,930.7024804401165,165.2833027693357,275.3135530695647,4.154201147828132
22,540,680.3420932003319,False,1.5916157281026244e-12,0.0,0.0,427.0,253.34209320032977,500.24715379037775,177.217797246467,269.8709799779211,11.014873617405643
23,540,1409.51284990748,False,527.9516848713812,0.0,0.0,388.0,493.5611650360986,527.9516848713819,175.77054497827086,288.7362460257205,17.627184465574953
24,540,1204.3989201485547,False,556.1290749184749,0.0,0.0,401.0,247.26984523008042,556.1290749184742,245.20501190012632,283.38386756354737,15.454365326880028
25,540,1031.6920879787758,False,0.0,0.0,497.7469344261194,427.0,106.94515355264477,1306.9060508145794,295.5650718635502,248.8734672130597,2.6736288388161196
26,540,1242.8582702299755,False,0.0,0.0,278.8234148993089,427.0,537.0348553306654,1314.689156982964,258.47553199930803,278.8234148993089,19.890179827061687
27,540,1078.0053512935447,False,5.4569682106375694e-12,0.0,291.8663625593179,427.0,359.13898873421874,1407.1080315701338,209.03159619925486,291.8663625593179,10.562911433359375
28,540,1559.5271004735896,False,0.0,0.0,856.7360507827332,427.0,275.7910496908506,729.2234179144043,197.1416451306136,285.5786835942444,19.699360692203616
29,540,1419.6920967972683,False,533.1765814768094,0.0,0.0,387.0,499.5155153204587,533.1765814768112,219.15514295163837,297.8410395183031,19.980620612818345
30,540,769.5965114424926,False,-6.821210263296962e-13,0.0,0.0,427.0,342.5965114424923,526.0395461613069,192.6664823883871,232.56531715125553,19.033139524582904
31,540,603.5054363776162,False,1.5916157281026244e-12,0.0,0.0,427.0,176.50543637761632,638.0810435480945,283.3228862508166,168.69610992640878,2.634409498173378
32,540,1218.8902319591944,False,3.637978807091713e-12,0.0,492.7643840469221,427.0,299.1258479122706,1148.6625883948604,286.3700268157264,246.38219202346104,11.078735107861874
33,540,839.210206037631,True,0.0,0.0,0.0,427.0,412.2102060376304,943.0242186082323,195.08959279343262,284.94937773544507,14.214145035780362
34,540,1206.7941155013395,False,1.3642420526593924e-12,0.0,576.5322906005277,427.0,203.26182490081547,1075.5934420998512,207.12933279735492,288.2661453002639,14.518701778629676
35,540,996.9630481600561,True,0.0,0.0,0.0,427.0,569.9630481600565,922.9729848502338,177.01849184787912,294.0010863893048,12.953705640001285
36,540,960.6624993086716,False,-1.1368683772161603e-12,0.0,0.0,427.0,533.6624993086664,887.7222310591594,196.83024684918493,258.8227804137058,10.891071414462576
37,540,1448.5854001322332,False,3.637978807091713e-12,0.0,721.4164649103384,427.0,300.16893522189196,1194.130135911652,298.5815464671658,180.3541162275846,18.760558451368247
38,540,1026.9770127167722,False,-1.5916157281026244e-12,0.0,0.0,427.0,599.9770127167722,973.5640397559472,173.04753208154042,293.17070262918276,12.499521098266086
39,540,569.4228717087844,False,1.8189894035458565e-12,0.0,0.0,427.0,142.42287170877924,853.1068932495555,243.61796535472848,269.7014360819356,2.6872239945052687
40,540,1356.282257937337,False,1.5916157281026244e-12,0.0,267.97916732714674,427.0,661.3030906101937,890.3720508474738,181.27968076216513,267.97916732714674,16.95648950282548
41,540,1136.4069794676761,False,0.0,0.0,475.5357312721128,427.0,233.87124819556524,1093.224198623575,277.3261439984151,158.5119104240376,9.744635341481885
