trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,1507.3671384555073,False,-1.1368683772161603e-12,0.0,431.3183217021343,479.0,597.0488167533704,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1278.5165085097833,False,-4.547473508864641e-13,0.0,191.4696382714645,479.0,608.0468702383228,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1431.5730515231226,False,-2.2737367544323206e-12,0.0,611.01777148104,479.0,341.5552800420899,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1434.2672977152324,False,3.637978807091713e-12,0.0,822.150452874237,479.0,133.11684484099374,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1645.876872571469,False,3.410605131648481e-12,152.06526743860235,531.8479864837122,479.0,482.96361864915264,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,1037.6934632160755,False,1.1368683772161603e-12,0.0,161.3071862464465,479.0,397.3862769696349,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1385.0575172950666,False,1.8189894035458565e-12,0.0,209.58038665892315,479.0,696.477130636137,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,1600.178744113513,False,816.8361221688733,0.0,0.0,409.0,374.3426219446447,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1847.2945628492998,False,0.0,343.13004735436937,511.2782913355006,479.0,513.8862241594306,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1619.6285279072818,False,718.7921056740856,0.0,216.32111331062652,409.0,275.51530892256756,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,1573.4158955753956,False,550.8758643355516,0.0,348.0264453497675,409.0,265.513585890077,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1517.9647601477118,False,4.547473508864641e-13,330.3295632649948,374.41701545131525,479.0,334.2181814314012,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1394.4570496858905,False,-9.094947017729282e-13,0.0,501.95660403735815,479.0,413.500445648538,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
13,540,1573.8004491552438,False,748.3183905944392,0.0,0.0,409.0,416.48205856080097,748.3183905944412,240.1046838776553,242.7201037633154,15.425261428177814
14,540,1312.06028942571,False,-2.9558577807620168e-12,0.0,414.67629629443593,479.0,418.38399313127485,868.256296470099,206.34336907285194,207.33814814721796,13.496257842944347
15,540,1318.2360051967844,False,5.4569682106375694e-12,206.63031160905268,188.31272512451503,479.0,444.2929684632097,1447.3383111551238,206.63031160905268,188.31272512451503,8.227647564133513
16,540,1501.2969955941953,False,733.7188089277311,0.0,0.0,409.0,358.5781866664646,733.7188089277331,296.04892237532056,214.55703024486436,8.339027596894525
17,540,958.4143884266778,False,1.5916157281026244e-12,0.0,325.30700834476863,479.0,154.1073800819063,906.5758814831337,151.06612403200725,162.65350417238432,5.503835002925225
18,540,1685.5792131964454,False,1057.3712213223162,0.0,0.0,369.0,259.2079918741267,528.6856106611581,203.94510305220481,297.13584738911015,18.514856562437622
19,540,1417.5050404203675,False,501.83694489898056,171.8114622822473,0.0,409.0,334.8566332391436,501.8369448989802,171.8114622822473,283.0141635783509,5.675536156595654
20,540,1567.9513341161583,False,-1.3642420526593924e-12,0.0,215.4431403074967,479.0,873.5081938086621,1390.54648084638,190.91271826023532,215.4431403074967,18.585280719333234
21,540,1277.268507173263,False,4.092726157978177e-12,278.3701582932673,0.0,479.0,519.8983488799911,1470.453298658675,278.3701582932673,205.16816975254187,11.553296641777578
22,540,1162.4494916700169,False,-1.3642420526593924e-12,0.0,483.2651343795232,479.0,200.18435729048485,1248.0903395303665,292.6014966346685,161.08837812650773,10.536018804762358
23,540,1355.6032686062463,False,-4.092726157978177e-12,0.0,499.8442192636652,479.0,376.75904934257505,1468.9547884108265,295.51934617244535,249.9221096318326,7.3874323400504895
24,540,1364.7274565605076,False,-1.1368683772161603e-12,334.2677618695218,300.70991038127687,479.0,250.74978430971285,814.613161976045,167.1338809347609,150.35495519063844,13.930543572761827
25,540,1489.158679665823,False,549.5147193435264,0.0,0.0,409.0,530.6439603222939,549.5147193435264,226.9670980727677,222.83580299490453,9.648072005859888
