trial,energy,sort_ans
0,1148.7745028253976,"[['x', '18', '0'], ['x', '23', '1'], ['x', '26', '2'], ['x', '7', '3'], ['x', '14', '4'], ['x', '19', '5'], ['x', '6', '6'], ['x', '8', '7'], ['x', '10', '8'], ['x', '25', '9'], ['x', '24', '10'], ['x', '15', '11'], ['x', '11', '12'], ['x', '17', '13'], ['x', '22', '14'], ['x', '15', '15'], ['x', '17', '16'], ['x', '20', '17']]"
1,1417.986146781248,"[['x', '22', '0'], ['x', '8', '1'], ['x', '9', '2'], ['x', '23', '3'], ['x', '25', '4'], ['x', '28', '5'], ['x', '18', '6'], ['x', '19', '7'], ['x', '29', '8'], ['x', '7', '9'], ['x', '8', '10'], ['x', '16', '11'], ['x', '7', '12'], ['x', '12', '13'], ['x', '24', '14'], ['x', '5', '15'], ['x', '12', '16'], ['x', '21', '17']]"
2,1423.6447005608134,"[['x', '12', '0'], ['x', '17', '1'], ['x', '29', '2'], ['x', '3', '3'], ['x', '3', '4'], ['x', '5', '5'], ['x', '16', '6'], ['x', '8', '7'], ['x', '14', '8'], ['x', '2', '9'], ['x', '7', '10'], ['x', '10', '11'], ['x', '2', '12'], ['x', '6', '13'], ['x', '11', '14'], ['x', '18', '15'], ['x', '11', '16'], ['x', '22', '17']]"
3,1176.9181042141936,"[['x', '14', '0'], ['x', '17', '1'], ['x', '19', '2'], ['x', '0', '3'], ['x', '5', '4'], ['x', '24', '5'], ['x', '12', '6'], ['x', '14', '7'], ['x', '11', '8'], ['x', '24', '9'], ['x', '19', '10'], ['x', '20', '11'], ['x', '1', '12'], ['x', '5', '13'], ['x', '9', '14'], ['x', '3', '15'], ['x', '9', '16'], ['x', '13', '17']]"
4,1441.8116051328689,"[['x', '7', '0'], ['x', '8', '1'], ['x', '5', '2'], ['x', '1', '3'], ['x', '8', '4'], ['x', '10', '5'], ['x', '1', '6'], ['x', '6', '7'], ['x', '11', '8'], ['x', '6', '9'], ['x', '2', '10'], ['x', '4', '11'], ['x', '3', '12'], ['x', '13', '13'], ['x', '22', '14'], ['x', '17', '15'], ['x', '21', '16'], ['x', '25', '17']]"
5,968.415799000004,"[['x', '8', '0'], ['x', '21', '1'], ['x', '27', '2'], ['x', '4', '3'], ['x', '6', '4'], ['x', '14', '5'], ['x', '13', '6'], ['x', '15', '7'], ['x', '16', '8'], ['x', '6', '9'], ['x', '13', '10'], ['x', '23', '11'], ['x', '1', '12'], ['x', '7', '13'], ['x', '11', '14'], ['x', '11', '15'], ['x', '2', '16'], ['x', '9', '17']]"
6,1380.6664782246553,"[['x', '6', '0'], ['x', '7', '1'], ['x', '9', '2'], ['x', '1', '3'], ['x', '5', '4'], ['x', '17', '5'], ['x', '15', '6'], ['x', '28', '7'], ['x', '29', '8'], ['x', '0', '9'], ['x', '3', '10'], ['x', '8', '11'], ['x', '5', '12'], ['x', '12', '13'], ['x', '16', '14'], ['x', '20', '15'], ['x', '20', '16'], ['x', '10', '17']]"
7,949.1094463964746,"[['x', '19', '0'], ['x', '24', '1'], ['x', '25', '2'], ['x', '12', '3'], ['x', '16', '4'], ['x', '28', '5'], ['x', '10', '6'], ['x', '13', '7'], ['x', '15', '8'], ['x', '7', '9'], ['x', '19', '10'], ['x', '23', '11'], ['x', '1', '12'], ['x', '11', '13'], ['x', '24', '14'], ['x', '1', '15'], ['x', '6', '16'], ['x', '12', '17']]"
8,1269.937687564241,"[['x', '0', '0'], ['x', '8', '1'], ['x', '10', '2'], ['x', '11', '3'], ['x', '13', '4'], ['x', '23', '5'], ['x', '18', '6'], ['x', '27', '7'], ['x', '29', '8'], ['x', '7', '9'], ['x', '11', '10'], ['x', '17', '11'], ['x', '5', '12'], ['x', '10', '13'], ['x', '19', '14'], ['x', '13', '15'], ['x', '17', '16'], ['x', '11', '17']]"
9,1175.9840438942556,"[['x', '9', '0'], ['x', '10', '1'], ['x', '17', '2'], ['x', '24', '3'], ['x', '26', '4'], ['x', '10', '5'], ['x', '2', '6'], ['x', '11', '7'], ['x', '14', '8'], ['x', '19', '9'], ['x', '20', '10'], ['x', '27', '11'], ['x', '16', '12'], ['x', '22', '13'], ['x', '26', '14'], ['x', '6', '15'], ['x', '14', '16'], ['x', '17', '17']]"
