trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,1173.9109573322457,False,-2.0463630789890885e-12,0.0,431.3183217021343,436.0,306.59263563010916,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1459.8535451725074,False,-4.547473508864641e-13,0.0,382.939276542929,436.0,640.9142686295835,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1295.6715025253434,False,-2.2737367544323206e-12,281.3898952113142,203.67259049368,436.0,374.60901682035666,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1125.5988671858104,False,3.637978807091713e-12,0.0,205.53761321855924,436.0,484.06125396724997,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1399.5381090684132,False,3.410605131648481e-12,0.0,265.9239932418561,436.0,697.6141158265536,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,1017.7793357339542,False,2.0463630789890885e-12,0.0,322.614372492893,436.0,259.1649632410662,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1485.866866873046,False,1.8189894035458565e-12,0.0,628.7411599767695,436.0,421.1257068962689,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,800.4915003145197,False,2.0463630789890885e-12,0.0,0.0,436.0,364.4915003145225,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1423.1543902144367,False,0.0,0.0,766.9174370032509,436.0,220.2369532111846,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1433.7781636426735,False,718.7921056740865,0.0,0.0,366.0,348.9860579685856,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,1344.4637594115975,False,1.8189894035458565e-12,0.0,696.052890699535,436.0,212.41086871206159,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1166.1851466284352,False,4.547473508864641e-13,165.1647816324974,187.20850772565763,436.0,377.81185727027963,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1361.352658379954,False,-9.094947017729282e-13,0.0,334.63773602490545,436.0,590.7149223550543,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
13,540,1426.389755568971,False,-1.1368683772161603e-12,0.0,728.1603112899462,436.0,262.2294442790228,748.3183905944412,240.1046838776553,242.7201037633154,15.425261428177814
14,540,1227.5767368225097,False,-2.9558577807620168e-12,206.34336907285194,207.33814814721796,436.0,377.8952196024417,868.256296470099,206.34336907285194,207.33814814721796,13.496257842944347
15,540,1034.7719344806428,False,1.8189894035458565e-12,0.0,376.62545024903005,436.0,222.1464842316049,1447.3383111551238,206.63031160905268,188.31272512451503,8.227647564133513
16,540,900.7278581516985,False,-2.9558577807620168e-12,0.0,214.55703024486436,436.0,250.17082790683574,733.7188089277331,296.04892237532056,214.55703024486436,8.339027596894525
17,540,923.379769344976,False,1.5916157281026244e-12,0.0,162.65350417238432,436.0,324.7262651725883,906.5758814831337,151.06612403200725,162.65350417238432,5.503835002925225
18,540,1098.3490328479747,False,528.6856106611599,0.0,0.0,366.0,203.66342218681382,528.6856106611581,203.94510305220481,297.13584738911015,18.514856562437622
19,540,1072.1562465364204,False,501.83694489897874,0.0,0.0,366.0,204.31930163744354,501.8369448989802,171.8114622822473,283.0141635783509,5.675536156595654
20,540,1602.7172810638222,False,-3.183231456205249e-12,0.0,646.32942092249,436.0,520.3878601413305,1390.54648084638,190.91271826023532,215.4431403074967,18.585280719333234
21,540,1334.3659682592006,False,5.9117155615240335e-12,0.0,205.16816975254187,436.0,693.1977985066546,1470.453298658675,278.3701582932673,205.16816975254187,11.553296641777578
