trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,965.3882509880259,False,-2.9558577807620168e-12,0.0,215.65916085106716,427.0,322.729090136957,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1352.2513499987253,False,-4.547473508864641e-13,0.0,382.939276542929,427.0,542.3120734558014,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1175.9004610294432,False,-2.2737367544323206e-12,0.0,407.34518098736,427.0,341.55528004209,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1092.3958044874453,False,3.637978807091713e-12,0.0,205.53761321855924,427.0,459.8581912688874,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1453.1656693497644,False,3.410605131648481e-12,152.06526743860235,265.9239932418561,427.0,608.1764086693032,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,890.6663100276855,False,2.0463630789890885e-12,0.0,161.3071862464465,427.0,302.3591237812439,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1414.0432301597357,False,1.8189894035458565e-12,0.0,209.58038665892315,427.0,777.4628435008042,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,953.6471491872362,False,2.0463630789890885e-12,0.0,280.3691084341839,427.0,246.27804075305573,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1313.9850782064786,False,0.0,0.0,255.6391456677503,427.0,631.3459325387291,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1120.880982109742,False,-2.0463630789890885e-12,0.0,216.32111331062652,427.0,477.55986879911717,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,919.6295257429756,False,1.8189894035458565e-12,0.0,174.01322267488376,427.0,318.61630306809235,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1050.1452661144467,False,-1.3642420526593924e-12,0.0,187.20850772565763,427.0,435.93675838878414,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1263.6950600385499,False,-1.8189894035458565e-12,0.0,501.95660403735815,427.0,334.7384560011974,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
13,540,1194.1789923213637,False,-2.0463630789890885e-12,0.0,242.7201037633154,427.0,524.4588885580457,748.3183905944412,240.1046838776553,242.7201037633154,15.425261428177814
14,540,958.2483363778811,False,-2.9558577807620168e-12,0.0,207.33814814721796,427.0,323.91018823066435,868.256296470099,206.34336907285194,207.33814814721796,13.496257842944347
15,540,1091.5931149937096,False,1.8189894035458565e-12,0.0,376.62545024903005,427.0,287.96766474467296,1447.3383111551238,206.63031160905268,188.31272512451503,8.227647564133513
16,540,875.0498029579085,False,-2.9558577807620168e-12,0.0,214.55703024486436,427.0,233.4927727130467,733.7188089277331,296.04892237532056,214.55703024486436,8.339027596894525
17,540,999.9795834764082,False,1.5916157281026244e-12,0.0,325.30700834476863,427.0,247.67257513163514,906.5758814831337,151.06612403200725,162.65350417238432,5.503835002925225
18,540,1156.37874597285,False,528.6856106611581,0.0,0.0,387.0,240.69313531168905,528.6856106611581,203.94510305220481,297.13584738911015,18.514856562437622
19,540,1059.1030295968467,False,501.83694489897874,0.0,0.0,387.0,170.26608469786962,501.8369448989802,171.8114622822473,283.0141635783509,5.675536156595654
20,540,1638.468070826988,False,-1.3642420526593924e-12,0.0,430.8862806149934,427.0,780.5817902119959,1390.54648084638,190.91271826023532,215.4431403074967,18.585280719333234
21,540,1342.890221943846,False,5.9117155615240335e-12,0.0,615.5045092576256,427.0,300.38571268621706,1470.453298658675,278.3701582932673,205.16816975254187,11.553296641777578
22,540,914.7049610741487,False,-1.3642420526593924e-12,0.0,161.08837812650773,427.0,326.6165829476331,1248.0903395303665,292.6014966346685,161.08837812650773,10.536018804762358
23,540,1009.3565649341108,False,-4.092726157978177e-12,0.0,249.9221096318326,427.0,332.434455302272,1468.9547884108265,295.51934617244535,249.9221096318326,7.3874323400504895
24,540,883.8269137913958,False,-1.1368683772161603e-12,0.0,150.35495519063844,427.0,306.47195860076016,814.613161976045,167.1338809347609,150.35495519063844,13.930543572761827
25,540,1112.9432592761823,False,0.0,0.0,222.83580299490453,427.0,463.1074562812746,549.5147193435264,226.9670980727677,222.83580299490453,9.648072005859888
26,540,1266.048052548078,False,4.547473508864641e-13,0.0,278.7787571979556,427.0,560.2692953501265,1162.0652227762541,285.655022874083,278.7787571979556,14.006732383753162
27,540,1094.355216029986,False,-1.1368683772161603e-12,0.0,319.7228897345265,427.0,347.632326295463,720.9991908264543,269.4624170761263,159.86144486726326,15.114448969367956
28,540,1115.9862695916709,False,-1.3642420526593924e-12,0.0,190.0308600677292,427.0,498.9554095239347,1371.8272950951448,294.64108818498886,190.0308600677292,17.81983605442624
29,540,1206.1649839692582,False,-1.3642420526593924e-12,0.0,452.719545639526,427.0,326.44543832972715,1109.7000827519848,252.6445770259414,226.359772819763,13.057817533189086
30,540,907.5769507385303,False,-3.637978807091713e-12,192.16713037273965,0.0,427.0,288.4098203657877,1276.950765489973,192.16713037273965,288.5717083518096,8.011383899049658
31,540,1096.102537240633,False,1.3642420526593924e-12,0.0,199.9845253998234,427.0,469.11801184081156,1144.3494980526941,230.50897277149588,199.9845253998234,9.38236023681623
32,540,1148.7894145135397,False,-1.3642420526593924e-12,0.0,430.90154490542176,427.0,290.8878696081154,1241.3946140030941,285.8754821704204,215.45077245271088,12.120327900338143
33,540,1235.8590398656124,False,3.637978807091713e-12,0.0,163.6792965584275,427.0,645.1797433071849,1189.221183275406,231.6862994748313,163.6792965584275,13.44124465223302
34,540,980.8016319159033,False,-2.2737367544323206e-13,0.0,204.80965390980438,427.0,348.9919780061044,710.7664851419896,239.96062319083762,204.80965390980438,15.173564261134972
35,540,1354.1175176235993,False,-3.637978807091713e-12,0.0,363.77449820561367,427.0,563.3430194179875,1356.5177799139597,193.01873563262174,181.88724910280683,16.56891233582316
36,540,1008.6833895532436,False,-6.821210263296962e-13,0.0,249.97723518757942,427.0,331.70615436566305,573.1024323979749,150.68279042399263,249.97723518757942,13.268246174626523
37,540,1230.6797490209647,False,-9.094947017729282e-13,0.0,207.71359050519342,427.0,595.9661585157747,791.766009615963,246.96161889716436,207.71359050519342,19.22471479083144
38,540,1259.901468400254,False,-5.9117155615240335e-12,0.0,248.01617563423076,427.0,584.8852927660172,1478.8274276600873,222.81416325705214,248.01617563423076,10.831209125296615
39,540,953.478141373871,False,4.547473508864641e-13,0.0,227.55017552629312,427.0,298.9279658475796,1112.7772558478803,263.3905558479327,227.55017552629312,6.642843685501769
40,540,1125.837600411105,False,-6.821210263296962e-13,0.0,223.170614586346,427.0,475.66698582475686,584.7063831697895,221.05182818255622,223.170614586346,17.617295771287292
41,540,1325.2885531439097,False,-9.094947017729282e-13,0.0,272.2077656107347,427.0,626.0807875331677,1001.1945224505371,162.35498037172155,272.2077656107347,16.475810198241255
