trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,1169.276907315003,False,-2.9558577807620168e-12,0.0,0.0,427.0,742.2769073150009,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1325.1187036835654,False,-4.547473508864641e-13,0.0,191.4696382714645,427.0,706.6490654121048,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1286.0795836236648,False,-2.2737367544323206e-12,0.0,407.34518098736,427.0,451.73440263631244,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1080.105853420744,False,3.637978807091713e-12,0.0,411.0752264371185,427.0,242.03062698362498,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1249.8269058467085,False,3.410605131648481e-12,0.0,0.0,427.0,822.8269058467043,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,778.3614926232221,False,1.1368683772161603e-12,0.0,161.3071862464465,427.0,190.05430637678185,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1348.2721930787884,False,5.4569682106375694e-12,0.0,419.1607733178463,427.0,502.1114197609361,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,1170.3718250499242,False,2.0463630789890885e-12,0.0,280.3691084341839,427.0,463.00271661574476,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1378.752197757869,False,0.0,0.0,511.2782913355006,427.0,440.4739064223691,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1153.5252228053232,False,-2.0463630789890885e-12,0.0,432.64222662125303,427.0,293.88299618407206,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,1043.5358658250116,False,1.8189894035458565e-12,0.0,174.01322267488376,427.0,442.5226431501283,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1151.8638430718274,False,-1.3642420526593924e-12,0.0,187.20850772565763,427.0,537.6553353461671,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1401.6292618976877,False,-9.094947017729282e-13,0.0,167.31886801245273,427.0,807.3103938852408,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
13,540,1082.118083236588,False,1.5916157281026244e-12,0.0,485.4402075266308,427.0,169.67787570995594,748.3183905944412,240.1046838776553,242.7201037633154,15.425261428177814
14,540,944.752078534937,False,-2.9558577807620168e-12,0.0,207.33814814721796,427.0,310.41393038772,868.256296470099,206.34336907285194,207.33814814721796,13.496257842944347
15,540,1266.2360051967844,False,5.4569682106375694e-12,206.63031160905268,188.31272512451503,427.0,444.29296846320966,1447.3383111551238,206.63031160905268,188.31272512451503,8.227647564133513
