trial,energy,sort_ans
0,1532.9095455224597,"[['x', '5', '0'], ['x', '11', '1'], ['x', '13', '2'], ['x', '20', '3'], ['x', '24', '4'], ['x', '29', '5'], ['x', '14', '6'], ['x', '2', '7'], ['x', '5', '8'], ['x', '23', '9'], ['x', '28', '10'], ['x', '24', '11'], ['x', '5', '12'], ['x', '9', '13'], ['x', '20', '14'], ['x', '11', '15'], ['x', '14', '16'], ['x', '21', '17']]"
1,1281.2154556293135,"[['x', '8', '0'], ['x', '10', '1'], ['x', '19', '2'], ['x', '0', '3'], ['x', '4', '4'], ['x', '10', '5'], ['x', '14', '6'], ['x', '6', '7'], ['x', '13', '8'], ['x', '21', '9'], ['x', '24', '10'], ['x', '26', '11'], ['x', '18', '12'], ['x', '15', '13'], ['x', '20', '14'], ['x', '9', '15'], ['x', '14', '16'], ['x', '22', '17']]"
2,1247.6040279836307,"[['x', '14', '0'], ['x', '20', '1'], ['x', '23', '2'], ['x', '0', '3'], ['x', '6', '4'], ['x', '11', '5'], ['x', '11', '6'], ['x', '22', '7'], ['x', '23', '8'], ['x', '18', '9'], ['x', '25', '10'], ['x', '26', '11'], ['x', '22', '12'], ['x', '3', '13'], ['x', '18', '14'], ['x', '5', '15'], ['x', '12', '16'], ['x', '29', '17']]"
3,1366.1364804043696,"[['x', '15', '0'], ['x', '23', '1'], ['x', '24', '2'], ['x', '3', '3'], ['x', '10', '4'], ['x', '20', '5'], ['x', '10', '6'], ['x', '18', '7'], ['x', '24', '8'], ['x', '18', '9'], ['x', '7', '10'], ['x', '17', '11'], ['x', '9', '12'], ['x', '15', '13'], ['x', '18', '14'], ['x', '14', '15'], ['x', '16', '16'], ['x', '15', '17']]"
4,1698.0729740803745,"[['x', '24', '0'], ['x', '2', '1'], ['x', '3', '2'], ['x', '12', '3'], ['x', '16', '4'], ['x', '20', '5'], ['x', '17', '6'], ['x', '22', '7'], ['x', '11', '8'], ['x', '19', '9'], ['x', '24', '10'], ['x', '28', '11'], ['x', '15', '12'], ['x', '2', '13'], ['x', '8', '14'], ['x', '2', '15'], ['x', '7', '16'], ['x', '21', '17']]"
5,1153.6146972241513,"[['x', '8', '0'], ['x', '14', '1'], ['x', '16', '2'], ['x', '19', '3'], ['x', '23', '4'], ['x', '27', '5'], ['x', '17', '6'], ['x', '18', '7'], ['x', '20', '8'], ['x', '0', '9'], ['x', '1', '10'], ['x', '7', '11'], ['x', '4', '12'], ['x', '5', '13'], ['x', '10', '14'], ['x', '10', '15'], ['x', '6', '16'], ['x', '22', '17']]"
6,1439.881154008377,"[['x', '8', '0'], ['x', '14', '1'], ['x', '16', '2'], ['x', '2', '3'], ['x', '6', '4'], ['x', '19', '5'], ['x', '10', '6'], ['x', '12', '7'], ['x', '7', '8'], ['x', '17', '9'], ['x', '10', '10'], ['x', '12', '11'], ['x', '21', '12'], ['x', '19', '13'], ['x', '25', '14'], ['x', '14', '15'], ['x', '18', '16'], ['x', '25', '17']]"
7,1027.2005140776018,"[['x', '14', '0'], ['x', '16', '1'], ['x', '19', '2'], ['x', '18', '3'], ['x', '22', '4'], ['x', '28', '5'], ['x', '10', '6'], ['x', '12', '7'], ['x', '13', '8'], ['x', '9', '9'], ['x', '1', '10'], ['x', '13', '11'], ['x', '7', '12'], ['x', '13', '13'], ['x', '21', '14'], ['x', '2', '15'], ['x', '5', '16'], ['x', '14', '17']]"
8,1432.8101224135207,"[['x', '4', '0'], ['x', '11', '1'], ['x', '15', '2'], ['x', '19', '3'], ['x', '24', '4'], ['x', '29', '5'], ['x', '12', '6'], ['x', '18', '7'], ['x', '14', '8'], ['x', '21', '9'], ['x', '1', '10'], ['x', '3', '11'], ['x', '5', '12'], ['x', '10', '13'], ['x', '12', '14'], ['x', '14', '15'], ['x', '17', '16'], ['x', '24', '17']]"
9,1285.272525285418,"[['x', '6', '0'], ['x', '10', '1'], ['x', '7', '2'], ['x', '21', '3'], ['x', '25', '4'], ['x', '19', '5'], ['x', '9', '6'], ['x', '12', '7'], ['x', '14', '8'], ['x', '14', '9'], ['x', '11', '10'], ['x', '12', '11'], ['x', '3', '12'], ['x', '8', '13'], ['x', '11', '14'], ['x', '14', '15'], ['x', '17', '16'], ['x', '24', '17']]"
