trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,540,1548.2037220637849,False,691.5194503788903,0.0,0.0,421.0,435.6842716848919,691.5194503788923,243.3163156559748,215.65916085106716,16.136454506847848
1,540,1597.0220411506598,False,1.3642420526593924e-12,0.0,382.939276542929,491.0,723.0827646077353,1279.9758081188036,190.88889079239624,191.4696382714645,16.433699195630346
2,540,1466.2007949436447,False,-2.2737367544323206e-12,281.3898952113142,407.34518098736,491.0,286.4657187449787,1458.1393536837052,281.3898952113142,203.67259049368,11.017912259422257
3,540,1083.7866163923609,False,3.637978807091713e-12,0.0,205.53761321855924,491.0,387.24900317379996,1183.4629351721364,256.90530404743504,205.53761321855924,12.101531349181249
4,540,1619.7126614786757,False,3.410605131648481e-12,152.06526743860235,797.7719797255684,491.0,178.87541431450097,1003.0831653078097,152.06526743860235,265.9239932418561,17.887541431450096
5,540,1240.1698973328876,False,2.0463630789890885e-12,242.30942676502406,161.3071862464465,491.0,345.5532843214216,864.8859839013724,242.30942676502406,161.3071862464465,8.63883210803554
6,540,1701.855825813167,False,1.8189894035458565e-12,0.0,838.3215466356926,491.0,372.5342791774687,1433.1401019825216,247.7067214839866,209.58038665892315,16.19714257293342
7,540,1602.7742575930242,False,816.8361221688733,0.0,0.0,451.0,334.9381354241558,816.8361221688713,235.21479789391037,280.3691084341839,9.851121630122229
8,540,1622.962419620726,False,0.0,171.56502367718468,255.6391456677503,491.0,704.7582502757906,1302.1476420801591,171.56502367718468,255.6391456677503,14.682463547412306
9,540,1668.3639024302902,False,718.7921056740865,0.0,216.32111331062652,421.0,312.2506834455766,718.7921056740886,288.7301442923348,216.32111331062652,18.367687261504507
10,540,1370.59904999649,False,550.8758643355516,0.0,174.01322267488376,451.0,194.70996298605644,550.8758643355497,218.03595454194414,174.01322267488376,17.700905726005132
11,540,1285.1251276509938,False,4.547473508864641e-13,0.0,561.6255231769728,491.0,232.4996044740182,1194.5461682327962,165.1647816324974,187.20850772565763,14.531225279626138
12,540,1298.209673908943,False,-9.094947017729282e-13,0.0,334.63773602490545,491.0,472.57193788404345,1172.024427705709,203.51781144712157,167.31886801245273,19.690497411835143
13,540,1462.3983577298204,False,748.3183905944401,0.0,0.0,421.0,293.0799671353785,748.3183905944412,240.1046838776553,242.7201037633154,15.425261428177814
14,540,1170.707172650269,False,-2.9558577807620168e-12,0.0,207.33814814721796,491.0,472.3690245030522,868.256296470099,206.34336907285194,207.33814814721796,13.496257842944347
15,540,1122.6825247371744,False,1.8189894035458565e-12,0.0,376.62545024903005,491.0,255.05707448813888,1447.3383111551238,206.63031160905268,188.31272512451503,8.227647564133513
16,540,1486.0222255291192,False,733.7188089277311,0.0,214.55703024486436,421.0,116.74638635652335,733.7188089277331,296.04892237532056,214.55703024486436,8.339027596894525
17,540,857.2953992806215,False,1.5916157281026244e-12,0.0,162.65350417238432,491.0,203.64189510823334,906.5758814831337,151.06612403200725,162.65350417238432,5.503835002925225
18,540,1468.1015944094142,False,528.6856106611581,0.0,0.0,421.0,518.4159837482534,528.6856106611581,203.94510305220481,297.13584738911015,18.514856562437622
19,540,1257.6935781381208,False,501.83694489897874,0.0,0.0,421.0,334.8566332391436,501.8369448989802,171.8114622822473,283.0141635783509,5.675536156595654
20,540,1650.1370527393192,False,-1.3642420526593924e-12,0.0,861.7725612299868,491.0,297.36449150933174,1390.54648084638,190.91271826023532,215.4431403074967,18.585280719333234
21,540,1042.767069005873,False,4.092726157978177e-12,0.0,205.16816975254187,491.0,346.5988992533273,1470.453298658675,278.3701582932673,205.16816975254187,11.553296641777578
22,540,912.4407521905014,False,-1.3642420526593924e-12,0.0,0.0,491.0,421.4407521904943,1248.0903395303665,292.6014966346685,161.08837812650773,10.536018804762358
23,540,1021.644538553759,False,1.3642420526593924e-12,0.0,249.9221096318326,491.0,280.7224289219186,1468.9547884108265,295.51934617244535,249.9221096318326,7.3874323400504895
