trial,energy,sort_ans
0,1116.5015938117012,"[['x', '5', '0'], ['x', '9', '1'], ['x', '11', '2'], ['x', '23', '3'], ['x', '21', '4'], ['x', '26', '5'], ['x', '11', '6'], ['x', '16', '7'], ['x', '17', '8'], ['x', '8', '9'], ['x', '9', '10'], ['x', '10', '11'], ['x', '11', '12'], ['x', '12', '13'], ['x', '14', '14'], ['x', '14', '15'], ['x', '19', '16'], ['x', '29', '17']]"
1,1390.853500466088,"[['x', '0', '0'], ['x', '9', '1'], ['x', '11', '2'], ['x', '3', '3'], ['x', '17', '4'], ['x', '26', '5'], ['x', '9', '6'], ['x', '11', '7'], ['x', '13', '8'], ['x', '11', '9'], ['x', '21', '10'], ['x', '24', '11'], ['x', '9', '12'], ['x', '12', '13'], ['x', '19', '14'], ['x', '11', '15'], ['x', '18', '16'], ['x', '7', '17']]"
2,1247.3581044100574,"[['x', '0', '0'], ['x', '4', '1'], ['x', '9', '2'], ['x', '6', '3'], ['x', '13', '4'], ['x', '19', '5'], ['x', '15', '6'], ['x', '3', '7'], ['x', '4', '8'], ['x', '26', '9'], ['x', '12', '10'], ['x', '15', '11'], ['x', '24', '12'], ['x', '20', '13'], ['x', '22', '14'], ['x', '17', '15'], ['x', '23', '16'], ['x', '27', '17']]"
3,1068.1927417890838,"[['x', '8', '0'], ['x', '10', '1'], ['x', '17', '2'], ['x', '3', '3'], ['x', '12', '4'], ['x', '23', '5'], ['x', '1', '6'], ['x', '3', '7'], ['x', '7', '8'], ['x', '0', '9'], ['x', '4', '10'], ['x', '11', '11'], ['x', '6', '12'], ['x', '8', '13'], ['x', '6', '14'], ['x', '17', '15'], ['x', '22', '16'], ['x', '27', '17']]"
4,1214.051822983809,"[['x', '18', '0'], ['x', '22', '1'], ['x', '26', '2'], ['x', '4', '3'], ['x', '9', '4'], ['x', '18', '5'], ['x', '1', '6'], ['x', '6', '7'], ['x', '15', '8'], ['x', '8', '9'], ['x', '22', '10'], ['x', '24', '11'], ['x', '6', '12'], ['x', '8', '13'], ['x', '13', '14'], ['x', '4', '15'], ['x', '10', '16'], ['x', '13', '17']]"
5,982.8628394098469,"[['x', '3', '0'], ['x', '8', '1'], ['x', '10', '2'], ['x', '4', '3'], ['x', '2', '4'], ['x', '17', '5'], ['x', '9', '6'], ['x', '11', '7'], ['x', '13', '8'], ['x', '19', '9'], ['x', '21', '10'], ['x', '24', '11'], ['x', '1', '12'], ['x', '7', '13'], ['x', '9', '14'], ['x', '13', '15'], ['x', '14', '16'], ['x', '20', '17']]"
6,1460.6697243001108,"[['x', '8', '0'], ['x', '11', '1'], ['x', '12', '2'], ['x', '20', '3'], ['x', '17', '4'], ['x', '28', '5'], ['x', '11', '6'], ['x', '13', '7'], ['x', '9', '8'], ['x', '5', '9'], ['x', '14', '10'], ['x', '15', '11'], ['x', '17', '12'], ['x', '20', '13'], ['x', '29', '14'], ['x', '6', '15'], ['x', '6', '16'], ['x', '9', '17']]"
7,761.9381354241523,"[['x', '11', '0'], ['x', '19', '1'], ['x', '23', '2'], ['x', '13', '3'], ['x', '15', '4'], ['x', '19', '5'], ['x', '8', '6'], ['x', '21', '7'], ['x', '27', '8'], ['x', '24', '9'], ['x', '25', '10'], ['x', '26', '11'], ['x', '2', '12'], ['x', '5', '13'], ['x', '9', '14'], ['x', '2', '15'], ['x', '10', '16'], ['x', '14', '17']]"
8,1412.137784146602,"[['x', '6', '0'], ['x', '13', '1'], ['x', '16', '2'], ['x', '20', '3'], ['x', '24', '4'], ['x', '29', '5'], ['x', '21', '6'], ['x', '4', '7'], ['x', '15', '8'], ['x', '24', '9'], ['x', '27', '10'], ['x', '29', '11'], ['x', '3', '12'], ['x', '5', '13'], ['x', '11', '14'], ['x', '4', '15'], ['x', '18', '16'], ['x', '21', '17']]"
9,1010.6748585407149,"[['x', '14', '0'], ['x', '18', '1'], ['x', '20', '2'], ['x', '12', '3'], ['x', '14', '4'], ['x', '24', '5'], ['x', '0', '6'], ['x', '3', '7'], ['x', '4', '8'], ['x', '16', '9'], ['x', '20', '10'], ['x', '25', '11'], ['x', '22', '12'], ['x', '24', '13'], ['x', '28', '14'], ['x', '17', '15'], ['x', '21', '16'], ['x', '21', '17']]"
