trial,energy,sort_ans
0,1548.2037220637849,"[['x', '0', '0'], ['x', '2', '1'], ['x', '3', '2'], ['x', '17', '3'], ['x', '26', '4'], ['x', '29', '5'], ['x', '14', '6'], ['x', '16', '7'], ['x', '19', '8'], ['x', '3', '9'], ['x', '4', '10'], ['x', '9', '11'], ['x', '6', '12'], ['x', '22', '13'], ['x', '28', '14'], ['x', '4', '15'], 16, ['x', '16', '17'], 18, 19, 20, 21, 22, 23]"
1,1597.0220411506598,"[['x', '12', '0'], ['x', '22', '1'], ['x', '28', '2'], ['x', '2', '3'], ['x', '10', '4'], ['x', '17', '5'], ['x', '5', '6'], ['x', '9', '7'], ['x', '23', '8'], ['x', '25', '9'], ['x', '26', '10'], ['x', '4', '11'], ['x', '15', '12'], ['x', '19', '13'], ['x', '27', '14'], ['x', '18', '15'], ['x', '2', '16'], ['x', '11', '17']]"
2,1466.2007949436447,"[['x', '14', '0'], ['x', '14', '1'], ['x', '26', '2'], ['x', '0', '3'], ['x', '4', '4'], ['x', '10', '5'], ['x', '24', '6'], ['x', '26', '7'], ['x', '29', '8'], ['x', '6', '9'], ['x', '9', '10'], ['x', '10', '11'], ['x', '15', '12'], ['x', '19', '13'], ['x', '27', '14'], ['x', '14', '15'], ['x', '11', '16'], ['x', '20', '17']]"
3,1083.7866163923609,"[['x', '1', '0'], ['x', '5', '1'], ['x', '13', '2'], ['x', '0', '3'], ['x', '3', '4'], ['x', '5', '5'], ['x', '14', '6'], ['x', '20', '7'], ['x', '29', '8'], ['x', '20', '9'], ['x', '24', '10'], ['x', '25', '11'], ['x', '16', '12'], ['x', '4', '13'], ['x', '14', '14'], ['x', '7', '15'], ['x', '10', '16'], ['x', '18', '17']]"
4,1619.7126614786757,"[['x', '14', '0'], ['x', '5', '1'], ['x', '6', '2'], ['x', '21', '3'], ['x', '23', '4'], ['x', '29', '5'], ['x', '24', '6'], ['x', '17', '7'], ['x', '19', '8'], ['x', '20', '9'], ['x', '23', '10'], ['x', '25', '11'], ['x', '2', '12'], ['x', '6', '13'], ['x', '13', '14'], ['x', '9', '15'], ['x', '3', '16'], ['x', '10', '17']]"
5,1240.1698973328876,"[['x', '18', '0'], ['x', '22', '1'], ['x', '29', '2'], ['x', '15', '3'], ['x', '13', '4'], ['x', '24', '5'], ['x', '7', '6'], ['x', '20', '7'], ['x', '25', '8'], ['x', '0', '9'], ['x', '4', '10'], ['x', '8', '11'], ['x', '11', '12'], ['x', '15', '13'], ['x', '21', '14'], ['x', '9', '15'], ['x', '11', '16'], ['x', '19', '17']]"
6,1701.855825813167,"[['x', '14', '0'], ['x', '18', '1'], ['x', '19', '2'], ['x', '15', '3'], ['x', '25', '4'], ['x', '27', '5'], ['x', '18', '6'], ['x', '21', '7'], ['x', '22', '8'], ['x', '16', '9'], ['x', '10', '10'], ['x', '19', '11'], ['x', '20', '12'], ['x', '23', '13'], ['x', '28', '14'], ['x', '6', '15'], ['x', '11', '16'], ['x', '14', '17']]"
7,1602.7742575930242,"[['x', '13', '0'], ['x', '16', '1'], ['x', '18', '2'], ['x', '3', '3'], ['x', '5', '4'], ['x', '14', '5'], ['x', '8', '6'], ['x', '13', '7'], ['x', '16', '8'], ['x', '16', '9'], ['x', '18', '10'], ['x', '28', '11'], ['x', '26', '12'], 13, ['x', '5', '14'], ['x', '0', '15'], ['x', '6', '16'], ['x', '20', '17'], 18, 19, 20, 21, 22, 23]"
8,1622.962419620726,"[['x', '2', '0'], ['x', '21', '1'], ['x', '8', '2'], ['x', '14', '3'], ['x', '17', '4'], ['x', '27', '5'], ['x', '4', '6'], ['x', '8', '7'], ['x', '15', '8'], ['x', '1', '9'], ['x', '4', '10'], ['x', '6', '11'], ['x', '5', '12'], ['x', '12', '13'], ['x', '24', '14'], ['x', '17', '15'], ['x', '20', '16'], ['x', '27', '17']]"
9,1668.3639024302902,"[['x', '7', '0'], ['x', '12', '1'], ['x', '13', '2'], ['x', '2', '3'], ['x', '4', '4'], ['x', '6', '5'], ['x', '3', '6'], ['x', '16', '7'], ['x', '18', '8'], ['x', '2', '9'], ['x', '6', '10'], ['x', '7', '11'], ['x', '18', '12'], ['x', '22', '13'], ['x', '21', '14'], ['x', '9', '15'], 16, ['x', '8', '17'], 18, 19, 20, 21, 22, 23, 24, 25]"
