trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,D,E
0,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),9.610426641524922,4.632153387300614
1,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),7.415685812760534,19.794169984314777
2,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),8.996402051144496,15.333725403481997
3,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),19.848760772070193,10.318234439322806
4,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),15.578443720379152,11.704008364856124
5,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),9.19333964489422,11.57363769188417
6,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),5.030220196517517,6.904903200444572
7,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),17.200002208936407,6.6888817886962135
8,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),17.6724657350639,15.59557818362626
9,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),5.33638162741957,8.12482855484525
10,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),15.080161863392224,10.733781845823572
11,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),19.85533968580309,18.75248145646365
12,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),8.20048107148336,14.640657353094518
13,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),19.10397223590232,17.282508532021144
14,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),8.962588216875496,6.713938120752049
15,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),5.763787499501829,16.326844433754946
16,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),2.7515522593678394,8.498559091503868
17,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),16.789638674054014,13.600785518522084
18,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),3.0393786576747326,11.448792363962886
19,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),7.737295278132792,9.647382829913347
20,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),13.04708343167933,6.630500907751307
21,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),12.366487197718579,10.895303447637788
22,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),18.39848931530962,9.879392166727424
23,900,7367.341508208839,False,1398.0,0.0,0.0,5920.802451731,48.539056477837725,Placeholder('A'),Placeholder('B'),Placeholder('C'),1.3801404316389279,12.134764119459431
24,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),9.967988523281981,6.513653018513676
25,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),5.74470629126273,13.34837673401918
26,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),15.97486043068647,6.2765980618348305
27,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),12.53975919182168,3.1327917218622345
28,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),5.436999588203006,13.912331006822741
29,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),7.224223772461065,7.197412628826103
30,900,9315.51599407378,False,2097.0,0.0,0.0,7164.342445549519,54.17354852425993,Placeholder('A'),Placeholder('B'),Placeholder('C'),1.8091773852397774,18.057849508086644
31,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),13.521931416974336,5.271396509036276
32,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),19.666332556068337,10.261478020316467
33,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),18.51006343657995,7.448395121866084
34,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),4.2600436742990135,3.2456790160483013
35,900,10485.0,False,10485.0,0.0,0.0,0.0,0.0,Placeholder('A'),Placeholder('B'),Placeholder('C'),7.870637269068077,9.71456766911032
