trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,D,E
0,900,556.0,False,0.0,200.0,0.0,315.0,41.0,1500.0,200.0,300.0,1.0,1.0
1,900,2090.557872570407,False,1.3642420526593924e-12,0.0,0.0,1845.0996752684616,245.45819730194418,1222.5979544664917,201.24543411901314,348.2031490735912,5.458874778900775,4.306284163192003
2,900,2745.754400143711,True,0.0,0.0,0.0,2425.3721530014955,320.38224714221633,1075.6437102815235,202.72066387802445,274.273094826554,9.257145622143113,8.431111766900429
3,900,848.2739262158648,False,7.275957614183426e-12,0.0,318.36912019062163,345.1324875531513,184.77231847209123,1483.259691973808,192.56493215868053,318.36912019062163,1.0395556854010581,9.72485886695217
4,900,1385.8837423044788,False,-4.547473508864641e-13,0.0,0.0,1122.7047302283647,263.179012076111,1283.860831174916,211.84529026569845,312.5786585091054,3.58691607101714,8.48964555084229
5,900,2275.825786309473,False,-7.73070496506989e-12,0.0,268.4655415472278,1599.566749449572,407.7934953126758,1993.6812446358583,189.95760076447095,268.4655415472278,5.534833043078104,7.414427187503197
6,900,2168.669520373456,False,5.4569682106375694e-12,0.0,270.5850620605024,1785.7178482772808,112.36661003566984,1436.6713500722853,197.28619876766578,270.5850620605024,5.378668217702653,3.874710690885167
7,900,942.6027054142032,False,6.59383658785373e-12,0.0,301.25535967814784,515.664458004611,125.68288773144761,1749.2487741403645,206.02558099653345,301.25535967814784,1.7720428110124087,2.3713752402159924
8,900,1260.077453183465,False,0.0,0.0,285.845692654381,882.1771599147105,92.05460061437097,1419.576275684667,188.2565463273372,285.845692654381,3.063115138592745,3.5405615620911917
9,900,1664.5772142962924,False,2.0463630789890885e-12,0.0,0.0,1496.682180437963,167.89503385832813,1006.1193677478501,218.0170539787261,277.04270797656585,4.89111823672537,3.731000752407292
10,900,1976.8819848819621,False,2.2737367544323206e-12,219.8576292133021,0.0,1589.8357501498745,167.18860551878572,1111.903210480327,219.8576292133021,295.7824873376732,4.817684091363256,5.76512432823399
11,900,1659.2328073410208,False,5.002220859751105e-12,0.0,0.0,1211.8322843649373,447.40052297608327,1666.8130541190592,185.67575188169158,312.77294978018284,3.9345204037822645,7.583059711459038
12,900,1418.8466691082886,False,-1.3642420526593924e-12,0.0,259.33431499819704,920.2576620415009,239.25469206859128,1063.920450170677,181.43918168132674,259.33431499819704,3.140811133247444,5.090525363161517
13,900,1937.3384280668834,False,-2.2737367544323206e-12,0.0,0.0,1761.8117687529043,175.52665931397624,1236.2360606267407,201.7041054966341,301.6434258529555,6.096234493954687,2.975028123965699
14,900,2944.03982135962,False,2.7284841053187847e-12,0.0,0.0,2832.086222056263,111.95359930335239,1304.3395622132343,207.6607442326934,313.18137730479134,9.44028740685421,3.0257729541446596
15,900,1153.9845002524162,False,0.0,0.0,268.64089270321693,591.4812651893055,293.8623423598881,1712.5701681752926,216.9774404520973,268.64089270321693,1.9456620565437683,6.1221321324976685
16,900,2608.6574442348574,False,-1.3642420526593924e-12,0.0,539.0869407335017,1629.7989756848945,439.771527816462,1761.1397911612316,209.13153811882063,269.54347036675085,6.014018360460867,8.79543055632924
17,900,1269.6977587482543,True,0.0,0.0,0.0,945.7612622187987,323.93649652945913,1341.1970308426462,187.3336464747899,273.33168906704213,3.173695510801338,5.683096430341388
18,900,1293.9336138128638,False,5.9117155615240335e-12,0.0,0.0,1131.1806302203422,162.75298359251474,1740.4154448776294,197.3122528306357,265.78837508926154,3.8739062678778833,4.931908593712567
19,900,1470.8003999335779,False,-5.9117155615240335e-12,0.0,346.20150145564116,959.0557869315661,165.54311154637296,1729.3745498454323,217.9701181575476,346.20150145564116,3.437475938822817,7.524686888471498
20,900,2395.090452494969,False,-5.002220859751105e-12,0.0,0.0,2248.69668649771,146.39376599726026,1982.264635329105,216.31577026441846,255.05432541281567,7.161454415597802,3.3271310453922784
