trial,energy,sort_ans
0,13766.606703815993,"[['x', '28', '0', '1'], 1, ['x', '23', '2', '5'], ['x', '16', '3', '0'], 4, ['x', '29', '5', '4'], ['x', '9', '6', '0'], ['x', '27', '7', '3'], 8, ['x', '13', '9', '0'], ['x', '14', '10', '3'], ['x', '27', '11', '5'], ['x', '28', '12', '0'], 13, ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]"
1,35894.03872638405,"[['x', '24', '0', '0'], 1, ['x', '1', '2', '5'], ['x', '29', '3', '0'], 4, ['x', '27', '5', '5'], ['x', '22', '6', '1'], ['x', '29', '7', '3'], 8, ['x', '23', '9', '1'], ['x', '26', '10', '2'], ['x', '29', '11', '5'], ['x', '28', '12', '1'], 13, ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
2,37078.48551555815,"[['x', '23', '0', '1'], ['x', '29', '1', '3'], 2, ['x', '27', '3', '0'], 4, ['x', '27', '5', '5'], ['x', '24', '6', '1'], 7, ['x', '28', '8', '4'], 9, ['x', '27', '10', '3'], 11, ['x', '25', '12', '1'], 13, ['x', '1', '14', '5'], 15, 16, 17, 18, 19, 20, 21]"
3,32817.440970686526,"[['x', '22', '0', '1'], ['x', '29', '1', '2'], 2, ['x', '26', '3', '1'], 4, ['x', '27', '5', '5'], 6, ['x', '28', '7', '2'], 8, ['x', '28', '9', '0'], 10, ['x', '29', '11', '5'], ['x', '28', '12', '1'], 13, ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22]"
4,30464.014489455007,"[['x', '22', '0', '1'], 1, ['x', '29', '2', '4'], 3, 4, ['x', '1', '5', '5'], 6, ['x', '28', '7', '2'], 8, ['x', '22', '9', '0'], ['x', '25', '10', '3'], ['x', '29', '11', '5'], ['x', '25', '12', '1'], 13, ['x', '1', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22]"
5,27581.514716742626,"[['x', '22', '0', '1'], 1, ['x', '29', '2', '5'], 3, 4, ['x', '27', '5', '5'], 6, ['x', '28', '7', '3'], 8, ['x', '22', '9', '0'], ['x', '28', '10', '2'], 11, ['x', '25', '12', '1'], 13, ['x', '1', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
6,30735.897609706404,"[0, 1, ['x', '27', '2', '5'], 3, ['x', '26', '4', '3'], 5, 6, ['x', '0', '7', '2'], ['x', '29', '8', '5'], ['x', '29', '9', '1'], 10, ['x', '1', '11', '4'], ['x', '25', '12', '1'], 13, ['x', '27', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
7,18069.545388835602,"[0, ['x', '29', '1', '3'], 2, 3, 4, ['x', '1', '5', '5'], ['x', '24', '6', '1'], 7, ['x', '1', '8', '5'], ['x', '29', '9', '1'], 10, ['x', '29', '11', '5'], ['x', '26', '12', '1'], 13, ['x', '27', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
8,27981.841622749092,"[['x', '26', '0', '1'], ['x', '29', '1', '2'], 2, ['x', '28', '3', '1'], 4, ['x', '29', '5', '4'], ['x', '27', '6', '1'], 7, ['x', '27', '8', '5'], ['x', '22', '9', '1'], ['x', '29', '10', '3'], 11, ['x', '28', '12', '0'], 13, ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23]"
9,12687.291789142984,"[['x', '26', '0', '1'], ['x', '29', '1', '3'], 2, ['x', '29', '3', '0'], 4, ['x', '28', '5', '4'], ['x', '24', '6', '1'], ['x', '28', '7', '2'], 8, 9, 10, ['x', '1', '11', '5'], ['x', '29', '12', '1'], 13, ['x', '29', '14', '5'], 15, 16, 17, 18, 19, 20, 21]"
