trial,energy,sort_ans
0,12670.26726194,"[['x', '23', '0', '1'], 1, ['x', '1', '2', '4'], ['x', '27', '3', '0'], 4, ['x', '28', '5', '5'], 6, 7, ['x', '0', '8', '5'], ['x', '22', '9', '1'], ['x', '29', '10', '3'], 11, ['x', '28', '12', '1'], 13, ['x', '27', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23]"
1,10553.086053362866,"[['x', '26', '0', '0'], 1, ['x', '29', '2', '5'], 3, 4, ['x', '1', '5', '5'], ['x', '24', '6', '1'], 7, ['x', '0', '8', '4'], ['x', '23', '9', '1'], 10, ['x', '27', '11', '5'], 12, ['x', '29', '13', '3'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
2,9577.11263469387,"[['x', '26', '0', '0'], 1, ['x', '29', '2', '5'], ['x', '24', '3', '1'], 4, ['x', '27', '5', '5'], ['x', '27', '6', '1'], 7, ['x', '0', '8', '4'], ['x', '23', '9', '1'], 10, ['x', '29', '11', '4'], 12, ['x', '29', '13', '2'], 14, 15, 16, 17, 18, 19, 20, 21, 22]"
3,11567.856185827748,"[['x', '24', '0', '1'], 1, ['x', '29', '2', '4'], 3, ['x', '0', '4', '3'], 5, ['x', '26', '6', '1'], ['x', '28', '7', '2'], 8, ['x', '23', '9', '1'], ['x', '24', '10', '3'], 11, ['x', '28', '12', '1'], 13, ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
4,10480.862990386047,"[['x', '22', '0', '1'], 1, ['x', '29', '2', '4'], ['x', '27', '3', '1'], 4, ['x', '27', '5', '5'], ['x', '25', '6', '0'], 7, ['x', '0', '8', '5'], 9, ['x', '29', '10', '3'], 11, 12, 13, ['x', '28', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
5,12589.325436535884,"[['x', '22', '0', '0'], ['x', '29', '1', '3'], 2, ['x', '29', '3', '1'], 4, ['x', '29', '5', '4'], ['x', '24', '6', '1'], 7, ['x', '0', '8', '5'], ['x', '23', '9', '1'], ['x', '25', '10', '3'], ['x', '28', '11', '5'], ['x', '27', '12', '1'], 13, ['x', '29', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
6,9662.88797605053,"[['x', '26', '0', '1'], 1, ['x', '1', '2', '5'], ['x', '29', '3', '0'], 4, ['x', '1', '5', '5'], ['x', '25', '6', '0'], 7, ['x', '29', '8', '4'], ['x', '23', '9', '1'], ['x', '27', '10', '3'], ['x', '28', '11', '5'], 12, ['x', '24', '13', '2'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
7,9478.97016927444,"[0, ['x', '29', '1', '3'], 2, ['x', '28', '3', '1'], 4, ['x', '28', '5', '4'], 6, ['x', '26', '7', '2'], 8, ['x', '27', '9', '1'], 10, ['x', '27', '11', '5'], 12, 13, ['x', '1', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
8,10857.783719995374,"[['x', '26', '0', '1'], 1, ['x', '1', '2', '5'], 3, 4, ['x', '1', '5', '5'], ['x', '27', '6', '0'], 7, ['x', '28', '8', '4'], ['x', '28', '9', '1'], 10, ['x', '27', '11', '5'], 12, ['x', '27', '13', '2'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]"
9,10558.73448101029,"[0, ['x', '26', '1', '2'], 2, ['x', '29', '3', '1'], 4, ['x', '29', '5', '4'], ['x', '25', '6', '0'], 7, 8, ['x', '27', '9', '1'], 10, ['x', '29', '11', '5'], 12, ['x', '26', '13', '3'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
10,11972.56571936818,"[['x', '29', '0', '0'], 1, ['x', '1', '2', '5'], 3, 4, ['x', '1', '5', '5'], ['x', '26', '6', '1'], 7, ['x', '28', '8', '5'], ['x', '28', '9', '1'], 10, ['x', '27', '11', '5'], 12, ['x', '29', '13', '3'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]"
11,12954.988408935573,"[['x', '28', '0', '1'], 1, ['x', '1', '2', '5'], ['x', '29', '3', '1'], 4, ['x', '27', '5', '5'], 6, ['x', '29', '7', '2'], 8, ['x', '23', '9', '1'], ['x', '28', '10', '2'], 11, ['x', '25', '12', '1'], 13, ['x', '28', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23]"
12,10760.685703416557,"[0, 1, ['x', '1', '2', '4'], 3, ['x', '28', '4', '2'], 5, ['x', '24', '6', '1'], 7, ['x', '28', '8', '5'], ['x', '23', '9', '1'], 10, ['x', '1', '11', '4'], ['x', '29', '12', '1'], 13, ['x', '27', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
13,13031.800691320239,"[0, ['x', '24', '1', '3'], ['x', '28', '2', '5'], ['x', '25', '3', '1'], 4, ['x', '1', '5', '5'], ['x', '22', '6', '1'], ['x', '29', '7', '3'], 8, ['x', '27', '9', '1'], 10, ['x', '29', '11', '4'], ['x', '28', '12', '1'], 13, ['x', '1', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22]"
14,6200.67714620066,"[['x', '5', '0', '0'], ['x', '7', '1', '3'], ['x', '11', '2', '5'], ['x', '29', '3', '1'], 4, ['x', '13', '5', '5'], ['x', '0', '6', '0'], ['x', '2', '7', '3'], ['x', '4', '8', '5'], ['x', '13', '9', '0'], ['x', '14', '10', '2'], ['x', '15', '11', '5'], ['x', '15', '12', '0'], ['x', '19', '13', '3'], ['x', '29', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]"
15,11648.936612850612,"[['x', '28', '0', '1'], 1, ['x', '27', '2', '5'], ['x', '27', '3', '0'], 4, ['x', '1', '5', '5'], 6, ['x', '29', '7', '3'], 8, ['x', '23', '9', '1'], ['x', '25', '10', '3'], 11, ['x', '26', '12', '1'], 13, ['x', '1', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23]"
16,11055.915298405533,"[['x', '26', '0', '1'], 1, ['x', '1', '2', '4'], ['x', '29', '3', '0'], 4, ['x', '29', '5', '5'], ['x', '24', '6', '0'], 7, ['x', '1', '8', '5'], ['x', '27', '9', '1'], 10, ['x', '29', '11', '4'], 12, ['x', '29', '13', '3'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
17,11842.956783886571,"[['x', '26', '0', '0'], 1, ['x', '1', '2', '5'], ['x', '29', '3', '1'], 4, ['x', '1', '5', '5'], ['x', '29', '6', '0'], 7, ['x', '29', '8', '4'], ['x', '22', '9', '0'], ['x', '25', '10', '3'], ['x', '27', '11', '5'], ['x', '22', '12', '1'], ['x', '29', '13', '2'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]"
18,13271.981448527533,"[['x', '28', '0', '1'], 1, ['x', '1', '2', '5'], 3, ['x', '24', '4', '2'], ['x', '29', '5', '4'], ['x', '24', '6', '1'], 7, ['x', '28', '8', '5'], ['x', '22', '9', '1'], ['x', '29', '10', '3'], 11, 12, 13, ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22]"
19,6678.512164904623,"[['x', '28', '0', '1'], 1, ['x', '28', '2', '5'], ['x', '16', '3', '0'], ['x', '20', '4', '3'], ['x', '25', '5', '5'], ['x', '13', '6', '0'], ['x', '15', '7', '3'], ['x', '19', '8', '5'], ['x', '9', '9', '0'], ['x', '14', '10', '3'], ['x', '18', '11', '5'], ['x', '2', '12', '0'], ['x', '7', '13', '3'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
