trial,energy,sort_ans
0,17246.4734559489,"[['x', '26', '0', '1'], 1, ['x', '27', '2', '5'], ['x', '29', '3', '1'], 4, ['x', '27', '5', '4'], ['x', '23', '6', '1'], ['x', '29', '7', '3'], 8, ['x', '27', '9', '1'], 10, ['x', '1', '11', '5'], ['x', '29', '12', '0'], 13, ['x', '1', '14', '4'], 15, 16, 17, 18, 19]"
1,12615.958197288197,"[['x', '24', '0', '1'], 1, ['x', '29', '2', '4'], 3, ['x', '26', '4', '3'], 5, 6, ['x', '26', '7', '2'], 8, ['x', '28', '9', '1'], 10, ['x', '29', '11', '5'], ['x', '28', '12', '0'], 13, ['x', '27', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23]"
2,7632.376517599196,"[['x', '22', '0', '1'], ['x', '23', '1', '3'], ['x', '5', '2', '5'], ['x', '7', '3', '0'], ['x', '14', '4', '3'], ['x', '28', '5', '5'], ['x', '18', '6', '0'], ['x', '20', '7', '3'], ['x', '22', '8', '5'], ['x', '4', '9', '0'], ['x', '5', '10', '3'], ['x', '28', '11', '4'], ['x', '25', '12', '1'], 13, ['x', '16', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
3,15026.396661397333,"[['x', '24', '0', '1'], ['x', '26', '1', '2'], 2, 3, 4, ['x', '27', '5', '5'], ['x', '26', '6', '0'], 7, ['x', '0', '8', '5'], 9, ['x', '28', '10', '3'], 11, ['x', '28', '12', '1'], 13, ['x', '27', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
4,15832.443412298857,"[['x', '22', '0', '0'], ['x', '25', '1', '3'], ['x', '27', '2', '5'], 3, 4, ['x', '1', '5', '4'], 6, ['x', '29', '7', '2'], 8, ['x', '25', '9', '0'], ['x', '29', '10', '3'], 11, ['x', '28', '12', '1'], 13, ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
5,17832.72037881283,"[['x', '28', '0', '1'], 1, ['x', '28', '2', '5'], ['x', '22', '3', '1'], ['x', '28', '4', '2'], 5, 6, ['x', '29', '7', '3'], 8, ['x', '29', '9', '0'], 10, ['x', '29', '11', '4'], 12, 13, ['x', '27', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
6,13209.912155454684,"[['x', '28', '0', '1'], 1, ['x', '1', '2', '5'], 3, ['x', '25', '4', '2'], 5, 6, ['x', '28', '7', '2'], 8, ['x', '29', '9', '1'], 10, ['x', '29', '11', '4'], ['x', '26', '12', '0'], 13, ['x', '29', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
7,13643.491257956517,"[['x', '28', '0', '1'], 1, ['x', '28', '2', '5'], 3, ['x', '26', '4', '2'], 5, ['x', '26', '6', '1'], ['x', '27', '7', '3'], 8, ['x', '23', '9', '1'], ['x', '24', '10', '3'], 11, 12, 13, ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23]"
8,12112.732724812862,"[['x', '26', '0', '0'], 1, ['x', '1', '2', '5'], 3, ['x', '29', '4', '3'], 5, ['x', '26', '6', '1'], 7, ['x', '1', '8', '5'], ['x', '23', '9', '1'], 10, 11, 12, 13, ['x', '27', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23]"
9,16251.55093577826,"[['x', '22', '0', '1'], 1, ['x', '27', '2', '5'], ['x', '23', '3', '1'], 4, ['x', '1', '5', '5'], ['x', '25', '6', '0'], 7, ['x', '0', '8', '5'], ['x', '28', '9', '1'], 10, ['x', '1', '11', '4'], 12, ['x', '29', '13', '3'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]"
