trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,D,E
0,900,384.0,True,0.0,0.0,0.0,339.0,45.0,1500.0,200.0,300.0,1.0,1.0
1,900,1881.8178909631715,False,2.2737367544323206e-12,193.90064965652908,0.0,1639.5853907087126,48.33185059792606,1908.1133825540642,193.90064965652908,302.39053424178564,5.483563179627801,1.5103703311851895
2,900,2603.529146659592,False,4.092726157978177e-12,0.0,0.0,2301.5268483492355,302.00229831035983,1426.7262555979703,190.7347920344937,327.3552480651459,7.353120921243564,3.9221077702644136
3,900,2104.659061275128,False,-3.183231456205249e-12,0.0,279.7220696403039,1668.117899110496,156.8190925243262,1533.0536887820122,209.71474179229796,279.7220696403039,5.957563925394627,7.467575834491725
4,900,2027.3482222060702,False,-2.7284841053187847e-12,0.0,0.0,1809.7062063997282,217.64201580633934,1295.3325913023923,190.93523437668495,335.9041542985171,6.604767176641342,5.308341848935106
5,900,1928.3327168912074,False,2.7284841053187847e-12,0.0,288.9430577517179,1226.2870618032641,413.1025973362224,1860.5477137644998,212.305104877365,288.9430577517179,4.5084083154531776,9.60703714735401
6,900,2071.926855914113,False,1.8189894035458565e-12,0.0,0.0,1563.26626052508,508.66059538903113,1241.148902601586,210.02591508731828,319.2833328019878,5.76851018643941,9.597369724321343
7,900,2316.9855551472647,False,-1.3642420526593924e-12,0.0,269.38562061013346,1964.7539154264482,82.84601911068718,1680.1446582646047,215.79289427498514,269.38562061013346,6.505807666974994,1.9266516072252835
8,900,2617.3788619896077,False,6.366462912410498e-12,181.31292649341765,0.0,2359.5921206267567,76.47381486943317,1569.2514561973521,181.31292649341765,311.7301771418231,7.944754614904904,3.0589525947773266
9,900,1168.8101589748294,False,3.637978807091713e-12,0.0,0.0,958.0909623851695,210.719196589655,1399.047996985811,205.93598881636794,285.92720600031697,3.2699350252053563,4.789072649764887
10,900,2887.913802589188,False,2.2737367544323206e-13,0.0,0.0,2621.864204607907,266.0495979812804,1984.161967931315,211.90422827351227,340.1975679091506,9.397362740530133,8.868319932709346
11,900,2069.3222876453947,True,0.0,0.0,0.0,1873.4105435393822,195.9117441060156,1229.9265706846963,188.82629520069838,270.768326982312,6.837264757443,4.89779360265039
12,900,2957.0678886223795,False,6.59383658785373e-12,0.0,310.5315954236437,2453.4233735216476,193.11291967708917,1654.6558994804989,181.54271897227662,310.5315954236437,8.825263933531106,3.862258393541783
13,900,2508.7233904165732,False,-2.2737367544323206e-12,0.0,295.50441924369045,2147.8569924987264,65.36197867415564,1424.2512041851473,195.77618976710312,295.50441924369045,7.042154073766317,2.3343563812198442
14,900,1879.5687023379178,False,-3.183231456205249e-12,0.0,0.0,1829.119051946936,50.44965039097984,1904.8007206328325,202.07531080018555,341.59626832522554,5.997111645727659,1.2935807792558935
15,900,2636.911400766341,False,0.0,0.0,332.82912737297886,2152.016728733296,152.06554466006656,1435.911333977354,193.78134718086469,332.82912737297886,7.577523692722874,2.6218197355183888
16,900,3266.888335732845,False,-6.59383658785373e-12,0.0,330.85855886854193,2579.1634496475517,356.86632721675375,1844.9687104705874,207.94739341586654,330.85855886854193,9.344795107418665,8.110598345835314
17,900,2959.671668800489,False,6.59383658785373e-12,0.0,282.45855995118,2596.399077796503,80.81403105280312,1958.706861125546,190.49842175388167,282.45855995118,9.272853849273226,2.99311226121493
18,900,2484.8082818323055,False,1.1368683772161603e-12,0.0,332.9036557767797,1747.2598837735766,404.64474228195144,1254.7245387022,183.89091836587454,332.9036557767797,6.400219354481965,7.4934211533694715
19,900,3278.168269580052,False,-4.547473508864641e-12,0.0,286.7324743877439,2804.0091336212095,187.42666157110062,1867.8373473284723,210.2756502711228,286.7324743877439,9.77006666766972,2.677523736730009
20,900,2918.5589477130015,False,-4.547473508864641e-12,0.0,697.5196995509352,1930.663560186409,290.3756879756595,1927.642216895651,216.06693295021037,348.7598497754676,7.36894488620767,7.445530460914346
21,900,1535.1482743788183,False,-5.002220859751105e-12,0.0,306.6423215684669,1104.6221446719053,123.88380813844584,1057.4226455595012,194.66266150338672,306.6423215684669,3.563297240877114,2.0647301356407644
22,900,2869.787156360384,False,-9.094947017729282e-12,0.0,534.9836825021953,2036.1117396792463,298.69173417894643,1731.416531568625,182.47910514594517,267.49184125109764,7.712544468481994,9.635217231578917
23,900,668.2854094934974,False,-3.637978807091713e-12,0.0,0.0,553.5690468662434,114.71636262725443,1087.9220992378205,200.51800145687122,302.9616729494204,1.581625848189267,3.374010665507482
24,900,891.8682068200396,False,2.7284841053187847e-12,0.0,0.0,756.6352218383886,135.23298498165107,1589.4023499099899,216.42237300359693,292.8091307112302,2.4646098431217873,3.654945540044624
25,900,3366.448613508108,False,-3.637978807091713e-12,200.35109813062314,323.04329704355143,2526.8766236521888,316.1775946817471,1159.7989885298225,200.35109813062314,323.04329704355143,8.992443500541597,6.7271828655690875
26,900,1233.4820965878916,False,4.547473508864641e-12,0.0,256.7463005409455,690.5682046658463,286.1675913810984,1099.3887281329703,210.65149651225775,256.7463005409455,2.325145470255375,7.734259226516173
27,900,1807.9350245515852,False,5.9117155615240335e-12,0.0,0.0,1583.09806702382,224.8369575277639,1685.754858164049,213.3540173129478,335.3322176380156,5.0740322661019865,5.353260893518187
28,900,1762.2938249721192,False,3.183231456205249e-12,0.0,569.4465947957158,1090.3361009458652,102.51112923053982,1941.8175211436114,192.34449730683536,284.7232973978579,3.8801996474941824,4.271297051272493
29,900,2992.8165974717504,False,4.547473508864641e-13,0.0,0.0,2822.2660254766874,170.55057199506518,1160.1004615694017,215.39625296035794,264.0811269168344,9.833679531277655,4.263764299876629
30,900,1516.9996615816817,False,-1.3642420526593924e-12,0.0,0.0,984.8020955141386,532.1975660675471,1404.2050962621431,186.01133483286844,251.19454992362756,3.2288593295545533,8.315586969805423
31,900,2512.4068324629334,False,7.275957614183426e-12,0.0,327.3404122241104,1971.047722631483,214.01869760734135,1584.9245034882706,214.297221771814,327.3404122241104,7.437915934458427,5.944963822426148
32,900,2571.1394269583216,False,-2.2737367544323206e-12,0.0,255.72300109780747,2278.8774616143205,36.53896424618898,1584.0444328246772,208.88519135770719,255.72300109780747,7.831194026166049,1.217965474872966
33,900,1612.8091192880347,False,1.3642420526593924e-12,0.0,0.0,1564.4958081600976,48.3133111279313,1754.571448619737,205.79250646995985,346.035422415252,5.470265063496846,1.0502893723463327
34,900,2420.185706820823,False,-6.366462912410498e-12,0.0,0.0,2166.163194038576,254.02251278224904,1496.59730563424,196.36396213874812,335.6248459888173,7.495374373835904,5.080450255644981
35,900,1773.7322003966,False,2.2737367544323206e-13,0.0,0.0,1508.5588584159948,265.17334198060325,1812.0050211640626,214.57104232943774,330.39239713139114,4.97874210698348,5.892740932902294
36,900,2980.888578866645,False,3.637978807091713e-12,0.0,0.0,2578.9912426044143,401.89733626223483,1480.161134560165,208.27060578837748,318.24923684177037,9.41237679782633,8.551007154515634
37,900,1760.1561758622483,False,4.092726157978177e-12,0.0,0.0,1665.9223973245423,94.23377853771021,1223.2244879005088,213.52333527106555,322.97584989587955,5.7052136894676115,3.039799307668071
