trial,energy,sort_ans
0,9891.437099378845,"[0, ['x', '28', '1', '3'], ['x', '29', '2', '5'], ['x', '29', '3', '1'], 4, ['x', '27', '5', '4'], ['x', '24', '6', '1'], ['x', '29', '7', '3'], 8, ['x', '25', '9', '0'], ['x', '29', '10', '2'], 11, ['x', '28', '12', '0'], 13, ['x', '27', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
1,10255.422137755848,"[['x', '28', '0', '1'], 1, ['x', '28', '2', '5'], ['x', '22', '3', '1'], ['x', '26', '4', '2'], 5, ['x', '24', '6', '1'], 7, ['x', '0', '8', '5'], ['x', '27', '9', '1'], 10, ['x', '1', '11', '5'], ['x', '25', '12', '1'], 13, ['x', '1', '14', '4'], 15, 16, 17, 18, 19, 20, 21]"
2,12166.833077811174,"[['x', '28', '0', '1'], 1, ['x', '1', '2', '5'], ['x', '24', '3', '1'], 4, ['x', '27', '5', '5'], ['x', '23', '6', '0'], ['x', '29', '7', '3'], 8, 9, ['x', '25', '10', '3'], ['x', '29', '11', '4'], 12, 13, ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
3,10561.316667352654,"[['x', '23', '0', '1'], ['x', '28', '1', '2'], 2, ['x', '29', '3', '1'], 4, ['x', '1', '5', '5'], 6, 7, ['x', '1', '8', '5'], ['x', '26', '9', '1'], 10, ['x', '27', '11', '5'], ['x', '27', '12', '1'], 13, ['x', '1', '14', '5'], 15, 16, 17]"
4,11229.932046646467,"[['x', '24', '0', '1'], ['x', '28', '1', '2'], 2, 3, 4, ['x', '29', '5', '4'], ['x', '27', '6', '0'], 7, ['x', '28', '8', '5'], 9, ['x', '24', '10', '2'], 11, ['x', '22', '12', '1'], ['x', '26', '13', '3'], 14, 15, 16, 17, 18]"
5,11211.758013065797,"[['x', '23', '0', '1'], ['x', '27', '1', '3'], 2, ['x', '29', '3', '0'], 4, ['x', '27', '5', '5'], ['x', '25', '6', '1'], 7, ['x', '29', '8', '4'], ['x', '28', '9', '0'], 10, ['x', '27', '11', '4'], 12, ['x', '29', '13', '2'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
6,11474.595242664367,"[['x', '22', '0', '1'], ['x', '27', '1', '3'], 2, ['x', '29', '3', '0'], 4, ['x', '28', '5', '5'], ['x', '24', '6', '1'], 7, ['x', '29', '8', '4'], ['x', '26', '9', '1'], 10, ['x', '27', '11', '5'], 12, ['x', '29', '13', '3'], 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]"
7,10491.990787835846,"[0, ['x', '29', '1', '3'], 2, ['x', '29', '3', '0'], 4, 5, ['x', '23', '6', '1'], 7, ['x', '0', '8', '5'], ['x', '28', '9', '0'], 10, ['x', '1', '11', '4'], ['x', '28', '12', '1'], 13, ['x', '27', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22]"
8,10072.291723517063,"[['x', '22', '0', '1'], ['x', '28', '1', '3'], 2, 3, ['x', '25', '4', '2'], 5, ['x', '26', '6', '1'], 7, ['x', '28', '8', '5'], ['x', '23', '9', '1'], ['x', '25', '10', '3'], ['x', '28', '11', '4'], ['x', '26', '12', '0'], 13, ['x', '27', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23]"
9,11021.888003335918,"[0, ['x', '28', '1', '2'], 2, 3, ['x', '29', '4', '3'], 5, ['x', '27', '6', '0'], 7, ['x', '1', '8', '5'], ['x', '28', '9', '1'], 10, ['x', '27', '11', '5'], ['x', '25', '12', '1'], 13, ['x', '29', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
