trial,energy,sort_ans
0,609.0,"[['x', '19', '0', '1'], ['x', '24', '1', '3'], ['x', '26', '2', '4'], ['x', '5', '3', '1'], ['x', '21', '4', '2'], ['x', '23', '5', '4'], ['x', '4', '6', '0'], ['x', '9', '7', '3'], ['x', '11', '8', '5'], ['x', '1', '9', '0'], ['x', '2', '10', '3'], ['x', '13', '11', '4'], ['x', '0', '12', '0'], ['x', '8', '13', '2'], ['x', '27', '14', '5'], 15, 16, 17, 18, 19, 20]"
1,2002.1002511477927,"[['x', '10', '0', '0'], ['x', '12', '1', '3'], ['x', '14', '2', '5'], ['x', '12', '3', '1'], ['x', '15', '4', '2'], ['x', '27', '5', '5'], ['x', '3', '6', '0'], ['x', '9', '7', '3'], ['x', '9', '8', '5'], ['x', '6', '9', '0'], ['x', '19', '10', '3'], ['x', '23', '11', '4'], ['x', '1', '12', '1'], ['x', '3', '13', '2'], ['x', '19', '14', '4'], 15, 16, 17, 18, 19, 20]"
2,2882.5745736895915,"[['x', '4', '0', '1'], ['x', '14', '1', '2'], ['x', '15', '2', '5'], ['x', '8', '3', '0'], ['x', '12', '4', '2'], ['x', '27', '5', '5'], ['x', '3', '6', '1'], ['x', '4', '7', '2'], ['x', '23', '8', '5'], ['x', '21', '9', '0'], ['x', '24', '10', '3'], ['x', '26', '11', '5'], ['x', '0', '12', '1'], ['x', '8', '13', '2'], ['x', '20', '14', '4'], 15, 16, 17, 18, 19, 20]"
3,2566.801641062837,"[['x', '9', '0', '1'], ['x', '10', '1', '3'], ['x', '15', '2', '5'], ['x', '17', '3', '0'], ['x', '21', '4', '2'], ['x', '25', '5', '5'], ['x', '3', '6', '1'], ['x', '25', '7', '2'], ['x', '26', '8', '5'], ['x', '1', '9', '0'], ['x', '4', '10', '3'], ['x', '10', '11', '5'], ['x', '17', '12', '1'], ['x', '3', '13', '2'], ['x', '29', '14', '5'], 15, 16, 17, 18, 19]"
4,1605.6371066965003,"[['x', '0', '0', '1'], ['x', '3', '1', '2'], ['x', '11', '2', '5'], ['x', '13', '3', '1'], ['x', '16', '4', '2'], ['x', '27', '5', '5'], ['x', '9', '6', '0'], ['x', '15', '7', '3'], ['x', '22', '8', '5'], ['x', '0', '9', '0'], ['x', '1', '10', '3'], ['x', '27', '11', '4'], ['x', '9', '12', '1'], ['x', '13', '13', '2'], ['x', '19', '14', '5'], 15, 16, 17, 18]"
5,906.0528594469506,"[['x', '7', '0', '0'], ['x', '9', '1', '3'], ['x', '11', '2', '5'], ['x', '0', '3', '1'], ['x', '2', '4', '2'], ['x', '8', '5', '5'], ['x', '22', '6', '1'], ['x', '23', '7', '2'], ['x', '25', '8', '5'], ['x', '12', '9', '1'], ['x', '13', '10', '2'], ['x', '14', '11', '5'], ['x', '13', '12', '1'], ['x', '10', '13', '2'], ['x', '19', '14', '5'], 15, 16, 17, 18, 19, 20]"
6,991.1904320188078,"[['x', '6', '0', '0'], ['x', '8', '1', '2'], ['x', '28', '2', '4'], ['x', '5', '3', '1'], ['x', '11', '4', '2'], ['x', '16', '5', '5'], ['x', '4', '6', '1'], ['x', '6', '7', '3'], ['x', '13', '8', '5'], ['x', '8', '9', '1'], ['x', '13', '10', '3'], ['x', '26', '11', '5'], ['x', '14', '12', '1'], ['x', '18', '13', '2'], ['x', '29', '14', '5'], 15, 16, 17, 18, 19]"
7,1267.7773575872543,"[['x', '0', '0', '1'], ['x', '12', '1', '3'], ['x', '14', '2', '5'], ['x', '1', '3', '1'], ['x', '16', '4', '2'], ['x', '28', '5', '4'], ['x', '8', '6', '1'], ['x', '21', '7', '2'], ['x', '23', '8', '5'], ['x', '22', '9', '0'], ['x', '25', '10', '3'], ['x', '29', '11', '5'], ['x', '10', '12', '1'], ['x', '19', '13', '2'], ['x', '22', '14', '5'], 15, 16, 17, 18, 19, 20, 21]"
8,3318.737791733056,"[['x', '0', '0', '1'], ['x', '2', '1', '3'], ['x', '13', '2', '5'], ['x', '1', '3', '1'], ['x', '5', '4', '2'], ['x', '10', '5', '5'], ['x', '11', '6', '0'], ['x', '8', '7', '2'], ['x', '29', '8', '4'], ['x', '6', '9', '1'], ['x', '7', '10', '3'], ['x', '21', '11', '5'], ['x', '12', '12', '1'], ['x', '18', '13', '2'], ['x', '29', '14', '5'], 15, 16, 17, 18, 19, 20]"
9,2115.2591540160756,"[['x', '4', '0', '0'], ['x', '8', '1', '2'], ['x', '25', '2', '5'], ['x', '10', '3', '1'], ['x', '12', '4', '2'], ['x', '28', '5', '4'], ['x', '1', '6', '1'], ['x', '14', '7', '2'], ['x', '28', '8', '5'], ['x', '15', '9', '0'], ['x', '5', '10', '3'], ['x', '16', '11', '5'], ['x', '19', '12', '1'], ['x', '21', '13', '2'], ['x', '27', '14', '5'], 15, 16, 17, 18, 19, 20]"
