trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,D,E
0,900,11163.847998157702,False,11163.847998157702,0.0,0.0,0.0,0.0,744.2565332105135,204.41073649842335,241.60718713788157,7.322532970446506,8.89632761462397
1,900,10195.067367987562,False,10195.067367987562,0.0,0.0,0.0,0.0,679.6711578658375,183.89189826777934,235.2567183221901,6.497649551319736,6.040086649050368
2,900,11783.928456389085,False,11783.928456389085,0.0,0.0,0.0,0.0,785.595230425939,194.23081580293527,226.96335010907754,4.669687507502143,3.8954074533878456
3,900,11344.726706986155,False,11344.726706986155,0.0,0.0,0.0,0.0,756.315113799077,180.85862141072758,229.36561278852193,3.9799380864650713,12.187322159861083
4,900,10665.854810271843,False,10665.854810271843,0.0,0.0,0.0,0.0,711.0569873514562,183.1945449025213,228.4964774315696,14.548566664283676,10.315533125839753
5,900,8897.151601035222,False,1527.5085043316749,0.0,0.0,7290.6904381022005,78.95265860134951,763.7542521658373,188.16574226968197,247.841656963707,1.699461640583263,11.278951228764216
6,900,8174.9083683648205,False,1354.1430892822937,0.0,0.0,6705.02720590357,115.73807317895987,677.0715446411461,207.34945530666712,230.14823785734646,1.5629434046395265,8.902928706073835
7,900,8161.234862796575,False,792.2765621924987,0.0,0.0,7051.674985206567,317.28331539751207,792.2765621924977,187.55206629491468,237.8038412702993,1.5048388786185587,12.691332615900484
8,900,11663.891543093216,False,11663.891543093216,0.0,0.0,0.0,0.0,777.5927695395477,192.9100547393455,233.71443112265575,4.304148350733724,4.692108145646463
9,900,10852.142109629527,False,10852.142109629527,0.0,0.0,0.0,0.0,723.4761406419685,199.10903147487193,241.8044816418914,11.688130124796412,9.40569495377726
10,900,9439.300259805965,False,1578.1842575722912,0.0,0.0,7790.46580507586,70.65019715781234,789.0921287861457,182.85459721855466,252.4584283517804,1.8159593951225785,7.850021906423594
11,900,11911.541679157417,False,11911.541679157417,0.0,0.0,0.0,0.0,794.1027786104945,190.37350359560136,253.9943424629775,11.128946976072017,12.802131475492722
12,900,10190.667538661031,False,10190.667538661031,0.0,0.0,0.0,0.0,679.3778359107354,204.9249750289623,247.05568139934633,3.2780469212277774,14.214198282176712
13,900,11250.821759526327,False,11250.821759526327,0.0,0.0,0.0,0.0,750.0547839684218,208.52102204301823,241.85404506906562,3.3505834539194117,11.847283924032178
14,900,11448.765698260007,False,11448.765698260007,0.0,0.0,0.0,0.0,763.2510465506672,200.4319380607539,238.1200015009325,11.548338509239747,4.348099561541591
15,900,10030.376696233669,False,10030.376696233669,0.0,0.0,0.0,0.0,668.6917797489112,203.63732461267495,228.99201033528743,3.1950075836402974,12.304390682759182
16,900,7849.845941569771,False,792.3076835270349,0.0,0.0,6806.809113328311,250.7291447144272,792.307683527034,195.88081182010117,232.6591743017699,1.4733353059152183,8.64583257635956
17,900,9868.518137219013,False,9868.518137219013,0.0,0.0,0.0,0.0,657.9012091479342,194.80766046537593,252.30598142907763,13.24283001555562,8.513292746284622
18,900,10007.71173066578,False,10007.71173066578,0.0,0.0,0.0,0.0,667.1807820443853,199.4666030845587,245.61742946703404,10.2387374256948,12.073046708430873
19,900,10746.064404333554,False,10746.064404333554,0.0,0.0,0.0,0.0,716.404293622237,183.05428962950546,244.61395903393708,4.3782162169292675,9.066691960486416
20,900,11764.278825329568,False,11764.278825329568,0.0,0.0,0.0,0.0,784.2852550219711,189.48362018334717,241.65448995376173,3.0034614905052424,3.380989151305397
21,900,10833.991159853527,False,10833.991159853527,0.0,0.0,0.0,0.0,722.2660773235685,205.87024281905258,240.5487438292538,5.527294151648263,7.466917867943962
22,900,11568.111857543878,False,11568.111857543878,0.0,0.0,0.0,0.0,771.2074571695919,185.40719017968678,233.1013644779808,14.151314994813431,12.65992097705221
23,900,10555.064610752966,False,10555.064610752966,0.0,0.0,0.0,0.0,703.6709740501977,207.2541279975179,238.96802972969013,8.504166278116294,8.314071366411607
24,900,9993.242420314231,False,9993.242420314231,0.0,0.0,0.0,0.0,666.216161354282,197.64524369077435,254.14185263907518,12.831683226021456,1.1953581484818803
25,900,11260.388635228628,False,11260.388635228628,0.0,0.0,0.0,0.0,750.6925756819086,181.6842184975827,242.0756433342586,2.5644963868182886,14.828250617708662
26,900,11464.375822139975,False,11464.375822139975,0.0,0.0,0.0,0.0,764.2917214759983,194.40743678573887,248.24913417332772,2.6132931011315597,5.978284871271091
27,900,10315.277752082306,False,10315.277752082306,0.0,0.0,0.0,0.0,687.6851834721537,202.4226915181573,245.11914483233053,10.689903625086462,7.681368474404285
28,900,9941.432028406562,False,9941.432028406562,0.0,0.0,0.0,0.0,662.7621352271041,189.70006956831958,234.8523722326689,4.691162841341426,12.524173754058044
29,900,11355.407168246345,False,11355.407168246345,0.0,0.0,0.0,0.0,757.0271445497564,205.15859895515484,250.0565623566504,10.395841562522,8.377671691206327
30,900,10576.338467603891,False,10576.338467603891,0.0,0.0,0.0,0.0,705.0892311735928,207.93674174159733,254.5597661731082,11.337940104869089,7.714164384929723
31,900,10104.797007722715,False,10104.797007722715,0.0,0.0,0.0,0.0,673.653133848181,187.68769937243573,234.37401535050975,12.676725786542935,8.727433325533848
32,900,10388.740221739954,False,10388.740221739954,0.0,0.0,0.0,0.0,692.5826814493303,204.64332110448638,241.54886618244007,7.9819363620622354,7.996082420071974
33,900,11336.768979112374,False,11336.768979112374,0.0,0.0,0.0,0.0,755.7845986074916,200.48368933210185,247.4924526757756,7.794176976896177,9.468174054488173
34,900,10113.864842991248,False,10113.864842991248,0.0,0.0,0.0,0.0,674.2576561994166,196.3550112437949,254.40551824417844,2.6999562058715574,10.837142621337454
35,900,10833.019721924047,False,10833.019721924047,0.0,0.0,0.0,0.0,722.2013147949365,208.66239777259332,250.4268562282935,13.102535267517238,7.659427604977421
36,900,10665.54346832456,False,10665.54346832456,0.0,0.0,0.0,0.0,711.0362312216373,200.4766412556551,247.8529619527318,4.4776250838200005,14.243764311793909
37,900,11009.06053010121,False,11009.06053010121,0.0,0.0,0.0,0.0,733.937368673414,184.67470186778476,238.82554263792113,10.032298263120149,6.424348050539591
38,900,10165.176075854837,False,10165.176075854837,0.0,0.0,0.0,0.0,677.6784050569892,197.79492785403573,236.9436593615438,2.2407992064645414,1.9334985473848443
39,900,11128.768655364624,False,11128.768655364624,0.0,0.0,0.0,0.0,741.9179103576416,192.67540706415042,251.32326536416883,6.305837342725173,9.095038007273597
40,900,11957.748288709176,False,11957.748288709176,0.0,0.0,0.0,0.0,797.1832192472784,186.4083280830045,228.33563102458123,7.480917835670886,2.725262088125513
41,900,11278.158624465928,False,11278.158624465928,0.0,0.0,0.0,0.0,751.8772416310619,202.0425010178201,243.56990694059573,9.797458669722763,3.985651965215002
42,900,10319.132990663189,False,10319.132990663189,0.0,0.0,0.0,0.0,687.942199377546,200.2416370148697,250.27128450429925,12.001716812152004,12.766820208439995
43,900,10706.739604275901,False,10706.739604275901,0.0,0.0,0.0,0.0,713.7826402850601,196.79030773749705,243.4967546014534,13.99016690717005,2.684059327239488
44,900,9914.739922931269,False,9914.739922931269,0.0,0.0,0.0,0.0,660.9826615287512,189.70070755026484,228.94237257030875,4.561694749874985,3.1232162240320065
45,900,11860.901500140577,False,11860.901500140577,0.0,0.0,0.0,0.0,790.7267666760384,194.78338428758306,240.13657058262484,9.246407319247659,14.416783545338632
46,900,10034.807903066432,False,10034.807903066432,0.0,0.0,0.0,0.0,668.9871935377621,196.55210946156114,245.0318608684274,8.516691825377187,14.808993207655485
47,900,10438.382740180894,False,10438.382740180894,0.0,0.0,0.0,0.0,695.8921826787263,191.53358970966076,235.93405917613435,8.272252441019399,12.937811194424231
48,900,10381.32811044166,False,10381.32811044166,0.0,0.0,0.0,0.0,692.0885406961106,191.66555886566863,240.71348861622266,5.035672294369064,8.934290524255452
49,900,11778.394312476485,False,11778.394312476485,0.0,0.0,0.0,0.0,785.2262874984323,207.80115628719184,239.87999377477885,7.052384721718894,10.922667132772576
