iteration,resource_cost,waiting_time,feasible
100,534.0,16.0,0
100,516.0,31.0,0
100,480.0,27.0,0
100,498.0,72.0,0
100,516.0,19.0,{}
100,516.0,36.0,{}
100,516.0,27.0,{}
100,516.0,2.0,{}
100,509.0,20.0,0
100,516.0,43.0,0
100,516.0,50.0,0
100,534.0,37.0,0
100,480.0,75.0,0
100,498.0,54.0,0
100,498.0,59.0,0
100,516.0,41.0,0
100,480.0,51.0,{}
100,498.0,54.0,0
100,498.0,18.0,{}
100,480.0,45.0,{}
