iteration,resource_cost,waiting_time,feasible
100,570.0,17.0,0
100,588.0,12.0,0
100,563.0,10.0,{}
100,552.0,1.0,"{'precedence17331834': (False, 1.0)}"
100,552.0,8.0,{}
100,570.0,1.0,{}
100,581.0,5.0,0
100,552.0,8.0,0
100,552.0,16.0,0
100,552.0,2.0,0
100,534.0,5.0,"{'precedence11211222': (False, 1.0)}"
100,509.0,21.0,0
100,556.0,17.0,0
100,588.0,2.0,0
100,545.0,18.0,0
100,552.0,7.0,0
100,534.0,22.0,0
100,534.0,12.0,0
100,552.0,9.0,0
100,498.0,31.0,0
