iteration,resource_cost,waiting_time,feasible
100,646.0,2.0,0
100,657.0,0.0,0
100,599.0,1.0,"{'precedence16271728': (False, 1.0)}"
100,610.0,0.0,"{'precedence19392040': (False, 1.0)}"
100,592.0,4.0,0
100,599.0,3.0,0
100,628.0,0.0,0
100,581.0,9.0,0
100,664.0,0.0,0
100,635.0,0.0,0
100,610.0,2.0,{}
100,682.0,0.0,0
100,628.0,4.0,0
100,646.0,2.0,0
100,588.0,0.0,0
100,610.0,3.0,0
100,599.0,1.0,{}
100,610.0,6.0,0
100,624.0,0.0,{}
100,581.0,0.0,{}
