iteration,resource_cost,waiting_time,feasible
100,527.0,38.0,0
100,498.0,44.0,{}
100,498.0,47.0,{}
100,581.0,12.0,0
100,552.0,30.0,0
100,534.0,36.0,0
100,563.0,21.0,0
100,534.0,16.0,{}
100,552.0,50.0,0
100,516.0,53.0,0
100,563.0,42.0,0
100,545.0,15.0,{}
100,563.0,3.0,{}
100,552.0,26.0,{}
100,534.0,16.0,0
100,610.0,25.0,0
100,545.0,19.0,{}
100,534.0,29.0,{}
100,563.0,45.0,0
100,581.0,25.0,0
