iteration,resource_cost,waiting_time,feasible
100,570.0,0.0,0
100,563.0,9.0,0
100,552.0,15.0,0
100,570.0,4.0,0
100,552.0,0.0,"{'precedence1992010': (False, 1.0)}"
100,552.0,7.0,0
100,599.0,1.0,0
100,534.0,0.0,"{'precedence17181819': (False, 1.0)}"
100,480.0,17.0,0
100,552.0,9.0,0
100,552.0,12.0,0
100,570.0,8.0,0
100,534.0,9.0,{}
100,545.0,6.0,0
100,552.0,11.0,0
100,534.0,6.0,0
100,552.0,4.0,{}
100,534.0,8.0,{}
100,534.0,7.0,0
100,516.0,3.0,{}
