iteration,resource_cost,waiting_time,feasible
100,516.0,0.0,0
100,498.0,5.0,{}
100,498.0,2.0,0
100,527.0,3.0,0
100,516.0,0.0,0
100,516.0,0.0,0
100,516.0,1.0,0
100,498.0,1.0,0
100,516.0,5.0,0
100,516.0,0.0,{}
100,516.0,0.0,{}
100,534.0,0.0,0
100,516.0,1.0,0
100,498.0,2.0,{}
100,527.0,0.0,0
100,480.0,3.0,0
100,534.0,0.0,0
100,480.0,6.0,0
100,498.0,6.0,0
100,534.0,1.0,0
