iteration,resource_cost,waiting_time,feasible
100,592.0,119.0,{}
100,657.0,82.0,0
100,704.0,100.0,0
100,646.0,112.0,0
100,664.0,91.0,0
100,664.0,92.0,0
100,545.0,84.0,{}
100,657.0,79.0,0
100,592.0,131.0,{}
100,657.0,98.0,0
100,646.0,75.0,0
100,606.0,76.0,0
100,675.0,34.0,0
100,671.0,116.0,0
100,610.0,70.0,{}
100,585.0,81.0,{}
100,650.0,115.0,0
100,599.0,150.0,{}
100,632.0,91.0,0
100,592.0,129.0,{}
