iteration,resource_cost,waiting_time,feasible
100,545.0,0.0,0
100,545.0,1.0,0
100,570.0,1.0,0
100,527.0,0.0,{}
100,498.0,4.0,0
100,498.0,2.0,{}
100,516.0,1.0,{}
100,516.0,1.0,{}
100,534.0,2.0,0
100,498.0,0.0,0
100,534.0,2.0,0
100,552.0,0.0,0
100,552.0,2.0,0
100,563.0,0.0,0
100,552.0,1.0,0
100,552.0,0.0,0
100,552.0,0.0,0
100,570.0,0.0,0
100,534.0,0.0,0
100,552.0,2.0,0
