trial,energy,sort_ans
0,965.0,"[['x', '10', '0', '0'], ['x', '12', '1', '3'], ['x', '20', '2', '5'], ['x', '3', '3', '1'], ['x', '12', '4', '2'], ['x', '26', '5', '5'], ['x', '2', '6', '1'], ['x', '3', '7', '2'], ['x', '29', '8', '4'], ['x', '8', '9', '0'], ['x', '4', '10', '2'], ['x', '8', '11', '5'], ['x', '13', '12', '1'], ['x', '17', '13', '2'], ['x', '25', '14', '5'], ['x', '4', '15', '1'], ['x', '8', '16', '2'], ['x', '15', '17', '5'], 18, 19, 20, 21]"
1,1628.8175821749028,"[['x', '3', '0', '1'], ['x', '5', '1', '2'], ['x', '22', '2', '5'], ['x', '4', '3', '1'], ['x', '14', '4', '2'], ['x', '28', '5', '4'], ['x', '1', '6', '1'], ['x', '2', '7', '2'], ['x', '9', '8', '5'], ['x', '10', '9', '0'], ['x', '13', '10', '2'], ['x', '27', '11', '5'], ['x', '12', '12', '1'], ['x', '15', '13', '3'], ['x', '28', '14', '5'], ['x', '18', '15', '1'], ['x', '22', '16', '2'], ['x', '14', '17', '5'], 18, 19, 20, 21]"
2,1302.078203597459,"[['x', '3', '0', '1'], ['x', '5', '1', '2'], ['x', '29', '2', '4'], ['x', '7', '3', '1'], ['x', '17', '4', '3'], ['x', '26', '5', '5'], ['x', '11', '6', '1'], ['x', '15', '7', '2'], ['x', '19', '8', '5'], ['x', '8', '9', '0'], ['x', '10', '10', '3'], ['x', '27', '11', '4'], ['x', '4', '12', '0'], ['x', '7', '13', '2'], ['x', '9', '14', '4'], ['x', '12', '15', '0'], ['x', '17', '16', '2'], ['x', '24', '17', '5'], 18, 19, 20, 21, 22]"
3,3051.7588437328704,"[['x', '20', '0', '0'], ['x', '23', '1', '2'], ['x', '24', '2', '5'], ['x', '7', '3', '0'], ['x', '20', '4', '2'], ['x', '22', '5', '5'], ['x', '0', '6', '0'], ['x', '2', '7', '2'], ['x', '3', '8', '5'], ['x', '5', '9', '0'], ['x', '7', '10', '3'], ['x', '15', '11', '5'], ['x', '5', '12', '1'], ['x', '7', '13', '2'], ['x', '17', '14', '5'], ['x', '0', '15', '1'], ['x', '4', '16', '2'], ['x', '9', '17', '5'], 18, 19, 20, 21, 22]"
4,1522.6896600333712,"[['x', '15', '0', '0'], ['x', '20', '1', '2'], ['x', '24', '2', '5'], ['x', '11', '3', '1'], ['x', '13', '4', '2'], ['x', '16', '5', '4'], ['x', '8', '6', '1'], ['x', '3', '7', '2'], ['x', '8', '8', '5'], ['x', '1', '9', '0'], ['x', '5', '10', '2'], ['x', '26', '11', '5'], ['x', '20', '12', '1'], ['x', '1', '13', '3'], ['x', '6', '14', '5'], ['x', '8', '15', '0'], ['x', '13', '16', '3'], ['x', '27', '17', '5'], 18, 19, 20, 21]"
5,2095.3610035442107,"[['x', '13', '0', '1'], ['x', '14', '1', '2'], ['x', '15', '2', '4'], ['x', '4', '3', '0'], ['x', '16', '4', '2'], ['x', '29', '5', '4'], ['x', '8', '6', '1'], ['x', '9', '7', '2'], ['x', '16', '8', '5'], ['x', '19', '9', '1'], ['x', '22', '10', '3'], ['x', '24', '11', '4'], ['x', '3', '12', '1'], ['x', '5', '13', '3'], ['x', '9', '14', '4'], ['x', '0', '15', '1'], ['x', '4', '16', '2'], ['x', '27', '17', '5'], 18, 19]"
6,2936.5766753158896,"[['x', '7', '0', '1'], ['x', '12', '1', '2'], ['x', '23', '2', '5'], ['x', '17', '3', '1'], ['x', '20', '4', '2'], ['x', '22', '5', '5'], ['x', '20', '6', '0'], ['x', '1', '7', '2'], ['x', '2', '8', '5'], ['x', '4', '9', '0'], ['x', '24', '10', '2'], ['x', '26', '11', '4'], ['x', '12', '12', '1'], ['x', '18', '13', '2'], ['x', '29', '14', '5'], ['x', '0', '15', '1'], ['x', '13', '16', '2'], ['x', '27', '17', '5'], 18, 19, 20, 21, 22]"
7,1366.0224503257778,"[['x', '9', '0', '1'], ['x', '10', '1', '3'], ['x', '14', '2', '5'], ['x', '1', '3', '1'], ['x', '7', '4', '2'], ['x', '23', '5', '5'], ['x', '4', '6', '1'], ['x', '23', '7', '2'], ['x', '8', '8', '4'], ['x', '3', '9', '0'], ['x', '15', '10', '3'], ['x', '19', '11', '4'], ['x', '6', '12', '1'], ['x', '13', '13', '2'], ['x', '22', '14', '4'], ['x', '5', '15', '0'], ['x', '12', '16', '2'], ['x', '29', '17', '4'], 18, 19, 20, 21]"
8,2789.5216660152873,"[['x', '11', '0', '1'], ['x', '1', '1', '3'], ['x', '9', '2', '5'], ['x', '15', '3', '1'], ['x', '20', '4', '2'], ['x', '23', '5', '5'], ['x', '4', '6', '0'], ['x', '11', '7', '3'], ['x', '20', '8', '5'], ['x', '2', '9', '0'], ['x', '3', '10', '2'], ['x', '17', '11', '4'], ['x', '3', '12', '1'], ['x', '10', '13', '2'], ['x', '29', '14', '5'], ['x', '7', '15', '1'], ['x', '23', '16', '2'], ['x', '28', '17', '4'], 18, 19, 20, 21]"
9,3595.6634071395238,"[['x', '5', '0', '1'], ['x', '10', '1', '2'], ['x', '11', '2', '5'], ['x', '2', '3', '1'], ['x', '5', '4', '2'], ['x', '16', '5', '5'], ['x', '8', '6', '1'], ['x', '9', '7', '2'], ['x', '19', '8', '5'], ['x', '9', '9', '0'], ['x', '11', '10', '2'], ['x', '29', '11', '5'], ['x', '15', '12', '1'], ['x', '24', '13', '2'], ['x', '26', '14', '4'], ['x', '3', '15', '0'], ['x', '21', '16', '2'], ['x', '25', '17', '5'], 18, 19, 20, 21, 22]"
