trial,energy,sort_ans
0,2744.720000000001,"[['x', '11', '0', '1'], ['x', '2', '1', '3'], ['x', '3', '2', '4'], ['x', '8', '3', '1'], ['x', '11', '4', '2'], ['x', '20', '5', '5'], ['x', '5', '6', '0'], ['x', '17', '7', '2'], ['x', '29', '8', '4'], ['x', '3', '9', '0'], ['x', '14', '10', '2'], ['x', '21', '11', '5'], ['x', '1', '12', '1'], ['x', '4', '13', '3'], ['x', '23', '14', '5'], ['x', '16', '15', '1'], ['x', '5', '16', '2'], ['x', '9', '17', '5'], 18, 19, 20, 21]"
1,2847.2255665006014,"[['x', '1', '0', '1'], ['x', '22', '1', '3'], ['x', '26', '2', '5'], ['x', '22', '3', '1'], 4, ['x', '1', '5', '4'], ['x', '7', '6', '0'], ['x', '17', '7', '2'], ['x', '19', '8', '5'], ['x', '16', '9', '0'], ['x', '18', '10', '3'], ['x', '27', '11', '4'], ['x', '10', '12', '0'], ['x', '15', '13', '2'], ['x', '22', '14', '4'], ['x', '6', '15', '1'], ['x', '8', '16', '2'], ['x', '11', '17', '5'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]"
2,2805.97154483731,"[['x', '2', '0', '1'], ['x', '7', '1', '3'], ['x', '28', '2', '4'], ['x', '6', '3', '0'], ['x', '11', '4', '2'], ['x', '13', '5', '5'], ['x', '16', '6', '1'], ['x', '2', '7', '2'], ['x', '25', '8', '5'], ['x', '22', '9', '1'], ['x', '25', '10', '3'], ['x', '26', '11', '4'], ['x', '6', '12', '1'], ['x', '13', '13', '2'], ['x', '17', '14', '4'], ['x', '7', '15', '1'], ['x', '17', '16', '2'], ['x', '22', '17', '5'], 18, 19, 20, 21, 22, 23]"
3,2794.371788372142,"[['x', '4', '0', '1'], ['x', '19', '1', '3'], ['x', '28', '2', '4'], ['x', '5', '3', '1'], ['x', '22', '4', '2'], ['x', '24', '5', '4'], ['x', '2', '6', '1'], ['x', '5', '7', '2'], ['x', '26', '8', '5'], ['x', '11', '9', '0'], ['x', '14', '10', '2'], ['x', '18', '11', '5'], ['x', '13', '12', '1'], ['x', '16', '13', '2'], ['x', '23', '14', '5'], ['x', '27', '15', '1'], 16, ['x', '29', '17', '5'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]"
4,2412.8774680271563,"[['x', '22', '0', '1'], ['x', '23', '1', '2'], ['x', '25', '2', '5'], ['x', '3', '3', '1'], ['x', '6', '4', '3'], ['x', '24', '5', '5'], ['x', '14', '6', '1'], ['x', '1', '7', '3'], ['x', '10', '8', '5'], ['x', '1', '9', '0'], ['x', '12', '10', '3'], ['x', '29', '11', '5'], ['x', '5', '12', '1'], ['x', '7', '13', '2'], ['x', '28', '14', '4'], ['x', '12', '15', '0'], ['x', '17', '16', '2'], ['x', '22', '17', '5'], 18, 19, 20, 21, 22, 23, 24]"
5,1603.365397262769,"[['x', '5', '0', '1'], ['x', '8', '1', '3'], ['x', '9', '2', '5'], ['x', '11', '3', '0'], ['x', '21', '4', '3'], ['x', '25', '5', '5'], ['x', '11', '6', '1'], ['x', '13', '7', '2'], ['x', '14', '8', '5'], ['x', '1', '9', '1'], ['x', '10', '10', '2'], ['x', '17', '11', '5'], ['x', '14', '12', '1'], ['x', '18', '13', '2'], ['x', '28', '14', '5'], ['x', '3', '15', '1'], ['x', '23', '16', '2'], ['x', '26', '17', '5'], 18, 19, 20, 21, 22]"
6,1980.066391122109,"[['x', '21', '0', '0'], ['x', '23', '1', '3'], ['x', '29', '2', '4'], ['x', '2', '3', '1'], ['x', '9', '4', '2'], ['x', '12', '5', '4'], ['x', '1', '6', '0'], ['x', '7', '7', '3'], ['x', '14', '8', '5'], ['x', '5', '9', '1'], ['x', '4', '10', '3'], ['x', '27', '11', '4'], ['x', '6', '12', '1'], ['x', '11', '13', '2'], ['x', '17', '14', '5'], ['x', '12', '15', '1'], ['x', '15', '16', '2'], ['x', '22', '17', '5'], 18, 19, 20, 21]"
7,1499.9899494155725,"[['x', '0', '0', '0'], ['x', '18', '1', '3'], ['x', '29', '2', '4'], ['x', '11', '3', '0'], ['x', '18', '4', '2'], ['x', '24', '5', '5'], ['x', '3', '6', '0'], ['x', '5', '7', '2'], ['x', '10', '8', '5'], ['x', '6', '9', '0'], ['x', '13', '10', '2'], ['x', '24', '11', '4'], ['x', '4', '12', '1'], ['x', '15', '13', '2'], ['x', '28', '14', '4'], ['x', '0', '15', '1'], ['x', '6', '16', '2'], ['x', '28', '17', '5'], 18, 19, 20, 21]"
8,2591.8655336728953,"[['x', '8', '0', '1'], ['x', '10', '1', '3'], ['x', '11', '2', '5'], ['x', '29', '3', '1'], 4, ['x', '24', '5', '5'], ['x', '5', '6', '1'], ['x', '11', '7', '3'], ['x', '21', '8', '5'], ['x', '6', '9', '1'], ['x', '8', '10', '3'], ['x', '10', '11', '4'], ['x', '3', '12', '1'], ['x', '8', '13', '2'], ['x', '27', '14', '5'], ['x', '11', '15', '1'], ['x', '13', '16', '2'], ['x', '28', '17', '4'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]"
9,2261.885017558243,"[['x', '6', '0', '1'], ['x', '10', '1', '2'], ['x', '19', '2', '5'], ['x', '14', '3', '1'], ['x', '22', '4', '2'], ['x', '25', '5', '5'], ['x', '0', '6', '1'], ['x', '25', '7', '2'], ['x', '28', '8', '5'], ['x', '3', '9', '0'], ['x', '6', '10', '2'], ['x', '12', '11', '5'], ['x', '3', '12', '1'], ['x', '14', '13', '3'], ['x', '24', '14', '5'], ['x', '16', '15', '1'], ['x', '18', '16', '2'], ['x', '3', '17', '5'], 18, 19, 20, 21, 22, 23, 24]"
10,2369.02916449827,"[['x', '19', '0', '1'], ['x', '22', '1', '3'], ['x', '23', '2', '5'], ['x', '19', '3', '0'], ['x', '14', '4', '2'], ['x', '18', '5', '5'], ['x', '7', '6', '0'], ['x', '24', '7', '2'], ['x', '27', '8', '5'], ['x', '2', '9', '1'], ['x', '6', '10', '3'], ['x', '19', '11', '5'], ['x', '4', '12', '1'], ['x', '6', '13', '2'], ['x', '10', '14', '5'], ['x', '0', '15', '0'], ['x', '8', '16', '2'], ['x', '21', '17', '5'], 18, 19]"
11,2269.779702899794,"[['x', '11', '0', '1'], ['x', '15', '1', '2'], ['x', '27', '2', '4'], ['x', '0', '3', '1'], ['x', '2', '4', '3'], ['x', '15', '5', '5'], ['x', '1', '6', '0'], ['x', '8', '7', '3'], ['x', '12', '8', '5'], ['x', '3', '9', '0'], ['x', '15', '10', '3'], ['x', '16', '11', '4'], ['x', '2', '12', '1'], ['x', '4', '13', '2'], ['x', '27', '14', '5'], ['x', '4', '15', '1'], ['x', '17', '16', '2'], ['x', '21', '17', '5'], 18, 19, 20, 21, 22]"
12,1986.3453188508738,"[['x', '5', '0', '1'], ['x', '6', '1', '3'], ['x', '13', '2', '5'], ['x', '7', '3', '0'], ['x', '15', '4', '2'], ['x', '25', '5', '4'], ['x', '9', '6', '1'], ['x', '18', '7', '2'], ['x', '29', '8', '4'], ['x', '16', '9', '1'], ['x', '21', '10', '3'], ['x', '23', '11', '5'], ['x', '7', '12', '1'], ['x', '9', '13', '2'], ['x', '28', '14', '4'], ['x', '2', '15', '0'], ['x', '6', '16', '2'], ['x', '28', '17', '5'], 18, 19, 20, 21]"
13,2373.9790529773272,"[['x', '4', '0', '0'], ['x', '11', '1', '3'], ['x', '29', '2', '4'], ['x', '13', '3', '1'], ['x', '19', '4', '2'], ['x', '23', '5', '5'], ['x', '2', '6', '1'], ['x', '6', '7', '2'], ['x', '10', '8', '5'], ['x', '3', '9', '0'], ['x', '5', '10', '3'], ['x', '27', '11', '4'], ['x', '8', '12', '0'], ['x', '16', '13', '3'], ['x', '26', '14', '4'], ['x', '10', '15', '0'], ['x', '14', '16', '2'], ['x', '17', '17', '5'], 18, 19, 20]"
14,1922.8925597446505,"[['x', '1', '0', '0'], ['x', '3', '1', '2'], ['x', '7', '2', '5'], ['x', '14', '3', '1'], ['x', '18', '4', '3'], ['x', '23', '5', '5'], ['x', '5', '6', '1'], ['x', '12', '7', '2'], ['x', '28', '8', '4'], ['x', '7', '9', '1'], ['x', '24', '10', '2'], ['x', '26', '11', '4'], ['x', '4', '12', '0'], ['x', '19', '13', '2'], ['x', '29', '14', '5'], ['x', '3', '15', '1'], ['x', '13', '16', '2'], ['x', '16', '17', '5'], 18, 19, 20, 21, 22, 23]"
