trial,energy,sort_ans
0,2443.720000000001,"[['x', '0', '0', '0'], ['x', '7', '1', '3'], ['x', '12', '2', '5'], ['x', '8', '3', '1'], ['x', '10', '4', '2'], ['x', '29', '5', '4'], ['x', '1', '6', '1'], ['x', '3', '7', '2'], ['x', '5', '8', '5'], ['x', '1', '9', '0'], ['x', '18', '10', '2'], ['x', '22', '11', '5'], ['x', '7', '12', '1'], ['x', '24', '13', '2'], ['x', '28', '14', '4'], ['x', '2', '15', '0'], ['x', '13', '16', '2'], ['x', '27', '17', '5'], 18, 19, 20, 21, 22, 23, 24]"
1,2494.503354911705,"[['x', '13', '0', '1'], ['x', '14', '1', '3'], ['x', '19', '2', '5'], ['x', '0', '3', '0'], ['x', '4', '4', '3'], ['x', '23', '5', '5'], ['x', '3', '6', '1'], ['x', '11', '7', '3'], ['x', '14', '8', '5'], ['x', '12', '9', '0'], ['x', '20', '10', '3'], ['x', '22', '11', '5'], ['x', '0', '12', '1'], ['x', '24', '13', '2'], ['x', '26', '14', '5'], ['x', '4', '15', '1'], ['x', '21', '16', '2'], ['x', '29', '17', '5'], 18, 19, 20, 21]"
2,3415.7420431981336,"[['x', '3', '0', '0'], ['x', '7', '1', '3'], ['x', '26', '2', '5'], ['x', '9', '3', '1'], ['x', '11', '4', '2'], ['x', '18', '5', '5'], ['x', '13', '6', '1'], ['x', '5', '7', '2'], ['x', '7', '8', '5'], ['x', '20', '9', '0'], ['x', '23', '10', '3'], ['x', '6', '11', '5'], ['x', '2', '12', '0'], ['x', '16', '13', '2'], ['x', '23', '14', '5'], ['x', '1', '15', '1'], ['x', '6', '16', '2'], ['x', '16', '17', '5'], 18, 19, 20, 21, 22, 23]"
3,3086.5013440305574,"[['x', '7', '0', '0'], ['x', '14', '1', '3'], ['x', '23', '2', '5'], ['x', '10', '3', '1'], ['x', '12', '4', '2'], ['x', '20', '5', '5'], ['x', '1', '6', '0'], ['x', '3', '7', '3'], ['x', '13', '8', '5'], ['x', '0', '9', '1'], ['x', '1', '10', '3'], ['x', '29', '11', '4'], ['x', '1', '12', '1'], ['x', '15', '13', '2'], ['x', '28', '14', '4'], ['x', '29', '15', '1'], 16, ['x', '10', '17', '5'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]"
4,3123.5751698970726,"[['x', '15', '0', '0'], ['x', '1', '1', '3'], ['x', '29', '2', '5'], ['x', '5', '3', '1'], ['x', '8', '4', '2'], ['x', '24', '5', '5'], ['x', '4', '6', '0'], ['x', '6', '7', '3'], ['x', '29', '8', '4'], ['x', '6', '9', '0'], ['x', '14', '10', '2'], ['x', '21', '11', '5'], ['x', '19', '12', '1'], ['x', '23', '13', '2'], ['x', '6', '14', '5'], ['x', '14', '15', '1'], ['x', '19', '16', '2'], ['x', '22', '17', '4'], 18, 19, 20, 21, 22, 23]"
5,2543.3027051757344,"[['x', '6', '0', '1'], ['x', '16', '1', '2'], ['x', '22', '2', '5'], ['x', '8', '3', '0'], ['x', '12', '4', '3'], ['x', '19', '5', '5'], ['x', '3', '6', '1'], ['x', '8', '7', '3'], ['x', '6', '8', '5'], ['x', '1', '9', '1'], ['x', '2', '10', '2'], ['x', '10', '11', '4'], ['x', '16', '12', '1'], ['x', '19', '13', '2'], ['x', '27', '14', '4'], ['x', '0', '15', '0'], ['x', '5', '16', '2'], ['x', '29', '17', '4'], 18, 19, 20, 21]"
6,2116.864667159676,"[['x', '1', '0', '1'], ['x', '16', '1', '2'], ['x', '22', '2', '4'], ['x', '10', '3', '1'], ['x', '19', '4', '2'], ['x', '15', '5', '5'], ['x', '5', '6', '0'], ['x', '15', '7', '2'], ['x', '29', '8', '4'], ['x', '2', '9', '0'], ['x', '10', '10', '3'], ['x', '27', '11', '5'], ['x', '4', '12', '1'], ['x', '6', '13', '2'], ['x', '15', '14', '4'], ['x', '8', '15', '1'], ['x', '12', '16', '2'], ['x', '18', '17', '5'], 18, 19, 20, 21, 22]"
7,2025.0968735233255,"[['x', '4', '0', '1'], ['x', '17', '1', '3'], ['x', '23', '2', '4'], ['x', '20', '3', '1'], ['x', '23', '4', '2'], ['x', '25', '5', '5'], ['x', '17', '6', '1'], ['x', '21', '7', '2'], ['x', '12', '8', '5'], ['x', '7', '9', '1'], ['x', '25', '10', '3'], ['x', '27', '11', '5'], ['x', '11', '12', '0'], ['x', '16', '13', '2'], ['x', '28', '14', '4'], ['x', '13', '15', '1'], ['x', '17', '16', '2'], ['x', '29', '17', '5'], 18, 19, 20, 21, 22]"
8,2289.1574982861166,"[['x', '12', '0', '0'], ['x', '15', '1', '2'], ['x', '16', '2', '5'], ['x', '3', '3', '1'], ['x', '17', '4', '2'], ['x', '8', '5', '5'], ['x', '2', '6', '1'], ['x', '5', '7', '3'], ['x', '21', '8', '5'], ['x', '22', '9', '0'], ['x', '23', '10', '2'], ['x', '26', '11', '5'], ['x', '15', '12', '1'], ['x', '20', '13', '3'], ['x', '26', '14', '4'], ['x', '2', '15', '0'], ['x', '11', '16', '2'], ['x', '27', '17', '5'], 18, 19, 20, 21, 22, 23]"
9,2800.079371325053,"[['x', '1', '0', '1'], ['x', '5', '1', '3'], ['x', '7', '2', '5'], ['x', '4', '3', '1'], ['x', '19', '4', '2'], ['x', '23', '5', '5'], ['x', '3', '6', '1'], ['x', '9', '7', '2'], ['x', '10', '8', '5'], ['x', '2', '9', '0'], ['x', '6', '10', '3'], ['x', '27', '11', '4'], ['x', '10', '12', '1'], ['x', '16', '13', '2'], ['x', '24', '14', '5'], ['x', '29', '15', '1'], 16, ['x', '1', '17', '4'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]"
10,2576.1277711098937,"[['x', '9', '0', '0'], ['x', '22', '1', '2'], ['x', '28', '2', '5'], ['x', '4', '3', '1'], ['x', '7', '4', '3'], ['x', '16', '5', '5'], ['x', '0', '6', '1'], ['x', '8', '7', '2'], ['x', '11', '8', '5'], ['x', '12', '9', '0'], ['x', '14', '10', '3'], ['x', '17', '11', '5'], ['x', '0', '12', '0'], ['x', '13', '13', '2'], ['x', '5', '14', '4'], ['x', '1', '15', '1'], ['x', '17', '16', '2'], ['x', '29', '17', '4'], 18, 19, 20, 21, 22]"
