trial,energy,sort_ans
0,2508.430000000002,"[['x', '11', '0', '0'], ['x', '18', '1', '3'], ['x', '28', '2', '4'], ['x', '10', '3', '1'], ['x', '6', '4', '2'], ['x', '9', '5', '4'], ['x', '8', '6', '0'], ['x', '22', '7', '2'], ['x', '25', '8', '5'], ['x', '1', '9', '1'], ['x', '4', '10', '2'], ['x', '6', '11', '5'], ['x', '7', '12', '1'], ['x', '13', '13', '2'], ['x', '15', '14', '5'], ['x', '2', '15', '1'], ['x', '15', '16', '2'], ['x', '28', '17', '5'], 18, 19, 20, 21]"
1,3026.6307870863147,"[['x', '18', '0', '0'], ['x', '24', '1', '3'], ['x', '26', '2', '5'], ['x', '17', '3', '1'], ['x', '20', '4', '3'], ['x', '25', '5', '5'], ['x', '0', '6', '0'], ['x', '17', '7', '3'], ['x', '21', '8', '5'], ['x', '6', '9', '0'], ['x', '12', '10', '3'], ['x', '21', '11', '4'], ['x', '8', '12', '1'], ['x', '18', '13', '2'], ['x', '10', '14', '5'], ['x', '1', '15', '1'], ['x', '12', '16', '2'], ['x', '29', '17', '4'], 18, 19, 20, 21, 22, 23, 24]"
2,2781.424175245771,"[['x', '0', '0', '1'], ['x', '24', '1', '3'], ['x', '25', '2', '5'], ['x', '10', '3', '0'], ['x', '16', '4', '2'], ['x', '20', '5', '5'], ['x', '7', '6', '0'], ['x', '9', '7', '2'], ['x', '15', '8', '5'], ['x', '13', '9', '1'], ['x', '15', '10', '2'], ['x', '18', '11', '5'], ['x', '1', '12', '1'], ['x', '6', '13', '2'], ['x', '12', '14', '5'], ['x', '15', '15', '1'], ['x', '20', '16', '2'], ['x', '29', '17', '5'], 18, 19, 20, 21, 22]"
3,3121.0126998803316,"[['x', '9', '0', '0'], ['x', '11', '1', '3'], ['x', '14', '2', '5'], ['x', '13', '3', '1'], ['x', '18', '4', '2'], ['x', '29', '5', '4'], ['x', '0', '6', '1'], ['x', '9', '7', '3'], ['x', '24', '8', '5'], ['x', '17', '9', '1'], ['x', '20', '10', '3'], ['x', '27', '11', '5'], ['x', '28', '12', '0'], 13, ['x', '1', '14', '4'], ['x', '1', '15', '1'], ['x', '3', '16', '2'], ['x', '18', '17', '5'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]"
4,3025.503909711477,"[['x', '17', '0', '1'], ['x', '21', '1', '3'], ['x', '22', '2', '4'], ['x', '19', '3', '1'], ['x', '23', '4', '2'], ['x', '25', '5', '5'], ['x', '18', '6', '0'], ['x', '21', '7', '2'], ['x', '22', '8', '5'], ['x', '16', '9', '0'], ['x', '17', '10', '2'], ['x', '5', '11', '5'], ['x', '7', '12', '1'], ['x', '12', '13', '3'], ['x', '21', '14', '4'], ['x', '8', '15', '1'], ['x', '10', '16', '2'], ['x', '13', '17', '5'], 18, 19, 20, 21]"
5,2576.531287955826,"[['x', '7', '0', '1'], ['x', '10', '1', '2'], ['x', '11', '2', '5'], ['x', '17', '3', '1'], ['x', '19', '4', '2'], ['x', '24', '5', '5'], ['x', '6', '6', '0'], ['x', '9', '7', '2'], ['x', '29', '8', '4'], ['x', '3', '9', '0'], ['x', '22', '10', '3'], ['x', '27', '11', '5'], ['x', '28', '12', '1'], 13, ['x', '28', '14', '4'], ['x', '13', '15', '1'], ['x', '15', '16', '2'], ['x', '18', '17', '5'], 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]"
6,2086.6189868720976,"[['x', '21', '0', '0'], ['x', '23', '1', '2'], ['x', '27', '2', '5'], ['x', '3', '3', '1'], ['x', '13', '4', '2'], ['x', '29', '5', '4'], ['x', '11', '6', '0'], ['x', '17', '7', '2'], ['x', '21', '8', '5'], ['x', '7', '9', '0'], ['x', '8', '10', '2'], ['x', '25', '11', '4'], ['x', '11', '12', '1'], ['x', '18', '13', '2'], ['x', '29', '14', '5'], ['x', '3', '15', '0'], ['x', '1', '16', '2'], ['x', '24', '17', '5'], 18, 19, 20, 21, 22, 23, 24]"
7,1844.97669524296,"[['x', '1', '0', '1'], ['x', '17', '1', '2'], ['x', '21', '2', '5'], ['x', '12', '3', '1'], ['x', '20', '4', '2'], ['x', '26', '5', '5'], ['x', '4', '6', '0'], ['x', '13', '7', '2'], ['x', '16', '8', '5'], ['x', '9', '9', '1'], ['x', '19', '10', '3'], ['x', '20', '11', '5'], ['x', '8', '12', '0'], ['x', '15', '13', '2'], ['x', '21', '14', '4'], ['x', '14', '15', '1'], ['x', '22', '16', '2'], ['x', '8', '17', '4'], 18, 19, 20, 21]"
8,2273.669946029473,"[['x', '10', '0', '1'], ['x', '15', '1', '3'], ['x', '3', '2', '5'], ['x', '0', '3', '1'], ['x', '7', '4', '2'], ['x', '13', '5', '5'], ['x', '2', '6', '0'], ['x', '13', '7', '3'], ['x', '24', '8', '5'], ['x', '8', '9', '0'], ['x', '14', '10', '2'], ['x', '22', '11', '4'], ['x', '9', '12', '0'], ['x', '16', '13', '2'], ['x', '29', '14', '5'], ['x', '3', '15', '1'], ['x', '11', '16', '2'], ['x', '29', '17', '4'], 18, 19, 20, 21]"
9,2750.2919492131787,"[['x', '5', '0', '1'], ['x', '9', '1', '2'], ['x', '10', '2', '5'], ['x', '3', '3', '1'], ['x', '5', '4', '2'], ['x', '12', '5', '5'], ['x', '2', '6', '0'], ['x', '9', '7', '3'], ['x', '20', '8', '5'], ['x', '20', '9', '1'], ['x', '4', '10', '2'], ['x', '29', '11', '4'], ['x', '0', '12', '1'], ['x', '7', '13', '2'], ['x', '29', '14', '5'], ['x', '7', '15', '1'], ['x', '19', '16', '2'], ['x', '22', '17', '4'], 18, 19, 20, 21, 22, 23, 24, 25, 26]"
