trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,D,E
0,1080,443.0,True,0.0,0.0,0.0,392.0,51.0,1500.0,200.0,300.0,1.0,1.0
1,1080,6420.888248093868,False,978.7986259472295,0.0,0.0,4951.683871164662,490.40575098197525,978.7986259472307,224.4217542079664,287.5455478014229,15.921813090561615,15.819540354257267
2,1080,7886.388526745748,False,1181.4815132066087,0.0,0.0,6299.124452156851,405.7825613822954,1181.4815132066042,155.29285102861934,360.37443550700385,19.204647719990398,17.642720060099798
3,1080,6299.3348766046365,False,1.8189894035458565e-12,0.0,336.6925870344272,5496.62595779119,466.0163317790152,1394.5431748946667,200.19902510469174,336.6925870344272,14.541338512675104,8.034764341017503
4,1080,6768.652089493069,False,3.183231456205249e-12,0.0,608.2610697544094,5520.6644453435565,639.7265743951037,1902.9904651640622,200.61663306156194,202.75368991813644,15.683705810635107,17.770182622086214
5,1080,4128.59998780983,False,5.4569682106375694e-12,0.0,430.1524966571906,3042.909323334257,655.5381678183768,1412.2149597534308,223.07923568669872,215.0762483285953,8.007656114037516,18.72966193766791
6,1080,3970.240979449787,False,-2.7284841053187847e-12,717.7620621809233,357.7460285881491,2576.2982798835396,318.4346087971735,2128.4453580664435,179.44051554523082,357.7460285881491,7.019886321208554,11.793874399895314
7,1080,3003.794916277897,False,5.002220859751105e-12,0.0,1081.2885852480954,1548.6014112973419,373.9049197324577,2672.8184739030644,187.23468477913588,360.4295284160318,3.731569665776727,14.380958451248373
8,1080,4853.959395637743,False,-4.547473508864641e-12,0.0,769.9470514462259,3572.2562540181566,511.7560901733554,2261.4532704739313,143.75842113481772,384.97352572311297,9.400674352679356,18.277003220476978
9,1080,5188.25250051547,False,649.5230569496289,0.0,0.0,4243.580543915732,295.14889965010866,649.5230569496298,136.85741676276274,209.47105576030302,13.822737928064274,12.297870818754529
10,1080,1769.8986599555974,False,2.2737367544323206e-12,0.0,0.0,1669.9007279496927,99.99793200589787,1480.0436109878979,196.82721273691874,337.5143877491241,3.6540497329314943,2.3809031429975684
11,1080,937.0890546858245,False,2.2737367544323206e-12,0.0,281.875424088258,475.578407616459,179.6352229811069,1337.424888064878,285.97725976360056,281.875424088258,1.1350319990846276,3.4545235188674406
12,1080,1171.8662838200817,False,711.3267856690255,0.0,0.0,378.91527063178734,81.62422751926994,711.3267856690253,114.61997379066304,310.42032171329896,1.1111884769260625,1.2557573464503067
13,1080,3435.2257521018055,False,2.2737367544323206e-13,385.9328679541501,0.0,2909.0103986564422,140.28248549121645,1027.9117047293655,192.96643397707504,235.40290959675568,7.92645885192491,2.0629777278120063
14,1080,1572.9399934517933,False,-4.547473508864641e-12,152.22493348559848,571.049872379647,682.4175264371812,167.2476611493627,2164.1143914458466,152.22493348559848,285.5249361898235,1.3814119968363987,2.6975429217639144
15,1080,3723.222007665303,False,-4.547473508864641e-12,0.0,496.8118125389839,2851.1095393652954,375.3006557610328,2799.2932168791076,222.24177540665835,248.40590626949194,6.853628700397344,6.053236383242464
16,1080,1749.2652222472243,False,-7.275957614183426e-12,0.0,680.7135179063,990.9450246944386,77.60667964648634,2410.7370357317686,236.26864544156197,340.35675895315,2.3098951624578987,3.233611651936931
17,1080,5193.635936208695,False,5.4569682106375694e-12,0.0,388.1810518004064,4040.9281259480636,764.5267584602344,2924.422142452234,269.939711280525,388.1810518004064,9.163102326412844,15.602586907351723
18,1080,6606.409129499763,False,-1.4551915228366852e-11,424.83048312889287,789.1669854477974,5252.426908848013,139.9847520750616,2725.6253961619914,212.41524156444643,394.5834927238987,14.043922216171158,2.8568316750012572
19,1080,1807.4643963036397,False,-5.9117155615240335e-12,0.0,477.44858452407556,798.3608321291214,531.6549796504526,1778.1272440565692,149.8082410917672,238.72429226203778,1.9330770753731752,10.633099593009051
20,1080,1846.8260092725286,False,577.0684147541133,0.0,0.0,1119.9093892313813,149.8482052870313,577.0684147541156,250.38466554963728,348.73827244880425,3.33306365842673,4.994940176234376
21,1080,7566.687673906541,False,2.2737367544323206e-12,118.61902815233643,356.62539508597786,6933.448365334628,157.9948853336038,1961.1910118128703,118.61902815233643,356.62539508597786,18.588333419127693,3.2915601111167456
22,1080,1302.8506410300033,False,-7.275957614183426e-12,221.51622830785035,0.0,834.9741838602289,246.36022886192117,1845.830525574091,221.51622830785035,270.2948919695821,1.9418004275819283,3.1994834917132624
23,1080,7163.5265915815435,False,-2.7284841053187847e-12,0.0,0.0,6407.257302439488,756.2692891420581,1250.5790657664356,276.3025374846436,388.3092137726611,17.897366766590746,15.125385782841164
24,1080,8728.057714034807,False,-2.2737367544323206e-12,0.0,646.0604339296829,7552.124541786238,529.8727383188842,1879.14183808201,162.2574572954695,323.03021696484143,19.874011952069047,17.662424610629476
25,1080,7412.495328759378,False,7.73070496506989e-12,0.0,261.18253892458154,6792.683877957277,358.62891187751524,1921.3206982518511,282.02202488953463,261.18253892458154,19.51920654585425,6.4040877120984865
26,1080,3398.062303646406,False,720.8321280201785,0.0,0.0,2303.4597733494675,373.77040227675826,720.8321280201797,257.69630790832485,359.47850097383684,6.4342451769538185,19.672126435618857
27,1080,6148.602507030253,False,1481.0838872611253,0.0,0.0,4553.974343170746,113.54427659838333,740.5419436305625,137.61630603290683,316.1605792318627,15.703359804037053,16.220610942626188
28,1080,6296.549159905808,False,1.0913936421275139e-11,0.0,481.84185827680784,5244.023312031084,570.6839895979203,2556.8733533430586,114.34090436530748,240.92092913840392,13.909876159233646,9.839379130998626
29,1080,6313.321124266975,False,7.73070496506989e-12,0.0,517.0626958465807,5169.885711519772,626.3727169006228,2001.7690917637426,293.4439882235676,258.53134792329035,14.40079585381552,16.48349255001639
30,1080,2065.149302087322,False,788.1701897900057,0.0,0.0,940.4814951417217,336.4976171555916,788.1701897900073,183.57843308298644,299.7068535600734,2.8760901992101577,8.855200451462936
31,1080,1241.0640294139703,False,7.73070496506989e-12,192.00154296818545,313.0578277387425,606.1494877478896,129.85517095915242,1574.4189992026165,192.00154296818545,313.0578277387425,1.5268249061659689,2.238882257916421
32,1080,5336.570474613149,False,-4.092726157978177e-12,0.0,330.85423275501785,4889.267697192072,116.44854466606131,1354.516411258561,232.8259887192101,330.85423275501785,13.286053524978456,3.32710127617318
33,1080,7117.16895586759,False,4.092726157978177e-12,0.0,505.47104258791643,6253.167270241438,358.5306430382293,1630.6382109605745,170.42683881651766,252.73552129395821,17.664314322715928,6.290011281372443
34,1080,4895.734799191894,False,-4.092726157978177e-12,213.97643607317548,0.0,3640.948324465073,1040.8100386536412,1498.3870775358394,213.97643607317548,302.93848607690677,10.198734802423173,17.94500066644209
35,1080,2855.7863854938805,False,-4.092726157978177e-12,0.0,661.6720884794373,1794.9406126523982,399.17368436204225,1664.9964557917622,298.7039260906673,330.83604423971866,4.079410483300904,12.876570463291687
