trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,D,E
0,1080,764.0,False,0.0,0.0,300.0,421.0,43.0,1500.0,200.0,300.0,1.0,1.0
1,1080,7113.185434387367,False,1383.0389007577842,0.0,287.5455478014229,5031.292936617472,411.3080492106889,1383.0389007577846,224.4217542079664,287.5455478014229,15.921813090561615,15.819540354257267
2,1080,8199.649023186623,False,1545.1852105652833,0.0,0.0,5895.826850037053,758.6369625842914,1545.1852105652833,155.29285102861934,360.37443550700385,19.204647719990398,17.642720060099798
3,1080,6183.9597071194,False,5.002220859751105e-12,400.3980502093835,0.0,5365.753911177113,417.8077457329101,1715.6345399157333,200.19902510469174,336.6925870344272,14.541338512675104,8.034764341017503
4,1080,7002.843450481971,False,2.7284841053187847e-12,0.0,811.0147596725458,5818.6548557456235,373.1738350638105,2122.39237213125,200.61663306156194,202.75368991813644,15.683705810635107,17.770182622086214
5,1080,4323.7688702857995,False,-6.821210263296962e-12,0.0,430.1524966571906,3106.9705722465565,786.6458013820521,1729.7719678027447,223.07923568669872,215.0762483285953,8.007656114037516,18.72966193766791
6,1080,3676.780513782076,False,5.4569682106375694e-12,179.44051554523082,357.7460285881491,2632.457370453208,507.13659919549843,2302.7562864531546,179.44051554523082,357.7460285881491,7.019886321208554,11.793874399895314
7,1080,2974.1274322405734,False,9.094947017729282e-12,0.0,720.8590568320636,1548.6014112973417,704.6669641111703,2738.2547791224515,187.23468477913588,360.4295284160318,3.731569665776727,14.380958451248373
8,1080,5027.6758103775355,False,5.4569682106375694e-12,431.2752634044532,384.97352572311297,3553.4549053127976,657.9721159371712,2409.162616379145,143.75842113481772,384.97352572311297,9.400674352679356,18.277003220476978
9,1080,5679.658566155838,False,2.9558577807620168e-12,136.85741676276274,418.94211152060603,4865.603750678624,258.2552871938451,1119.6184455597038,136.85741676276274,209.47105576030302,13.822737928064274,12.297870818754529
10,1080,1979.1405532733406,False,-3.183231456205249e-12,0.0,337.5143877491241,1472.5820423713922,169.04412315282735,1605.9939386198846,196.82721273691874,337.5143877491241,3.6540497329314943,2.3809031429975684
11,1080,913.5481468366997,False,-3.183231456205249e-12,0.0,281.875424088258,510.7643995880825,120.90832316036042,1457.0505634440192,285.97725976360056,281.875424088258,1.1350319990846276,3.4545235188674406
12,1080,628.3065874853819,False,-1.3642420526593924e-12,114.61997379066304,0.0,443.3642022934989,70.32241140121718,1083.3021850308012,114.61997379066304,310.42032171329896,1.1111884769260625,1.2557573464503067
13,1080,3103.476287873844,False,-1.8189894035458565e-12,0.0,0.0,2996.201446027617,107.27484184622433,1422.3293637834922,192.96643397707504,235.40290959675568,7.92645885192491,2.0629777278120063
