trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,D,E
0,1080,965.0,False,0.0,200.0,300.0,409.0,56.0,1500.0,200.0,300.0,1.0,1.0
1,1080,1628.8175821749028,False,-3.183231456205249e-12,0.0,301.7446509724819,1073.1265917912967,253.9463394111259,1384.5623040675187,206.23576433752336,301.7446509724819,2.9320398682822315,5.29054873773179
2,1080,1302.078203597459,False,1.3642420526593924e-12,0.0,274.84084239370986,729.7188791787129,297.51848202503334,1157.3421520829236,212.6452004869526,274.84084239370986,1.8107168217834064,8.500528057858096
3,1080,3051.7588437328704,False,3.637978807091713e-12,0.0,0.0,2809.047355561349,242.7114881715217,1237.3838402559059,214.34129965353253,263.064909050434,7.530958057805227,8.090382939050722
4,1080,1522.6896600333712,False,-3.183231456205249e-12,0.0,559.3592469697181,749.3124124165512,214.01800064709346,1718.7302832078162,206.41144765798717,279.67962348485906,1.5976810499286807,5.632052648607721
5,1080,2095.3610035442107,False,5.4569682106375694e-12,0.0,0.0,1801.8671838674654,293.4938196767469,1148.238767026848,217.04864557494972,340.7382178524992,4.142223411189576,6.987948087541592
6,1080,2936.5766753158896,False,5.9117155615240335e-12,0.0,295.0989873847937,2183.457192436361,458.02049549473276,1609.7464934678624,217.0978874351336,295.0989873847937,5.885329359666742,7.763059245673438
7,1080,1366.0224503257778,False,-3.183231456205249e-12,203.76948593175518,278.8506458320123,743.6151699957763,139.7871485662394,1874.4366329104012,203.76948593175518,278.8506458320123,1.7374186214854583,1.9148924461128687
8,1080,2789.5216660152873,False,-2.2737367544323206e-12,0.0,334.62857912893344,2154.0383114208075,300.8547754655498,1753.9604307650075,181.1361591792513,334.62857912893344,5.698514051377797,4.360214137181881
9,1080,3595.6634071395238,False,0.0,0.0,324.4865379301937,2921.5342936563793,349.64257555295063,1274.217413865561,207.80420136046902,324.4865379301937,7.688248141200999,6.474862510239827
10,1080,4338.788930182538,False,1058.455811662342,0.0,0.0,2983.466718491838,296.86640002836714,1058.4558116623384,213.72900771162992,313.5066942862449,8.622736180612247,8.023416216982895
11,1080,2681.158188921305,False,-4.547473508864641e-12,211.2206809368812,268.2225957700437,2032.3535687902502,169.36134342413732,1602.9570020529995,211.2206809368812,268.2225957700437,5.507733248754065,4.342598549336853
12,1080,2169.3339415756927,False,1.3642420526593924e-12,219.31728533198682,0.0,1843.8155264298227,106.20112981388621,1383.4342649922012,219.31728533198682,340.9154536578672,4.679734838654373,2.2125235377892962
13,1080,2596.0424182396273,False,-3.637978807091713e-12,0.0,0.0,2450.9339206004697,145.1084976391569,1397.121174221682,194.05683987422012,296.4092411482473,5.82169577339779,3.3746162241664392
14,1080,4527.400987588124,False,-2.7284841053187847e-12,188.82525159520725,547.448849998061,3400.598534927096,390.528351067758,1717.9243815514124,188.82525159520725,273.7244249990305,9.316708314868755,9.082054675994373
15,1080,4157.286095080737,False,-1.4551915228366852e-11,0.0,257.4523396193364,3502.3811619922103,397.45259346919124,1686.087829866656,188.1842297482661,257.4523396193364,8.439472679499303,7.643319105176755
16,1080,2579.842215688739,False,2.2737367544323206e-12,188.5483390330768,0.0,2192.6894481518393,198.6044285038215,1327.8466240097227,188.5483390330768,331.9455952411005,5.622280636286766,5.092421243687731
17,1080,2309.7998230277444,False,-3.410605131648481e-12,0.0,0.0,2006.1529171409752,303.64690588676916,1003.2880508777465,206.05964654059858,271.73772979707564,5.45150249223091,7.591172647169229
18,1080,1243.654876009572,False,-4.547473508864641e-13,0.0,309.0854928982345,741.3731577485044,193.19622536283353,1493.0506555214636,181.09449631046323,309.0854928982345,1.9058435931838156,3.86392450725667
19,1080,2019.1612643366607,False,-7.275957614183426e-12,0.0,328.1341508916212,1502.3173594559325,188.70975398910238,1939.7325348720683,208.0368130849377,328.1341508916212,3.765206414676523,3.6290337305596614
20,1080,4056.595862866525,False,7.275957614183426e-12,194.96041191570058,267.29637673161284,3019.923436781638,574.4156374375721,1777.9867028550952,194.96041191570058,267.29637673161284,8.206313686906626,8.837163652885724
21,1080,1865.7236049610292,False,-2.7284841053187847e-12,0.0,314.77193293704954,1431.72489077121,119.22678125277494,1634.6241754051803,212.4732648243017,314.77193293704954,3.709131841376192,1.9871130208795824
22,1080,1903.3844163723043,False,9.549694368615746e-12,0.0,665.9188468776142,1007.3336742305028,230.1318952641895,1829.7514040852118,203.59158823332803,332.9594234388071,2.4156682835263856,4.512390103219402
23,1080,2317.067821734032,False,1.0913936421275139e-11,0.0,251.70900699237768,1726.6694421472557,338.689372594399,1511.5778732753188,180.90034072785843,251.70900699237768,4.273934262740732,5.05506526260297
24,1080,4253.7559113123825,False,2.2737367544323206e-12,0.0,639.473402818729,3230.183873110817,384.0986353828316,1244.9328825850102,203.24995304624898,319.7367014093645,8.997726666046844,7.838747660874114
25,1080,4506.394500294045,False,3.183231456205249e-12,207.40635284020337,0.0,3963.696576159492,335.2915712943586,1928.9142264603884,207.40635284020337,328.39557486559943,9.835475375085588,6.326256062157709
26,1080,2003.8337269584044,False,5.9117155615240335e-12,375.4863217396492,0.0,1285.3976818367403,342.949723382006,1830.6677335103282,187.7431608698246,322.5865146855802,2.8691912540998663,5.196207930030394
27,1080,3305.836159287963,False,3.183231456205249e-12,0.0,580.9923312606438,2480.047239564249,244.79658846307257,1748.2926772655642,212.8226927032022,290.4961656303219,6.3428318147423255,5.828490201501728
28,1080,1823.4297525987095,False,-2.7284841053187847e-12,0.0,255.26338115527514,1499.1355418235357,69.03082961989286,1534.2377844361285,212.12636184316327,255.26338115527514,3.4944884424791036,1.030310889849147
29,1080,4209.598662294207,False,-1.3642420526593924e-12,182.89057783733708,288.225829509175,3528.6756261783275,209.80662876936438,1399.5892548199542,182.89057783733708,288.225829509175,9.720869493604209,5.670449426199037
30,1080,4315.122813346345,False,0.0,0.0,665.3298675044817,3393.9653145233333,255.82763131852838,1298.4748190959253,189.06577601845333,332.66493375224087,9.560465674713615,8.8216424592596
31,1080,1850.3788985756655,False,-2.2737367544323206e-13,211.74320653584473,279.1913934270334,1254.1679455911183,105.2763530216658,1388.0963286812114,211.74320653584473,279.1913934270334,2.863397136052782,3.8991241859876222
