trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,D,E
0,1080,495.0,True,0.0,0.0,0.0,437.0,58.0,1500.0,200.0,300.0,1.0,1.0
1,1080,3833.350734116433,False,2.2737367544323206e-12,0.0,293.77277390071146,3146.608628835331,392.9693313803924,1191.5194503788923,204.8843508415933,293.77277390071146,8.068227253423924,8.019782273069232
2,1080,4873.182388028123,False,1.8189894035458565e-12,0.0,990.5616532605059,3704.9528605140385,177.66787425357705,1272.5926052826417,191.05857020572387,330.18721775350195,9.623254183153346,8.883393712678853
3,1080,3487.107989169017,False,-2.2737367544323206e-12,0.0,318.3462935172136,2943.484342409903,225.27735324190482,1357.8172699578668,200.03980502093836,318.3462935172136,7.414318242846102,4.3322567931135545
4,1080,3883.388126384605,False,-4.092726157978177e-12,0.0,754.1305348772047,2816.225616457023,313.0319750503767,1561.196186065625,200.12332661231238,251.37684495906822,7.9554395945113665,8.943770715725048
5,1080,2482.7009040025987,False,1.3642420526593924e-12,0.0,257.53812416429764,1896.2236477138013,328.93913212449434,1364.8859839013724,204.61584713733976,257.53812416429764,4.31941605401777,9.398260917842695
6,1080,2087.037893350749,False,-9.549694368615746e-12,0.0,328.87301429407455,1513.6493641112975,244.51551494538495,1651.3781432265773,195.88810310904617,328.87301429407455,3.8515250995198413,6.112887873634623
7,1080,1656.4396395132317,False,9.094947017729282e-12,0.0,330.21476420801594,951.9690895618986,374.2557857433159,1869.1273895612258,197.44693695582717,330.21476420801594,2.293901420631081,7.338348740065019
8,1080,2935.3772467722556,False,2.2737367544323206e-12,0.0,684.973525723113,2011.6237866495858,238.77993439955856,1704.5813081895726,188.75168422696353,342.4867628615565,4.97926679863759,9.183843630752254
9,1080,3050.1353391579414,False,2.7284841053187847e-12,0.0,0.0,2688.092827051569,362.04251210637216,1059.809222779852,187.37148335255256,254.73552788015152,7.073928492240972,6.35162301941004
10,1080,1385.7316884407664,False,4.547473508864641e-13,0.0,318.75719387456206,966.0736616448485,100.9008329213508,1458.004734444695,199.36544254738374,318.75719387456206,2.2571814524412344,1.6541120151041113
11,1080,815.4843382663094,False,7.73070496506989e-12,0.0,290.937712044129,457.5038861293427,67.04274009284293,1418.1835670640155,217.1954519527201,290.937712044129,1.063962525882192,2.162669035252998
12,1080,1642.0641556488772,False,5.002220859751105e-12,0.0,514.1442784042948,1027.9309948281261,99.98888241645082,1783.4014279215492,192.83050600011987,257.0721392021474,2.4243655538399205,2.4997220604112704
13,1080,1851.861778144681,False,-7.275957614183426e-12,0.0,267.7014547983778,1524.0196927140746,60.140630632227484,1211.164681891746,198.593286795415,267.7014547983778,4.280954193017063,1.503515765805687
14,1080,1279.941147257614,False,-2.7284841053187847e-12,199.06767646061687,295.2590764740057,630.8907098038853,154.72368451910705,1024.611387624072,199.06767646061687,295.2590764740057,1.4809641075208577,2.3093087241657773
15,1080,1403.6233230350226,False,8.640199666842818e-12,184.11651249451816,326.43860550815003,781.8326639537328,111.23554107862222,1874.204122020835,184.11651249451816,326.43860550815003,1.785006082086148,2.2247108215724447
16,1080,1165.7769085112923,False,2.2737367544323206e-12,0.0,320.178379476575,709.7687752846862,135.82975375002826,1837.8441913157626,207.25372908831238,320.178379476575,1.62047665590111,2.0580265719701254
17,1080,3479.606878187431,False,-2.2737367544323206e-12,0.0,546.2351347708397,2741.3378011541727,192.03394226241707,1783.1929159510287,215.9219688447571,273.1175673854199,7.120357925075774,5.0535247963793966
18,1080,1250.8263957023482,False,2.7284841053187847e-12,377.0953490646349,0.0,809.2288196876814,64.50222695003353,1087.2479840817382,188.54767453231744,339.7442428573847,2.0749456915068754,1.1518254812505988
19,1080,560.4406871546707,False,-7.73070496506989e-12,0.0,0.0,437.9751694202356,122.46551773443383,1400.6386919849995,181.57870048832896,300.22365865252976,1.0579110372469458,2.148517854990067
20,1080,1177.647002473659,False,7.275957614183426e-12,0.0,540.548377580361,467.8689043598564,169.22972053343807,1375.8700457764444,196.20816086742488,270.2741887901805,1.0420242858794129,4.977344721571708
21,1080,1032.804306157297,False,0.0,0.0,295.0079603592379,611.5474579389544,126.24888785910547,1669.3892797460721,201.3874173563801,295.0079603592379,1.3039391427269815,2.0362723848242816
22,1080,4302.083913743023,False,1070.8249385943661,0.0,0.0,3062.21821697651,169.04075817214448,1070.8249385943684,180.26591304874384,330.64156463169127,9.307654154943801,9.391153231785804
23,1080,3765.6511019028767,False,7.73070496506989e-12,0.0,542.6569067538688,3156.530434919559,66.46376022945113,1845.1572381984304,184.8268018061218,271.3284533769344,8.220131340936351,1.022519388145402
24,1080,3163.1085926272935,False,3.183231456205249e-12,182.92838749049923,567.0058019591038,2188.0279890534694,225.14641412422404,1584.574758854576,182.92838749049923,283.5029009795519,5.727821960872958,9.005856564968962
25,1080,3973.471632437733,False,1053.1529608978483,211.09064267797743,0.0,2483.31564810594,225.91238075596831,1053.1529608978478,211.09064267797743,331.99648667767826,7.736185819644672,8.688937721383397
26,1080,3825.7618087488445,False,-5.002220859751105e-12,219.26525452050336,311.2246346406927,3176.2280703662536,119.04384922138885,1624.407440848451,219.26525452050336,311.2246346406927,8.701994713332201,2.3341931219880165
