iteration,resource_cost,waiting_time,feasible
100,516.0,6.0,0
100,516.0,8.0,0
100,534.0,0.0,0
100,498.0,14.0,0
100,534.0,0.0,0
100,516.0,0.0,0
100,498.0,6.0,0
100,516.0,7.0,0
100,498.0,4.0,{}
100,498.0,14.0,0
100,498.0,5.0,{}
100,498.0,6.0,0
100,498.0,3.0,0
100,534.0,1.0,0
100,516.0,3.0,0
100,516.0,8.0,0
100,498.0,13.0,0
100,534.0,4.0,0
100,498.0,6.0,0
100,498.0,8.0,0
