iteration,resource_cost,waiting_time,feasible
100,888.0,0.0,0
100,906.0,0.0,0
100,729.0,0.0,0
100,841.0,0.0,0
100,823.0,0.0,0
100,848.0,2.0,0
100,816.0,0.0,0
100,870.0,0.0,0
100,794.0,1.0,0
100,787.0,0.0,0
100,809.0,1.0,0
100,863.0,0.0,0
100,841.0,0.0,0
100,841.0,1.0,0
100,928.0,0.0,0
100,798.0,1.0,0
100,841.0,0.0,0
100,859.0,1.0,0
100,863.0,0.0,0
100,834.0,0.0,0
