iteration,resource_cost,waiting_time,feasible
100,787.0,9.0,0
100,924.0,22.0,0
100,787.0,21.0,0
100,841.0,5.0,0
100,910.0,23.0,0
100,794.0,22.0,0
100,729.0,26.0,0
100,881.0,14.0,0
100,899.0,3.0,0
100,982.0,1.0,0
100,921.0,8.0,0
100,834.0,17.0,0
100,874.0,21.0,0
100,935.0,15.0,0
100,881.0,9.0,{}
100,736.0,25.0,0
100,910.0,19.0,0
100,798.0,11.0,0
100,967.0,13.0,0
100,812.0,24.0,0
