iteration,resource_cost,waiting_time,feasible
100,516.0,122.0,0
100,516.0,68.0,{}
100,498.0,128.0,{}
100,498.0,111.0,{}
100,552.0,108.0,0
100,574.0,119.0,0
100,534.0,69.0,0
100,570.0,77.0,0
100,534.0,141.0,0
100,570.0,100.0,0
100,552.0,95.0,0
100,552.0,139.0,0
100,534.0,133.0,{}
100,498.0,76.0,{}
100,552.0,92.0,{}
100,498.0,145.0,{}
100,545.0,101.0,0
100,498.0,85.0,{}
100,552.0,103.0,{}
100,534.0,93.0,0
