iteration,resource_cost,waiting_time,feasible
100,516.0,7.0,0
100,498.0,16.0,0
100,534.0,6.0,0
100,552.0,0.0,0
100,480.0,29.0,0
100,552.0,2.0,0
100,498.0,9.0,0
100,498.0,19.0,0
100,516.0,9.0,0
100,480.0,13.0,0
100,480.0,18.0,0
100,516.0,22.0,0
100,498.0,21.0,0
100,534.0,4.0,0
100,498.0,13.0,0
100,480.0,23.0,0
100,516.0,4.0,0
100,534.0,7.0,0
100,527.0,13.0,0
100,480.0,36.0,0
