trial,energy,sort_ans
0,1260.261341131034,"[['x', '8', '0', '1'], ['x', '15', '1', '3'], ['x', '18', '2', '5'], ['x', '9', '3', '1'], ['x', '13', '4', '3'], ['x', '27', '5', '5'], ['x', '1', '6', '0'], ['x', '11', '7', '3'], ['x', '28', '8', '5'], ['x', '4', '9', '0'], ['x', '19', '10', '3'], ['x', '21', '11', '5'], ['x', '5', '12', '1'], ['x', '10', '13', '2'], ['x', '16', '14', '5'], 15, 16, 17, 18]"
1,670.7579580123002,"[['x', '4', '0', '1'], ['x', '7', '1', '2'], ['x', '22', '2', '4'], ['x', '3', '3', '0'], ['x', '7', '4', '3'], ['x', '27', '5', '5'], ['x', '7', '6', '1'], ['x', '16', '7', '2'], ['x', '29', '8', '4'], ['x', '5', '9', '1'], ['x', '14', '10', '2'], ['x', '20', '11', '5'], ['x', '8', '12', '0'], ['x', '19', '13', '2'], ['x', '21', '14', '4'], 15, 16, 17]"
2,614.3807460021508,"[['x', '1', '0', '0'], ['x', '9', '1', '3'], ['x', '23', '2', '5'], ['x', '12', '3', '1'], ['x', '14', '4', '3'], ['x', '22', '5', '4'], ['x', '9', '6', '1'], ['x', '10', '7', '3'], ['x', '13', '8', '4'], ['x', '0', '9', '1'], ['x', '5', '10', '3'], ['x', '29', '11', '4'], ['x', '10', '12', '1'], ['x', '12', '13', '2'], ['x', '28', '14', '4'], 15, 16, 17, 18, 19, 20]"
3,1757.2646125640895,"[['x', '3', '0', '1'], ['x', '17', '1', '3'], ['x', '29', '2', '5'], ['x', '12', '3', '1'], ['x', '14', '4', '2'], ['x', '22', '5', '5'], ['x', '5', '6', '0'], ['x', '9', '7', '3'], ['x', '17', '8', '4'], ['x', '7', '9', '1'], ['x', '8', '10', '3'], ['x', '29', '11', '4'], ['x', '6', '12', '0'], ['x', '13', '13', '3'], ['x', '26', '14', '4'], 15, 16, 17, 18, 19, 20]"
4,1287.2969706887652,"[['x', '8', '0', '0'], ['x', '18', '1', '3'], ['x', '21', '2', '5'], ['x', '4', '3', '0'], ['x', '13', '4', '3'], ['x', '20', '5', '4'], ['x', '4', '6', '1'], ['x', '7', '7', '2'], ['x', '23', '8', '5'], ['x', '15', '9', '1'], ['x', '20', '10', '3'], ['x', '29', '11', '5'], ['x', '2', '12', '1'], ['x', '9', '13', '3'], ['x', '28', '14', '5'], 15, 16, 17, 18, 19, 20, 21]"
5,1721.75849126319,"[['x', '5', '0', '1'], ['x', '7', '1', '2'], ['x', '22', '2', '5'], ['x', '10', '3', '1'], ['x', '13', '4', '3'], ['x', '28', '5', '5'], ['x', '14', '6', '1'], ['x', '17', '7', '2'], ['x', '29', '8', '4'], ['x', '3', '9', '0'], ['x', '12', '10', '3'], ['x', '17', '11', '4'], ['x', '6', '12', '0'], ['x', '14', '13', '2'], ['x', '27', '14', '5'], 15, 16, 17, 18, 19]"
6,872.508218006089,"[['x', '22', '0', '1'], ['x', '23', '1', '3'], ['x', '27', '2', '5'], ['x', '9', '3', '0'], ['x', '13', '4', '3'], ['x', '17', '5', '4'], ['x', '1', '6', '0'], ['x', '8', '7', '3'], ['x', '20', '8', '5'], ['x', '6', '9', '1'], ['x', '12', '10', '3'], ['x', '27', '11', '4'], ['x', '14', '12', '1'], ['x', '17', '13', '3'], ['x', '29', '14', '5'], 15, 16, 17, 18, 19, 20, 21]"
7,528.8497101904686,"[['x', '12', '0', '0'], ['x', '16', '1', '3'], ['x', '22', '2', '4'], ['x', '15', '3', '0'], ['x', '23', '4', '2'], ['x', '26', '5', '5'], ['x', '6', '6', '0'], ['x', '12', '7', '2'], ['x', '20', '8', '5'], ['x', '2', '9', '1'], ['x', '12', '10', '3'], ['x', '29', '11', '4'], ['x', '15', '12', '1'], ['x', '17', '13', '2'], ['x', '24', '14', '5'], 15, 16, 17, 18]"
8,1763.0922639156233,"[['x', '5', '0', '0'], ['x', '9', '1', '3'], ['x', '15', '2', '4'], ['x', '10', '3', '0'], ['x', '22', '4', '3'], ['x', '26', '5', '4'], ['x', '24', '6', '1'], 7, ['x', '1', '8', '5'], ['x', '16', '9', '0'], ['x', '20', '10', '3'], ['x', '21', '11', '4'], ['x', '2', '12', '1'], ['x', '5', '13', '3'], ['x', '29', '14', '5'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
9,980.2153762849266,"[['x', '14', '0', '1'], ['x', '20', '1', '3'], ['x', '28', '2', '5'], ['x', '18', '3', '1'], ['x', '15', '4', '2'], ['x', '21', '5', '4'], ['x', '0', '6', '0'], ['x', '2', '7', '3'], ['x', '9', '8', '5'], ['x', '9', '9', '0'], ['x', '10', '10', '2'], ['x', '29', '11', '4'], ['x', '2', '12', '1'], ['x', '10', '13', '3'], ['x', '27', '14', '5'], 15, 16, 17, 18]"
10,1531.519667032002,"[['x', '11', '0', '0'], ['x', '13', '1', '3'], ['x', '14', '2', '4'], ['x', '6', '3', '0'], ['x', '20', '4', '3'], ['x', '28', '5', '4'], ['x', '0', '6', '1'], ['x', '9', '7', '3'], ['x', '11', '8', '5'], ['x', '4', '9', '0'], ['x', '6', '10', '3'], ['x', '8', '11', '4'], ['x', '1', '12', '0'], ['x', '5', '13', '2'], ['x', '27', '14', '5'], 15, 16, 17, 18]"
11,586.5791435184692,"[['x', '10', '0', '1'], ['x', '11', '1', '3'], ['x', '15', '2', '4'], ['x', '5', '3', '1'], ['x', '7', '4', '3'], ['x', '16', '5', '5'], ['x', '2', '6', '0'], ['x', '6', '7', '2'], ['x', '19', '8', '5'], ['x', '7', '9', '1'], ['x', '9', '10', '2'], ['x', '29', '11', '5'], ['x', '14', '12', '0'], ['x', '20', '13', '2'], ['x', '24', '14', '5'], 15, 16, 17, 18]"
12,845.9870150418592,"[['x', '6', '0', '1'], ['x', '14', '1', '3'], ['x', '16', '2', '5'], ['x', '7', '3', '0'], ['x', '11', '4', '2'], ['x', '22', '5', '5'], ['x', '0', '6', '1'], ['x', '17', '7', '2'], ['x', '24', '8', '5'], ['x', '10', '9', '1'], ['x', '16', '10', '3'], ['x', '7', '11', '5'], ['x', '12', '12', '1'], ['x', '18', '13', '2'], ['x', '22', '14', '4'], 15, 16, 17]"
13,602.3246402290606,"[['x', '10', '0', '0'], ['x', '15', '1', '3'], ['x', '17', '2', '5'], ['x', '18', '3', '0'], ['x', '22', '4', '3'], ['x', '16', '5', '5'], ['x', '5', '6', '1'], ['x', '6', '7', '2'], ['x', '7', '8', '4'], ['x', '8', '9', '1'], ['x', '11', '10', '3'], ['x', '29', '11', '4'], ['x', '1', '12', '1'], ['x', '6', '13', '3'], ['x', '23', '14', '5'], 15, 16, 17]"
14,869.9210533990845,"[['x', '3', '0', '0'], ['x', '11', '1', '2'], ['x', '14', '2', '5'], ['x', '15', '3', '0'], ['x', '19', '4', '3'], ['x', '28', '5', '5'], ['x', '1', '6', '0'], ['x', '15', '7', '3'], ['x', '17', '8', '5'], ['x', '2', '9', '1'], ['x', '18', '10', '2'], ['x', '21', '11', '4'], ['x', '5', '12', '0'], ['x', '10', '13', '3'], ['x', '29', '14', '5'], 15, 16, 17, 18, 19]"
15,1349.5767208096331,"[['x', '2', '0', '0'], ['x', '6', '1', '3'], ['x', '28', '2', '5'], ['x', '7', '3', '1'], ['x', '11', '4', '3'], ['x', '29', '5', '4'], ['x', '0', '6', '0'], ['x', '2', '7', '3'], ['x', '13', '8', '5'], ['x', '2', '9', '1'], ['x', '8', '10', '3'], ['x', '9', '11', '4'], ['x', '0', '12', '1'], ['x', '21', '13', '3'], ['x', '28', '14', '4'], 15, 16, 17, 18]"
16,1237.8417003290288,"[['x', '1', '0', '0'], ['x', '14', '1', '3'], ['x', '20', '2', '5'], ['x', '0', '3', '0'], ['x', '5', '4', '3'], ['x', '23', '5', '4'], ['x', '1', '6', '1'], ['x', '10', '7', '3'], ['x', '29', '8', '4'], ['x', '9', '9', '0'], ['x', '25', '10', '3'], ['x', '27', '11', '5'], ['x', '5', '12', '0'], ['x', '20', '13', '3'], ['x', '26', '14', '4'], 15, 16, 17, 18, 19, 20]"
17,1706.5630081591444,"[['x', '0', '0', '0'], ['x', '6', '1', '3'], ['x', '12', '2', '5'], ['x', '29', '3', '1'], 4, ['x', '7', '5', '4'], ['x', '18', '6', '0'], ['x', '23', '7', '3'], ['x', '29', '8', '4'], ['x', '7', '9', '0'], ['x', '14', '10', '3'], ['x', '16', '11', '4'], ['x', '2', '12', '0'], ['x', '10', '13', '3'], ['x', '26', '14', '4'], 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
