trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,450,909.3057936563782,False,9.094947017729282e-13,0.0,339.7251840179813,334.0,235.5806096383929,740.7800190433541,292.1341471177284,169.86259200899065,19.631717469866075
1,450,650.8883327779386,True,0.0,0.0,0.0,334.0,316.8883327779391,820.9781766475389,245.21651421475377,244.9673335338432,19.805520798621195
2,450,770.5077440398654,False,2.0463630789890885e-12,0.0,0.0,334.0,436.5077440398665,762.545243079737,264.6599344048186,230.0181809331576,15.589562287138088
3,450,631.7152951972857,False,-6.821210263296962e-13,0.0,0.0,334.0,297.7152951972852,710.6784515284652,218.67905313062937,201.8997264971514,18.607205949830323
4,450,1013.7787482709518,False,-1.5916157281026244e-12,0.0,185.64538900407035,334.0,494.1333592668813,881.3076518012675,212.3513956070703,185.64538900407035,23.530159965089588
5,450,1063.3862172663703,False,2.0463630789890885e-12,0.0,192.43162124018104,334.0,536.9545960261879,869.2892020304773,178.63966355980858,192.43162124018104,15.792782236064353
6,450,820.6470899833876,False,2.2737367544323206e-13,0.0,0.0,334.0,486.64708998338483,706.6560231212869,181.85464316063465,248.27886355553989,18.717195768591726
7,450,774.3550276037913,False,-6.821210263296962e-13,0.0,265.355004915727,334.0,175.00002268806315,839.6850244282674,298.4487135093349,132.6775024578635,17.500002268806316
8,450,958.077315394441,False,-1.1368683772161603e-12,0.0,527.94520496552,334.0,96.13211042892459,762.1992490911031,198.81155704120647,263.97260248276,24.033027607231148
9,450,867.9064969857754,False,2.2737367544323206e-13,0.0,210.05193840914177,334.0,323.8545585766348,811.0649101470347,194.51733040079623,210.05193840914177,20.240909911039676
10,450,753.3422955080041,False,-9.094947017729282e-13,0.0,348.1192263907616,334.0,71.22306911724678,766.4120145731536,172.53902071984166,116.03974213025387,23.741023039082258
11,450,791.9095059221381,False,9.094947017729282e-13,0.0,332.9765676865479,334.0,124.93293823558633,704.4273942518525,164.75917976940548,166.48828384327396,17.84756260508376
12,450,831.2708340732679,False,-6.821210263296962e-13,0.0,279.98532061962754,334.0,217.28551345364048,799.550900015456,166.15085253585983,139.99266030981377,18.10712612113671
13,450,954.4790694818221,False,-1.1368683772161603e-12,0.0,221.23484619660428,334.0,399.24422328521587,832.1741880287689,230.56716618100202,221.23484619660428,24.95276395532599
14,450,736.2230805201452,False,9.094947017729282e-13,0.0,177.4622780508402,334.0,224.76080246930178,716.5126811048476,163.7468239490948,177.4622780508402,18.730066872441814
15,450,797.8036498888123,False,2.2737367544323206e-13,0.0,264.8748422616043,334.0,198.92880762720705,700.7747425324386,191.75755886592034,264.8748422616043,24.866100953400878
16,450,825.7618245961985,False,2.2737367544323206e-13,0.0,231.4143411358058,334.0,260.3474834603944,808.808885145879,260.0176054585928,231.4143411358058,17.35649889735963
17,450,713.5654374021051,False,-1.1368683772161603e-12,0.0,0.0,334.0,379.5654374021036,710.8593265048173,278.12483046576926,240.15598162082023,18.97827187010518
18,450,890.2730026104946,False,-1.1368683772161603e-12,0.0,443.9990970616192,334.0,112.27390554887897,790.3939850447128,204.51856987720507,147.99969902053974,22.454781109775794
19,450,788.3870496207128,False,9.094947017729282e-13,0.0,211.20161962802388,334.0,243.18542999268473,779.6364933726077,289.1292359117242,211.20161962802388,24.318542999268473
20,450,767.9308946436886,False,2.0463630789890885e-12,0.0,0.0,334.0,433.930894643687,841.733692199394,231.50837413868334,251.29043303316,16.68964979398796
