trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,450,767.7460926680506,False,-1.1368683772161603e-12,0.0,271.64257770538165,313.0,183.103514962673,721.312480972461,165.10255056508868,271.64257770538165,14.08488576635946
1,450,688.1367134715765,False,2.9558577807620168e-12,0.0,0.0,313.0,375.13671347157384,797.5922016160823,192.28038782788374,299.81635694770966,14.42833513352207
2,450,732.9669760629822,False,-1.1368683772161603e-12,0.0,257.4190816556141,313.0,162.54789440736795,657.4471873105898,206.83958286377842,257.4190816556141,14.777081309760723
3,450,768.5415827378201,False,6.821210263296962e-13,0.0,0.0,313.0,455.54158273782105,809.2538639933229,231.85415203239626,245.52273061399526,18.98089928074254
4,450,539.5644654282896,False,2.9558577807620168e-12,0.0,0.0,313.0,226.56446542828849,754.4133859645574,189.04605006308356,215.39041581524077,10.29838479219493
5,450,578.2261072329547,False,-1.1368683772161603e-12,0.0,0.0,313.0,265.22610723295236,730.5598433143266,235.4738666395555,262.9157408788193,10.609044289318096
6,450,538.8670768959546,True,0.0,0.0,0.0,313.0,225.86707689595403,786.5234059370541,233.33739033160444,261.77650903867516,6.844456875634971
7,450,522.0336740725161,False,-9.094947017729282e-13,0.0,0.0,313.0,209.0336740725157,671.9879034178546,164.22069914134332,232.4945051603546,7.208057726638472
8,450,929.4232357645087,True,0.0,0.0,0.0,313.0,616.4232357645094,917.9087446377744,214.90679686752804,208.27452730756136,18.67949199286392
9,450,788.1427835805971,False,-1.1368683772161603e-12,0.0,201.13701197778178,313.0,274.0057716028182,735.4397886150033,198.85390923050682,201.13701197778178,16.117986564871657
10,450,776.4992124325036,True,0.0,0.0,0.0,313.0,463.49921243250367,825.4845061556316,234.6874293849495,290.1172740957927,19.312467184687655
11,450,663.9132423333995,False,-2.0463630789890885e-12,0.0,0.0,313.0,350.91324233340043,811.9142836595254,245.17963830053702,236.567139083104,10.320977715688247
12,450,646.4312902082183,False,1.1368683772161603e-12,0.0,0.0,313.0,333.4312902082162,874.0544276845851,162.58149163185544,229.69655158501763,7.409584226849249
13,450,639.4984637980033,False,2.2737367544323206e-13,0.0,0.0,313.0,326.4984637980004,763.265279088594,230.10269249457417,271.9074753590486,11.660659421357158
14,450,532.9602669984233,False,3.183231456205249e-12,0.0,0.0,313.0,219.96026699841826,919.6778261718123,199.6281397231593,260.27929307888104,7.584836793048905
15,450,725.2685110552211,False,2.0463630789890885e-12,0.0,0.0,313.0,412.2685110552229,815.6656147598289,181.54885549041353,242.5242501195641,16.490740442208917
