trial,num_qubits,energy,feasible,SubH1,SubH2,SubH3,SubH4,SubH5,A,B,C,E
0,450,985.8421454708296,False,2.0463630789890885e-12,0.0,293.5439968785087,324.0,368.2981485923193,711.9194698786125,293.22638653339993,293.5439968785087,23.018634287019957
1,450,805.530974591924,False,-1.1368683772161603e-12,0.0,0.0,324.0,481.5309745919222,839.642328861303,168.84802762476423,183.48246238825425,18.520422099689316
2,450,1176.3406658775948,False,735.1570822257719,0.0,0.0,284.0,157.18358365182104,735.1570822257717,159.34210137307866,265.7722370304274,22.454797664545865
3,450,1017.5571109288521,False,0.0,0.0,364.26172941565414,324.0,329.29538151319855,880.2666741791272,216.87349263736087,182.13086470782707,21.953025434213238
4,450,1030.1615552458807,False,9.094947017729282e-13,0.0,457.4675233968266,324.0,248.69403184904988,711.8984210796157,152.23873206578983,228.7337616984133,20.72450265408749
5,450,784.7134987247009,False,-1.1368683772161603e-12,0.0,189.15541043736843,324.0,271.5580882873286,847.8371826875325,240.25716500290594,189.15541043736843,20.889083714409892
6,450,792.528418077005,False,2.2737367544323206e-13,0.0,121.14490085397358,324.0,347.3835172230314,732.5140334178699,255.47468637749623,121.14490085397358,24.813108373073675
7,450,868.3710331412258,False,-1.1368683772161603e-12,0.0,265.19934388455766,324.0,279.17168925666675,767.6920357741553,157.3885092502853,132.59967194227883,19.94083494690477
8,450,1029.235770053525,False,-6.821210263296962e-13,0.0,215.39290822477196,324.0,489.8428618287527,708.170603118935,241.49244538701518,215.39290822477196,23.325850563273935
9,450,846.1797989655915,False,2.2737367544323206e-13,0.0,311.4944541056734,324.0,210.68534485991242,844.6348322037837,225.2680620475954,155.7472270528367,17.55711207165937
10,450,746.0186075371021,False,-2.2737367544323206e-13,0.0,305.53862905358596,324.0,116.47997848352105,862.562838043562,254.3954061739775,152.76931452679298,23.29599569670421
11,450,918.579000666974,False,1.1368683772161603e-12,0.0,359.27293141134066,324.0,235.30606925563706,888.1864012077324,194.7586066688665,179.63646570567033,15.687071283709138
12,450,915.5674155055276,False,2.2737367544323206e-13,0.0,0.0,324.0,591.5674155055223,887.1598121488322,246.81358065239743,192.8669474354221,18.48648173454757
13,450,880.6010970785319,False,-2.2737367544323206e-13,0.0,309.43231649427156,324.0,247.16878058426363,785.6240708265024,183.01773551411452,103.14410549809052,17.654912898875974
